Truck_id,Route_id,Origin,Destination,Completion_Time_alone,Completion_Time,Congestion_ratio,Path_length,TravelTime_by_Distance,CompletionTime_by_Distance,PickupSta_AT,DropSta_AT,Unnamed: 10,Unnamed: 11,C_max_prev,C_max_now,C_max,Congestion_ratio_AVG_prev,Congestion_ratio_AVG_now,Congestion_ratio_AVG
Truck-14,Route-14,(175.0 0.0 205.5),(125.0 0.0 50.0),348.433,350.92,0.05134926,19.0,2.680000000000001,18.46947,7.0,38.856,,,426.44,436.12,436.12,0.1027825,0.1236588,0.1147118
Truck-7,Route-7,(675.0 0.0 155.5),(125.0 0.0 200.0),359.1861,357.088,-0.03544843,25.0,2.283520000000001,14.28352,7.008,45.024,,,,,,,,
Truck-6,Route-6,(675.0 0.0 55.5),(375.0 0.0 200.0),348.433,357.392,0.1849768,19.0,3.020631578947368,18.8101,7.008,45.328,,,,,,,,
Truck-10,Route-10,(175.0 0.0 155.5),(375.0 0.0 200.0),359.1861,362.064,0.04862512,25.0,2.4825600000000008,14.48256,7.008,50.04,,,,,,,,
Truck-2,Route-2,(425.0 0.0 155.5),(625.0 0.0 200.0),359.1861,362.536,0.05660023,25.0,2.50144,14.50144,7.008,50.512,,,,,,,,
Truck-5,Route-5,(425.0 0.0 194.5),(375.0 0.0 100.0),355.6017,362.792,0.1293175,23.0,2.730086956521738,15.77357,16.544,41.2,,,,,,,,
Truck-8,Route-8,(675.0 0.0 205.5),(125.0 0.0 50.0),366.3548,364.216,-0.03223225,29.0,2.214344827586207,12.55917,7.008,52.16,,,,,,,,
Truck-3,Route-3,(175.0 0.0 5.5),(375.0 0.0 200.0),352.0174,366.128,0.2712676,21.0,3.1489523809523803,17.43467,7.008,54.072,,,,,,,,
Truck-9,Route-9,(425.0 0.0 55.5),(625.0 0.0 200.0),366.3548,367.632,0.01924838,29.0,2.3321379310344827,12.67696,7.008,55.584,,,,,,,,
Truck-13,Route-13,(425.0 0.0 5.5),(125.0 0.0 200.0),369.9391,369.472,-0.006679132,31.0,2.2410322580645157,11.91845,7.008,57.432,,,,,,,,
Truck-4,Route-4,(675.0 0.0 105.5),(375.0 0.0 200.0),369.9391,380.024,0.144195,31.0,2.58141935483871,12.25884,29.272,45.672,,,,,,,,
Truck-1,Route-1,(675.0 0.0 -5.5),(625.0 0.0 0.0),377.1078,384.304,0.0933256,35.0,2.4086857142857134,10.98011,35.592,43.632,,,,,,,,
Truck-12,Route-12,(425.0 0.0 105.5),(125.0 0.0 100.0),369.9391,386.64,0.2387919,31.0,2.794838709677419,12.47226,36.44,45.152,,,,,,,,
Truck-11,Route-11,(175.0 0.0 55.5),(625.0 0.0 0.0),398.614,416.672,0.1831186,47.0,2.482382978723405,8.865361,36.44,66.168,,,,,,,,
