Truck_id,Route_id,Origin,Destination,Completion_Time_alone,Completion_Time,Congestion_ratio,Path_length,TravelTime_by_Distance,CompletionTime_by_Distance,PickupSta_AT,DropSta_AT,Unnamed: 10,Unnamed: 11,C_max_prev,C_max_now,C_max,Congestion_ratio_AVG_prev,Congestion_ratio_AVG_now,Congestion_ratio_AVG
Truck-12,Route-12,(175.0 0.0 105.5),(125.0 0.0 200.0),344.8487,342.792,-0.04585803,17.0,2.517176470588234,20.16423,6.816,30.88,,,420.344,393.384,420.344,0.1019425,0.1481556,0.12835
Truck-13,Route-13,(425.0 0.0 105.5),(375.0 0.0 200.0),344.8487,343.816,-0.0230253,17.0,2.577411764705881,20.22447,6.816,31.944,,,,,,,,
Truck-10,Route-10,(425.0 0.0 194.5),(375.0 0.0 150.0),352.0174,355.336,0.06379858,21.0,2.6350476190476195,16.92076,16.408,33.856,,,,,,,,
Truck-4,Route-4,(675.0 0.0 205.5),(375.0 0.0 50.0),348.433,357.112,0.1791957,19.0,3.0058947368421065,18.79537,6.912,45.128,,,,,,,,
Truck-1,Route-1,(675.0 0.0 155.5),(625.0 0.0 150.0),362.7704,362.192,-0.009215012,27.0,2.303407407407408,13.41452,29.8,27.392,,,,,,,,
Truck-3,Route-3,(675.0 0.0 105.5),(125.0 0.0 200.0),362.7704,363.144,0.005951788,27.0,2.3386666666666667,13.44978,6.912,51.16,,,,,,,,
Truck-11,Route-11,(425.0 0.0 5.5),(125.0 0.0 200.0),369.9391,371.784,0.02637836,31.0,2.3156129032258064,11.99303,6.904,59.784,,,,,,,,
Truck-9,Route-9,(675.0 0.0 5.5),(375.0 0.0 200.0),352.0174,372.088,0.3858452,21.0,3.432761904761906,17.71848,6.816,60.192,,,,,,,,
Truck-8,Route-8,(175.0 0.0 194.5),(625.0 0.0 100.0),373.5235,372.664,-0.01168969,33.0,2.2019393939393934,11.29285,16.408,51.216,,,,,,,,
Truck-5,Route-5,(425.0 0.0 155.5),(125.0 0.0 150.0),362.7704,374.472,0.1864185,27.0,2.7582222222222215,13.86933,29.8,39.64,,,,,,,,
Truck-2,Route-2,(175.0 0.0 -5.5),(625.0 0.0 200.0),362.7704,380.52,0.2827697,27.0,2.9822222222222217,14.09333,16.408,59.072,,,,,,,,
Truck-7,Route-7,(425.0 0.0 55.5),(125.0 0.0 0.0),380.6922,394.984,0.1771151,37.0,2.5671351351351346,10.67524,38.552,45.384,,,,,,,,
