Truck_id,Route_id,Origin,Destination,Total Time,PickupSta AT,DropSta AT
Truck-7,Route-7,(675.0 0.0 155.5),(375.0 0.0 200.0),346.2,6.912,34.216
Truck-11,Route-11,(175.0 0.0 5.5),(125.0 0.0 200.0),355.184,6.904,43.2
Truck-9,Route-9,(425.0 0.0 205.5),(375.0 0.0 100.0),361.984,6.904,49.944
Truck-10,Route-10,(675.0 0.0 205.5),(375.0 0.0 50.0),369.088,6.904,57.048
Truck-2,Route-2,(425.0 0.0 5.5),(625.0 0.0 200.0),374.696,6.912,62.648
Truck-12,Route-12,(425.0 0.0 155.5),(125.0 0.0 50.0),374.968,30.024,39.888
Truck-1,Route-1,(675.0 0.0 -5.5),(625.0 0.0 0.0),384.008,35.848,43.112
Truck-5,Route-5,(175.0 0.0 105.5),(625.0 0.0 200.0),388.896,6.912,76.84
Truck-6,Route-6,(175.0 0.0 155.5),(375.0 0.0 150.0),390.408,30.16,46.048
Truck-3,Route-3,(175.0 0.0 205.5),(625.0 0.0 100.0),391.496,6.912,79.496
Truck-13,Route-13,(675.0 0.0 55.5),(125.0 0.0 150.0),395.44,39.688,26.536
Truck-4,Route-4,(675.0 0.0 105.5),(625.0 0.0 0.0),396.544,34.872,41.568
Truck-14,Route-14,(425.0 0.0 55.5),(375.0 0.0 150.0),398.952,39.208,51.56
Truck-8,Route-8,(425.0 0.0 105.5),(625.0 0.0 50.0),402.312,34,63.224
Truck-0,Route-0,(175.0 0.0 55.5),(625.0 0.0 200.0),402.704,6.912,90.712
Truck-110,Route-110,(175.0 0.0 155.5),(125.0 0.0 200.0),346.96,7.192,34.68
Truck-113,Route-113,(675.0 0.0 55.5),(625.0 0.0 200.0),349.776,7.192,37.504
Truck-103,Route-103,(425.0 0.0 105.5),(125.0 0.0 200.0),349.792,7.2,37.512
Truck-106,Route-106,(675.0 0.0 205.5),(625.0 0.0 0.0),349.784,7.2,37.512
Truck-107,Route-107,(175.0 0.0 205.5),(125.0 0.0 100.0),352.2,7.192,39.88
Truck-100,Route-100,(175.0 0.0 5.5),(125.0 0.0 200.0),358.856,7.2,46.512
Truck-104,Route-104,(425.0 0.0 155.5),(625.0 0.0 200.0),360.16,7.2,47.88
Truck-101,Route-101,(425.0 0.0 205.5),(625.0 0.0 100.0),366.328,7.2,54.032
Truck-112,Route-112,(675.0 0.0 105.5),(625.0 0.0 200.0),384.384,22.856,56.464
Truck-114,Route-114,(675.0 0.0 155.5),(375.0 0.0 50.0),384.856,38.272,41.376
Truck-108,Route-108,(425.0 0.0 55.5),(375.0 0.0 0.0),395.104,40.096,43.992
Truck-105,Route-105,(425.0 0.0 -5.5),(375.0 0.0 0.0),398.84,43.736,43.968
Truck-102,Route-102,(175.0 0.0 55.5),(625.0 0.0 200.0),399.488,7.2,87.168
Truck-111,Route-111,(675.0 0.0 5.5),(625.0 0.0 150.0),416.6,54.176,51.296
Truck-109,Route-109,(175.0 0.0 105.5),(625.0 0.0 100.0),420.144,41.824,70.144
