Truck_id, Route_id, Origin, Destination, Total Time, PickupSta AT, DropSta AT
Truck-114,Route-114,(675.0 0.0 205.5),(375.0 0.0 200.0),183.7,5.104,18.584
Truck-123,Route-123,(175.0 0.0 205.5),(625.0 0.0 200.0),205.848,5.1,40.736
Truck-7,Route-7,(425.0 0.0 5.5),(125.0 0.0 200.0),340.512,33.72,46.768
Truck-1,Route-1,(675.0 0.0 205.5),(125.0 0.0 200.0),345.012,47.06,37.936
Truck-107,Route-107,(425.0 0.0 105.5),(375.0 0.0 200.0),302.98,5.132,37.824
Truck-100,Route-100,(675.0 0.0 55.5),(375.0 0.0 200.0),303.316,5.108,38.176
Truck-10,Route-10,(675.0 0.0 205.5),(125.0 0.0 150.0),362.756,8.992,48.528
Truck-15,Route-15,(175.0 0.0 205.5),(375.0 0.0 50.0),365.796,8.624,65.024
Truck-125,Route-125,(675.0 0.0 155.5),(125.0 0.0 200.0),310.916,5.104,45.792
Truck-117,Route-117,(675.0 0.0 205.5),(625.0 0.0 0.0),315.692,8.084,47.584
Truck-0,Route-0,(675.0 0.0 105.5),(125.0 0.0 50.0),418.828,5.616,53.128
Truck-9,Route-9,(425.0 0.0 105.5),(625.0 0.0 0.0),430.244,5.608,64.552
Truck-18,Route-18,(425.0 0.0 55.5),(375.0 0.0 150.0),437.028,5.608,71.332
Truck-13,Route-13,(425.0 0.0 155.5),(125.0 0.0 50.0),462.828,36.72,66.024
Truck-126,Route-126,(425.0 0.0 5.5),(625.0 0.0 150.0),433.412,8.588,64.804
Truck-118,Route-118,(425.0 0.0 155.5),(625.0 0.0 100.0),452.836,8.528,84.296
Truck-111,Route-111,(425.0 0.0 194.5),(375.0 0.0 200.0),483.464,49.792,37.992
Truck-17,Route-17,(175.0 0.0 5.5),(375.0 0.0 50.0),545.956,8.624,60.86
Truck-2,Route-2,(675.0 0.0 5.5),(125.0 0.0 150.0),545.984,5.612,57.884
Truck-106,Route-106,(175.0 0.0 155.5),(625.0 0.0 50.0),485.732,5.132,100.496
Truck-121,Route-121,(175.0 0.0 55.5),(125.0 0.0 200.0),534.664,42.424,151.836
Truck-109,Route-109,(175.0 0.0 55.5),(625.0 0.0 50.0),546.38,5.104,94.972
Truck-3,Route-3,(675.0 0.0 105.5),(625.0 0.0 150.0),611.688,74.456,65.648
Truck-127,Route-127,(175.0 0.0 105.5),(375.0 0.0 150.0),596.14,8.544,81.732
Truck-122,Route-122,(675.0 0.0 5.5),(625.0 0.0 100.0),597.376,28.048,54.524
Truck-113,Route-113,(425.0 0.0 155.5),(375.0 0.0 0.0),610.224,52.364,130.512
Truck-119,Route-119,(175.0 0.0 55.5),(375.0 0.0 200.0),616.516,40.472,47.988
Truck-112,Route-112,(425.0 0.0 155.5),(625.0 0.0 150.0),632.844,41.864,89.264
Truck-104,Route-104,(175.0 0.0 105.5),(625.0 0.0 200.0),636.808,8.096,71.476
Truck-103,Route-103,(675.0 0.0 5.5),(375.0 0.0 50.0),665.808,20.92,37.496
Truck-16,Route-16,(675.0 0.0 55.5),(125.0 0.0 0.0),726.28,5.608,53.924
Truck-5,Route-5,(175.0 0.0 5.5),(125.0 0.0 100.0),726.308,5.608,42.252
Truck-6,Route-6,(175.0 0.0 205.5),(125.0 0.0 0.0),729.328,5.6,46.764
Truck-124,Route-124,(425.0 0.0 205.5),(625.0 0.0 200.0),671.536,47.836,74.1
Truck-102,Route-102,(425.0 0.0 155.5),(375.0 0.0 0.0),690.072,46.456,24.54
Truck-4,Route-4,(175.0 0.0 155.5),(125.0 0.0 100.0),758.344,5.608,59.352
Truck-110,Route-110,(425.0 0.0 5.5),(375.0 0.0 50.0),707.904,5.132,38.26
Truck-120,Route-120,(425.0 0.0 5.5),(625.0 0.0 150.0),731.9,23.94,172.66
Truck-8,Route-8,(675.0 0.0 205.5),(375.0 0.0 150.0),835.024,51.2,67.312
Truck-105,Route-105,(425.0 0.0 155.5),(625.0 0.0 100.0),817.22,34.52,90.944
Truck-108,Route-108,(675.0 0.0 5.5),(125.0 0.0 100.0),846.616,32.44,30.468
Truck-12,Route-12,(675.0 0.0 155.5),(625.0 0.0 50.0),907.088,5.608,71.8
Truck-115,Route-115,(675.0 0.0 55.5),(375.0 0.0 100.0),876.42,8.096,30.452
Truck-19,Route-19,(175.0 0.0 105.5),(375.0 0.0 50.0),948.7,5.604,88.644
Truck-11,Route-11,(175.0 0.0 194.5),(125.0 0.0 50.0),1001.84,78.704,34.18
Truck-116,Route-116,(175.0 0.0 5.5),(375.0 0.0 0.0),1063.36,5.132,32.552
Truck-14,Route-14,(675.0 0.0 205.5),(625.0 0.0 0.0),1132.308,60.252,51.22
Truck-128,Route-128,(175.0 0.0 5.5),(375.0 0.0 50.0),1081.004,8.12,54.336
Truck-101,Route-101,(175.0 0.0 105.5),(375.0 0.0 150.0),1139.168,5.108,80.992
Truck-129,Route-129,(675.0 0.0 205.5),(125.0 0.0 0.0),1240.996,61.852,36.588
