Truck_id,Route_id,Origin,Destination,Total Time,PickupSta AT,DropSta AT
Truck-0,Route-0,(175.0 0.0 105.5),(125.0 0.0 200.0),343.376,6.8,31.504
Truck-1,Route-1,(175.0 0.0 205.5),(375.0 0.0 150.0),358.168,6.896,46.248
Truck-2,Route-2,(675.0 0.0 205.5),(125.0 0.0 150.0),354.12,6.84,42.24
Truck-3,Route-3,(675.0 0.0 55.5),(125.0 0.0 200.0),365.832,6.832,53.936
Truck-4,Route-4,(175.0 0.0 55.5),(625.0 0.0 200.0),387.256,6.848,75.368
Truck-5,Route-5,(425.0 0.0 105.5),(625.0 0.0 200.0),389.784,22.688,62.056
Truck-6,Route-6,(175.0 0.0 5.5),(125.0 0.0 200.0),350.056,6.856,38.152
Truck-7,Route-7,(675.0 0.0 155.5),(625.0 0.0 200.0),340.088,6.952,28.064
Truck-8,Route-8,(425.0 0.0 5.5),(125.0 0.0 200.0),355.48,6.872,43.456
Truck-9,Route-9,(425.0 0.0 205.5),(625.0 0.0 0.0),354.064,6.92,42.104
Truck-10,Route-10,(175.0 0.0 155.5),(375.0 0.0 200.0),356.968,6.888,45
Truck-11,Route-11,(425.0 0.0 155.5),(625.0 0.0 100.0),401.936,29.856,67.024
Truck-12,Route-12,(425.0 0.0 55.5),(125.0 0.0 0.0),380.64,37.856,37.72
Truck-13,Route-13,(675.0 0.0 105.5),(625.0 0.0 0.0),380.968,34.352,41.544
Truck-14,Route-14,(675.0 0.0 5.5),(375.0 0.0 0.0),387.704,40.888,41.752
Truck-15,Route-15,(425.0 0.0 5.5),(625.0 0.0 200.0),400.336,29.944,65.328
Truck-16,Route-16,(675.0 0.0 205.5),(625.0 0.0 50.0),354.712,6.888,42.776
Truck-17,Route-17,(675.0 0.0 55.5),(125.0 0.0 100.0),374.4,37.664,31.68
Truck-18,Route-18,(675.0 0.0 155.5),(625.0 0.0 200.0),342.672,6.968,30.712
Truck-19,Route-19,(425.0 0.0 105.5),(375.0 0.0 200.0),344.112,6.864,32.2
Truck-20,Route-20,(425.0 0.0 155.5),(125.0 0.0 200.0),338.696,6.824,26.824
Truck-21,Route-21,(675.0 0.0 105.5),(625.0 0.0 200.0),344.12,7.04,32.056
Truck-22,Route-22,(175.0 0.0 155.5),(375.0 0.0 50.0),384.936,29.784,50.112
Truck-23,Route-23,(425.0 0.0 205.5),(375.0 0.0 100.0),351.28,6.872,39.416
Truck-24,Route-24,(425.0 0.0 55.5),(375.0 0.0 200.0),347.672,6.872,35.768
