Truck_id,Route_id,Origin,Destination,Completion_Time_alone,Completion_Time,Congestion_ratio,Path_length,TravelTime_by_Distance,CompletionTime_by_Distance,PickupSta_AT,DropSta_AT,Unnamed: 10,Unnamed: 11,C_max_prev,C_max_now,C_max,Congestion_ratio_AVG_prev,Congestion_ratio_AVG_now,Congestion_ratio_AVG
Truck-19,Route-19,(175.0 0.0 155.5),(125.0 0.0 200.0),341.2643,341.2,-0.00155826,15.0,2.7466666666666657,22.74667,9.104,27.032,,,410.096,434.232,434.232,0.2599613,0.1975408,0.2252833
Truck-12,Route-12,(675.0 0.0 55.5),(375.0 0.0 200.0),348.433,347.528,-0.01868558,19.0,2.501473684210527,18.29095,6.888,35.528,,,,,,,,
Truck-16,Route-16,(425.0 0.0 194.5),(625.0 0.0 150.0),352.0174,362.656,0.204521,21.0,2.983619047619048,17.26933,16.312,41.272,,,,,,,,
Truck-7,Route-7,(175.0 0.0 205.5),(125.0 0.0 50.0),348.433,363.672,0.3146404,19.0,3.3511578947368434,19.14063,6.888,51.672,,,,,,,,
Truck-9,Route-9,(425.0 0.0 105.5),(125.0 0.0 200.0),344.8487,365.76,0.4662647,17.0,3.8682352941176465,21.5153,6.888,53.736,,,,,,,,
Truck-1,Route-1,(675.0 0.0 5.5),(375.0 0.0 200.0),352.0174,368.176,0.3106392,21.0,3.24647619047619,17.53219,6.896,56.08,,,,,,,,
Truck-4,Route-4,(425.0 0.0 205.5),(125.0 0.0 100.0),344.8487,370.096,0.5629453,17.0,4.123294117647059,21.77035,6.896,57.976,,,,,,,,
Truck-14,Route-14,(675.0 0.0 155.5),(375.0 0.0 200.0),359.1861,373.896,0.248537,25.0,2.9558400000000007,14.95584,22.448,46.36,,,,,,,,
Truck-6,Route-6,(425.0 0.0 5.5),(625.0 0.0 200.0),369.9391,376.456,0.09317928,31.0,2.4663225806451616,12.14374,6.896,64.392,,,,,,,,
Truck-18,Route-18,(675.0 0.0 155.5),(625.0 0.0 50.0),369.9391,376.592,0.09512407,31.0,2.470709677419354,12.14813,33.272,38.152,,,,,,,,
Truck-2,Route-2,(175.0 0.0 105.5),(125.0 0.0 150.0),366.3548,376.752,0.1566918,29.0,2.646620689655173,12.99145,34.512,33.968,,,,,,,,
Truck-15,Route-15,(425.0 0.0 105.5),(125.0 0.0 200.0),344.8487,379.448,0.7714686,17.0,4.6734117647058815,22.32047,9.352,55.992,,,,,,,,
Truck-11,Route-11,(425.0 0.0 155.5),(625.0 0.0 200.0),359.1861,381.768,0.3815415,25.0,3.270719999999999,15.27072,6.888,69.768,,,,,,,,
Truck-8,Route-8,(175.0 0.0 5.5),(375.0 0.0 200.0),352.0174,383.568,0.6065403,21.0,3.9794285714285706,18.26514,6.888,71.568,,,,,,,,
Truck-3,Route-3,(675.0 0.0 205.5),(375.0 0.0 0.0),369.9391,385.024,0.2156857,31.0,2.742709677419355,12.42013,6.896,72.896,,,,,,,,
Truck-17,Route-17,(675.0 0.0 -5.5),(125.0 0.0 100.0),387.8609,388.872,0.01150806,41.0,2.167609756097561,9.484683,35.832,47.816,,,,,,,,
Truck-0,Route-0,(675.0 0.0 105.5),(125.0 0.0 200.0),362.7704,389.072,0.4190123,27.0,3.298962962962963,14.41007,6.904,76.992,,,,,,,,
Truck-5,Route-5,(425.0 0.0 55.5),(625.0 0.0 150.0),387.8609,396.768,0.1013773,41.0,2.360195121951219,9.677268,39.224,43.4,,,,,,,,
Truck-10,Route-10,(175.0 0.0 55.5),(625.0 0.0 200.0),391.4453,400.704,0.1012492,43.0,2.341953488372093,9.318698,6.888,88.696,,,,,,,,
Truck-13,Route-13,(175.0 0.0 155.5),(375.0 0.0 50.0),395.0296,410.096,0.1585443,45.0,2.4465777777777777,9.113245,29.992,75.008,,,,,,,,
Truck-110,Route-110,(675.0 0.0 105.5),(625.0 0.0 200.0),344.8487,345.12,0.006049941,17.0,2.6541176470588237,20.30118,7.432,32.672,,,,,,,,
Truck-112,Route-112,(675.0 0.0 205.5),(375.0 0.0 100.0),344.8487,348.872,0.08970939,17.0,2.8748235294117657,20.52188,7.432,36.448,,,,,,,,
Truck-102,Route-102,(425.0 0.0 105.5),(125.0 0.0 200.0),344.8487,349.6,0.1059417,17.0,2.9176470588235306,20.56471,7.448,37.112,,,,,,,,
Truck-105,Route-105,(175.0 0.0 5.5),(125.0 0.0 200.0),352.0174,350.72,-0.02494097,21.0,2.4152380952380965,16.70095,7.44,38.304,,,,,,,,
Truck-121,Route-121,(425.0 0.0 105.5),(375.0 0.0 200.0),344.8487,353.64,0.1960226,17.0,3.155294117647058,20.80235,9.808,38.744,,,,,,,,
Truck-108,Route-108,(675.0 0.0 5.5),(625.0 0.0 200.0),352.0174,357.152,0.09871018,21.0,2.721523809523809,17.00724,7.44,44.656,,,,,,,,
Truck-118,Route-118,(675.0 0.0 205.5),(625.0 0.0 50.0),348.433,358.08,0.1991818,19.0,3.056842105263157,18.84632,9.792,43.232,,,,,,,,
Truck-124,Route-124,(425.0 0.0 155.5),(625.0 0.0 200.0),359.1861,360.384,0.02024019,25.0,2.4153600000000006,14.41536,9.816,45.496,,,,,,,,
Truck-103,Route-103,(175.0 0.0 205.5),(375.0 0.0 150.0),359.1861,361.944,0.0465977,25.0,2.477760000000001,14.47776,7.448,49.504,,,,,,,,
Truck-114,Route-114,(425.0 0.0 205.5),(375.0 0.0 0.0),352.0174,363.424,0.2192854,21.0,3.020190476190475,17.3059,7.424,51.008,,,,,,,,
Truck-113,Route-113,(675.0 0.0 55.5),(125.0 0.0 200.0),366.3548,368.848,0.03757417,29.0,2.374068965517242,12.7189,7.424,56.456,,,,,,,,
Truck-109,Route-109,(425.0 0.0 5.5),(125.0 0.0 200.0),369.9391,372.208,0.03244093,31.0,2.329290322580646,12.00671,7.44,59.824,,,,,,,,
Truck-123,Route-123,(175.0 0.0 5.5),(375.0 0.0 200.0),352.0174,377.032,0.4808903,21.0,3.6681904761904756,17.95391,9.8,62.176,,,,,,,,
Truck-107,Route-107,(675.0 0.0 155.5),(125.0 0.0 100.0),366.3548,377.56,0.1688685,29.0,2.6744827586206896,13.01931,31.272,41.184,,,,,,,,
Truck-119,Route-119,(675.0 0.0 -5.5),(625.0 0.0 100.0),369.9391,379.816,0.1412213,31.0,2.574709677419354,12.25213,36.632,38.192,,,,,,,,
Truck-100,Route-100,(425.0 0.0 55.5),(625.0 0.0 200.0),373.5235,386.704,0.1792699,33.0,2.6273939393939396,11.7183,7.456,74.224,,,,,,,,
Truck-116,Route-116,(425.0 0.0 -5.5),(125.0 0.0 150.0),366.3548,387.504,0.3187296,29.0,3.017379310344828,13.36221,41.56,40.88,,,,,,,,
Truck-122,Route-122,(425.0 0.0 205.5),(625.0 0.0 150.0),359.1861,389.512,0.5123829,25.0,3.58048,15.58048,9.784,68.688,,,,,,,,
Truck-117,Route-117,(175.0 0.0 155.5),(125.0 0.0 50.0),369.9391,389.936,0.2859185,31.0,2.90116129032258,12.57858,36.056,48.752,,,,,,,,
Truck-104,Route-104,(175.0 0.0 155.5),(625.0 0.0 200.0),377.1078,391.416,0.18556,35.0,2.611885714285714,11.18331,7.448,79.032,,,,,,,,
Truck-120,Route-120,(675.0 0.0 55.5),(125.0 0.0 50.0),377.1078,401.352,0.3144186,35.0,2.895771428571428,11.4672,46.552,46.728,,,,,,,,
Truck-115,Route-115,(175.0 0.0 55.5),(625.0 0.0 0.0),398.614,415.176,0.1679483,47.0,2.4505531914893615,8.833531,46.944,57.12,,,,,,,,
Truck-101,Route-101,(425.0 0.0 155.5),(125.0 0.0 100.0),366.3548,418.728,0.7892911,29.0,4.094068965517241,14.4389,50.928,59.752,,,,,,,,
Truck-106,Route-106,(175.0 0.0 105.5),(625.0 0.0 150.0),402.1983,427.72,0.2497272,49.0,2.6065306122448986,8.72898,39.136,65.576,,,,,,,,
Truck-111,Route-111,(175.0 0.0 55.5),(375.0 0.0 50.0),420.1201,434.232,0.1174819,59.0,2.2751186440677973,7.359864,43.056,82.744,,,,,,,,
