Truck_id,Route_id,Origin,Destination,Total Time,PickupSta AT,DropSta AT
Truck-1,Route-1,(425.0 0.0 155.5),(375.0 0.0 200.0),342.968,7.776,30.204
Truck-3,Route-3,(425.0 0.0 105.5),(375.0 0.0 200.0),348.044,7.772,35.28
Truck-28,Route-28,(675.0 0.0 155.5),(375.0 0.0 200.0),349.136,10.544,33.6
Truck-39,Route-39,(425.0 0.0 155.5),(375.0 0.0 200.0),349.524,11.852,32.688
Truck-11,Route-11,(675.0 0.0 105.5),(375.0 0.0 200.0),366.912,7.768,54.164
Truck-54,Route-54,(425.0 0.0 105.5),(125.0 0.0 200.0),361.304,12.472,43.816
Truck-17,Route-17,(425.0 0.0 194.5),(625.0 0.0 100.0),369.224,23.26,35.96
Truck-5,Route-5,(675.0 0.0 205.5),(375.0 0.0 50.0),370.02,7.772,57.264
Truck-43,Route-43,(675.0 0.0 155.5),(125.0 0.0 200.0),372.48,10.168,57.312
Truck-10,Route-10,(175.0 0.0 155.5),(125.0 0.0 0.0),383.496,34.188,44.296
Truck-24,Route-24,(175.0 0.0 -5.5),(125.0 0.0 200.0),387.912,23.244,59.652
Truck-53,Route-53,(425.0 0.0 155.5),(375.0 0.0 200.0),381.928,11.984,64.964
Truck-8,Route-8,(175.0 0.0 105.5),(125.0 0.0 0.0),391.216,38,44.208
Truck-32,Route-32,(675.0 0.0 205.5),(375.0 0.0 0.0),390.684,10.624,74.064
Truck-16,Route-16,(175.0 0.0 194.5),(375.0 0.0 100.0),394.788,17.592,72.208
Truck-26,Route-26,(675.0 0.0 105.5),(625.0 0.0 200.0),395.416,10.74,78.676
Truck-19,Route-19,(675.0 0.0 55.5),(375.0 0.0 200.0),399.876,10.54,84.352
Truck-23,Route-23,(675.0 0.0 205.5),(125.0 0.0 0.0),401.58,10.748,84.848
Truck-6,Route-6,(675.0 0.0 5.5),(125.0 0.0 200.0),404.496,7.772,91.732
Truck-40,Route-40,(175.0 0.0 155.5),(125.0 0.0 50.0),405.876,39.812,54.088
Truck-13,Route-13,(425.0 0.0 -5.5),(625.0 0.0 150.0),412.972,49.064,28.928
Truck-36,Route-36,(425.0 0.0 194.5),(375.0 0.0 50.0),409.708,25.548,76.168
Truck-37,Route-37,(675.0 0.0 55.5),(375.0 0.0 200.0),410.04,10.144,94.896
Truck-46,Route-46,(425.0 0.0 -5.5),(625.0 0.0 0.0),410.82,62.912,38.912
Truck-49,Route-49,(175.0 0.0 194.5),(375.0 0.0 50.0),416.476,25.54,85.948
Truck-21,Route-21,(425.0 0.0 155.5),(625.0 0.0 50.0),420.684,59.136,39.572
Truck-35,Route-35,(175.0 0.0 194.5),(625.0 0.0 150.0),422.452,23.244,94.204
Truck-14,Route-14,(175.0 0.0 -5.5),(625.0 0.0 200.0),427.252,17.592,104.668
Truck-2,Route-2,(425.0 0.0 55.5),(125.0 0.0 50.0),427.604,41.116,74.508
Truck-18,Route-18,(425.0 0.0 55.5),(375.0 0.0 150.0),428.604,50.872,59.744
Truck-0,Route-0,(425.0 0.0 194.5),(125.0 0.0 0.0),428.668,17.612,104.06
Truck-29,Route-29,(675.0 0.0 5.5),(125.0 0.0 200.0),430.44,10.748,112.712
Truck-9,Route-9,(675.0 0.0 55.5),(625.0 0.0 0.0),431.592,44.308,44.308
Truck-27,Route-27,(175.0 0.0 105.5),(125.0 0.0 100.0),432.076,47.612,73.484
Truck-4,Route-4,(175.0 0.0 205.5),(375.0 0.0 50.0),435.34,7.772,122.588
Truck-44,Route-44,(675.0 0.0 105.5),(125.0 0.0 200.0),432.696,10.624,116.084
Truck-34,Route-34,(425.0 0.0 55.5),(125.0 0.0 100.0),433.184,51.612,75.588
Truck-31,Route-31,(175.0 0.0 -5.5),(375.0 0.0 200.0),438.38,27.512,104.884
Truck-48,Route-48,(425.0 0.0 194.5),(125.0 0.0 100.0),435.904,28.396,96.532
Truck-47,Route-47,(425.0 0.0 55.5),(375.0 0.0 150.0),435.908,53.336,61.564
Truck-7,Route-7,(675.0 0.0 155.5),(125.0 0.0 150.0),442.188,41.308,88.868
Truck-30,Route-30,(675.0 0.0 5.5),(125.0 0.0 200.0),442.82,10.624,125.208
Truck-12,Route-12,(175.0 0.0 55.5),(125.0 0.0 100.0),450.732,51.868,88.884
Truck-20,Route-20,(425.0 0.0 105.5),(625.0 0.0 200.0),451.944,10.748,136.204
Truck-38,Route-38,(425.0 0.0 105.5),(125.0 0.0 0.0),453.324,43.856,84.48
Truck-25,Route-25,(425.0 0.0 -5.5),(375.0 0.0 200.0),457.452,55.04,97.42
Truck-52,Route-52,(675.0 0.0 55.5),(125.0 0.0 100.0),454.724,47.476,99.244
Truck-22,Route-22,(175.0 0.0 55.5),(125.0 0.0 50.0),461.352,60.628,89.744
Truck-41,Route-41,(175.0 0.0 55.5),(125.0 0.0 150.0),459.336,65.328,83.028
Truck-33,Route-33,(425.0 0.0 -5.5),(125.0 0.0 50.0),473,60.708,106.3
Truck-15,Route-15,(175.0 0.0 155.5),(625.0 0.0 200.0),482.476,10.54,166.948
Truck-42,Route-42,(175.0 0.0 105.5),(625.0 0.0 150.0),483.24,53.004,118.24
Truck-50,Route-50,(175.0 0.0 155.5),(625.0 0.0 200.0),481.664,11.8,164.88
Truck-51,Route-51,(175.0 0.0 105.5),(625.0 0.0 50.0),495.304,60.012,125.296
Truck-45,Route-45,(175.0 0.0 55.5),(625.0 0.0 50.0),506.504,68.628,123.864
