Truck_id,Route_id,Origin,Destination,Total Time,PickupSta AT,DropSta AT
Truck-3,Route-3,(675.0 0.0 205.5),(375.0 0.0 100.0),352.2,8.496,38.584
Truck-8,Route-8,(425.0 0.0 105.5),(125.0 0.0 200.0),355.208,8.496,41.672
Truck-11,Route-11,(175.0 0.0 205.5),(125.0 0.0 0.0),359.808,8.488,46.288
Truck-14,Route-14,(675.0 0.0 55.5),(375.0 0.0 200.0),361.224,8.488,47.672
Truck-7,Route-7,(425.0 0.0 194.5),(375.0 0.0 150.0),361.352,18.088,38.216
Truck-16,Route-16,(425.0 0.0 55.5),(375.0 0.0 200.0),366.128,11.192,43.864
Truck-4,Route-4,(675.0 0.0 155.5),(625.0 0.0 100.0),372.168,31.872,35.288
Truck-6,Route-6,(175.0 0.0 -5.5),(375.0 0.0 200.0),378.296,18.088,55.184
Truck-1,Route-1,(675.0 0.0 5.5),(625.0 0.0 150.0),379.56,43.888,30.688
Truck-2,Route-2,(425.0 0.0 155.5),(125.0 0.0 150.0),382.088,31.936,45.144
Truck-5,Route-5,(675.0 0.0 105.5),(125.0 0.0 200.0),382.32,8.496,68.776
Truck-12,Route-12,(175.0 0.0 155.5),(125.0 0.0 50.0),386.968,31.896,50.056
Truck-9,Route-9,(175.0 0.0 105.5),(375.0 0.0 200.0),387.952,8.488,74.344
Truck-17,Route-17,(675.0 0.0 5.5),(625.0 0.0 200.0),388.88,30.344,53.52
Truck-15,Route-15,(175.0 0.0 205.5),(625.0 0.0 150.0),409.24,11.184,84.008
Truck-19,Route-19,(425.0 0.0 155.5),(125.0 0.0 0.0),416.992,36.36,66.472
Truck-13,Route-13,(425.0 0.0 -5.5),(125.0 0.0 200.0),417.288,44.176,68.104
Truck-10,Route-10,(175.0 0.0 55.5),(625.0 0.0 200.0),420.504,8.496,106.976
Truck-0,Route-0,(425.0 0.0 55.5),(625.0 0.0 200.0),426.144,32.344,88.784
Truck-18,Route-18,(175.0 0.0 55.5),(625.0 0.0 0.0),433.368,45.288,83.08
Truck-102,Route-102,(175.0 0.0 105.5),(125.0 0.0 200.0),344.76,7.096,32.64
Truck-103,Route-103,(425.0 0.0 55.5),(375.0 0.0 200.0),351.496,7.096,39.392
Truck-101,Route-101,(175.0 0.0 5.5),(125.0 0.0 200.0),353.416,7.096,41.288
Truck-111,Route-111,(675.0 0.0 105.5),(625.0 0.0 200.0),355.288,7.088,43.184
Truck-106,Route-106,(675.0 0.0 205.5),(125.0 0.0 150.0),361.696,7.088,49.576
Truck-112,Route-112,(425.0 0.0 205.5),(625.0 0.0 0.0),362.296,7.088,50.176
Truck-113,Route-113,(175.0 0.0 205.5),(375.0 0.0 150.0),366.112,7.08,53.992
Truck-117,Route-117,(675.0 0.0 205.5),(375.0 0.0 0.0),366.928,10.024,51.84
Truck-100,Route-100,(425.0 0.0 105.5),(625.0 0.0 200.0),372.28,7.096,60.168
Truck-109,Route-109,(175.0 0.0 55.5),(375.0 0.0 200.0),373.072,7.088,60.976
Truck-114,Route-114,(675.0 0.0 55.5),(375.0 0.0 200.0),378.304,27.36,45.96
Truck-110,Route-110,(175.0 0.0 155.5),(625.0 0.0 200.0),381.832,7.088,69.744
Truck-105,Route-105,(675.0 0.0 155.5),(625.0 0.0 0.0),382.584,31.168,43.312
Truck-118,Route-118,(675.0 0.0 155.5),(625.0 0.0 150.0),402.04,36.768,54.256
Truck-115,Route-115,(175.0 0.0 105.5),(125.0 0.0 50.0),402.6,47.976,46.624
Truck-104,Route-104,(425.0 0.0 -5.5),(375.0 0.0 0.0),405.32,53.4,46.912
Truck-119,Route-119,(175.0 0.0 205.5),(625.0 0.0 100.0),412.832,10.016,88.776
Truck-107,Route-107,(675.0 0.0 5.5),(125.0 0.0 0.0),431.088,60.24,62.824
Truck-108,Route-108,(425.0 0.0 155.5),(625.0 0.0 50.0),437.256,31.208,101.048
Truck-116,Route-116,(425.0 0.0 155.5),(625.0 0.0 50.0),442.648,36.768,97.88
