Truck_id,Route_id,Origin,Destination,Completion_Time_alone,Completion_Time,Congestion_ratio,Path_length,TravelTime_by_Distance,CompletionTime_by_Distance,PickupSta_AT,DropSta_AT,Unnamed: 10,Unnamed: 11,C_max_prev,C_max_now,C_max,Congestion_ratio_AVG_prev,Congestion_ratio_AVG_now,Congestion_ratio_AVG
Truck-4,Route-4,(675.0 0.0 105.5),(625.0 0.0 200.0),344.8487,345.656,0.01800149,17.0,2.68564705882353,20.33271,6.888,33.728,,,398.176,429.848,429.848,0.05730769,0.0912881,0.07672507
Truck-13,Route-13,(425.0 0.0 205.5),(125.0 0.0 50.0),348.433,351.264,0.05845173,19.0,2.6981052631578955,18.48758,6.88,39.36,,,,,,,,
Truck-9,Route-9,(425.0 0.0 155.5),(625.0 0.0 200.0),359.1861,359.48,0.004966462,25.0,2.379200000000001,14.3792,6.88,47.568,,,,,,,,
Truck-7,Route-7,(675.0 0.0 155.5),(125.0 0.0 200.0),359.1861,361.304,0.0357841,25.0,2.452159999999999,14.45216,6.88,49.384,,,,,,,,
Truck-1,Route-1,(175.0 0.0 194.5),(625.0 0.0 0.0),362.7704,365.136,0.03768606,27.0,2.4124444444444455,13.52355,16.408,43.688,,,,,,,,
Truck-3,Route-3,(425.0 0.0 5.5),(125.0 0.0 200.0),369.9391,369.176,-0.01091124,31.0,2.2314838709677414,11.9089,6.888,57.272,,,,,,,,
Truck-6,Route-6,(675.0 0.0 205.5),(125.0 0.0 50.0),366.3548,370.144,0.05710585,29.0,2.418758620689655,12.76359,6.88,58.248,,,,,,,,
Truck-5,Route-5,(175.0 0.0 105.5),(375.0 0.0 200.0),362.7704,370.544,0.1238416,27.0,2.61274074074074,13.72385,6.888,58.656,,,,,,,,
Truck-0,Route-0,(425.0 0.0 55.5),(625.0 0.0 200.0),366.3548,373.44,0.1067781,29.0,2.5324137931034483,12.87724,6.888,61.528,,,,,,,,
Truck-2,Route-2,(425.0 0.0 105.5),(375.0 0.0 100.0),369.9391,374.48,0.06492638,31.0,2.402580645161291,12.08,35.128,34.296,,,,,,,,
Truck-11,Route-11,(675.0 0.0 55.5),(125.0 0.0 200.0),384.2766,376.856,-0.08805015,39.0,1.9706666666666666,9.662974,6.88,64.984,,,,,,,,
Truck-10,Route-10,(175.0 0.0 155.5),(125.0 0.0 0.0),373.5235,380.016,0.08830545,33.0,2.4247272727272735,11.51564,29.8,45.152,,,,,,,,
Truck-8,Route-8,(175.0 0.0 -5.5),(125.0 0.0 150.0),366.3548,381.352,0.2260158,29.0,2.805241379310344,13.15007,38.84,37.472,,,,,,,,
Truck-14,Route-14,(675.0 0.0 -5.5),(375.0 0.0 0.0),377.1078,387.992,0.141155,35.0,2.514057142857143,11.08549,36.688,46.232,,,,,,,,
Truck-12,Route-12,(175.0 0.0 55.5),(625.0 0.0 0.0),398.614,398.176,-0.004441134,47.0,2.088851063829787,8.471829,36.912,53.224,,,,,,,,
Truck-111,Route-111,(425.0 0.0 155.5),(125.0 0.0 200.0),341.2643,339.056,-0.05351629,15.0,2.603733333333332,22.60373,6.992,27.024,,,,,,,,
Truck-118,Route-118,(175.0 0.0 155.5),(125.0 0.0 200.0),341.2643,341.168,-0.002334062,15.0,2.744533333333334,22.74453,9.336,26.768,,,,,,,,
Truck-107,Route-107,(675.0 0.0 205.5),(375.0 0.0 100.0),344.8487,343.648,-0.02677121,17.0,2.567529411764707,20.21459,6.992,31.624,,,,,,,,
Truck-104,Route-104,(675.0 0.0 55.5),(625.0 0.0 200.0),348.433,346.104,-0.04808724,19.0,2.4265263157894728,18.216,7.0,34.064,,,,,,,,
Truck-101,Route-101,(425.0 0.0 55.5),(375.0 0.0 200.0),348.433,347.568,-0.01786015,19.0,2.5035789473684202,18.29305,7.0,35.496,,,,,,,,
Truck-103,Route-103,(425.0 0.0 5.5),(125.0 0.0 200.0),352.0174,352.424,0.007817519,21.0,2.4963809523809513,16.78209,7.0,40.408,,,,,,,,
Truck-110,Route-110,(675.0 0.0 5.5),(625.0 0.0 200.0),352.0174,355.128,0.05979976,21.0,2.6251428571428566,16.91086,6.992,43.096,,,,,,,,
Truck-108,Route-108,(425.0 0.0 205.5),(625.0 0.0 0.0),352.0174,357.04,0.09655707,21.0,2.7161904761904774,17.00191,6.992,45.008,,,,,,,,
Truck-106,Route-106,(175.0 0.0 194.5),(625.0 0.0 150.0),369.9391,365.44,-0.06432902,31.0,2.1109677419354838,11.78839,17.208,43.176,,,,,,,,
Truck-100,Route-100,(175.0 0.0 -5.5),(125.0 0.0 200.0),362.7704,367.04,0.06801918,27.0,2.4829629629629637,13.59407,16.512,45.464,,,,,,,,
Truck-105,Route-105,(175.0 0.0 105.5),(375.0 0.0 200.0),362.7704,372.112,0.1488214,27.0,2.6708148148148156,13.78193,6.992,60.088,,,,,,,,
Truck-113,Route-113,(675.0 0.0 155.5),(625.0 0.0 200.0),377.1078,377.224,0.00150633,35.0,2.2064,10.77783,25.48,46.632,,,,,,,,
Truck-117,Route-117,(425.0 0.0 105.5),(375.0 0.0 100.0),369.9391,383.184,0.1893772,31.0,2.683354838709678,12.36077,41.136,30.992,,,,,,,,
Truck-116,Route-116,(675.0 0.0 155.5),(625.0 0.0 50.0),369.9391,384.224,0.2042474,31.0,2.716903225806451,12.39432,43.64,35.544,,,,,,,,
Truck-102,Route-102,(425.0 0.0 105.5),(125.0 0.0 50.0),373.5235,393.32,0.2692547,33.0,2.8278787878787877,11.91879,37.44,50.872,,,,,,,,
Truck-119,Route-119,(175.0 0.0 55.5),(375.0 0.0 200.0),366.3548,395.152,0.433989,29.0,3.2811034482758616,13.62593,9.344,80.768,,,,,,,,
Truck-112,Route-112,(675.0 0.0 105.5),(625.0 0.0 200.0),387.8609,396.648,0.1000116,41.0,2.3572682926829276,9.674342,31.544,60.088,,,,,,,,
