Truck_id,Route_id,Origin,Destination,Completion_Time_alone,Completion_Time,Congestion_ratio,Path_length,TravelTime_by_Distance,CompletionTime_by_Distance,PickupSta_AT,DropSta_AT,Unnamed: 10,Unnamed: 11,C_max_prev,C_max_now,C_max,Congestion_ratio_AVG_prev,Congestion_ratio_AVG_now,Congestion_ratio_AVG
Truck-2,Route-2,(675.0 0.0 155.5),(375.0 0.0 200.0),341.2643,339.408,-0.04498617,15.0,2.627200000000001,22.6272,7.016,27.328,,,409.512,423.936,423.936,0.07755669,0.09417237,0.08705136
Truck-8,Route-8,(425.0 0.0 55.5),(375.0 0.0 200.0),348.433,347.712,-0.01488671,19.0,2.5111578947368414,18.30063,7.016,35.632,,,,,,,,
Truck-12,Route-12,(425.0 0.0 205.5),(375.0 0.0 0.0),352.0174,353.12,0.02119736,21.0,2.52952380952381,16.81524,7.008,41.0,,,,,,,,
Truck-1,Route-1,(675.0 0.0 55.5),(625.0 0.0 200.0),348.433,357.984,0.1972001,19.0,3.0517894736842095,18.84126,7.016,45.888,,,,,,,,
Truck-10,Route-10,(675.0 0.0 205.5),(125.0 0.0 50.0),366.3548,369.624,0.04926889,29.0,2.4008275862068973,12.74566,7.008,57.496,,,,,,,,
Truck-4,Route-4,(425.0 0.0 -5.5),(625.0 0.0 150.0),366.3548,370.504,0.06253102,29.0,2.431172413793104,12.776,38.288,27.192,,,,,,,,
Truck-11,Route-11,(675.0 0.0 -5.5),(125.0 0.0 150.0),384.2766,384.48,0.002414203,39.0,2.1661538461538465,9.858461,35.872,43.592,,,,,,,,
Truck-3,Route-3,(175.0 0.0 105.5),(625.0 0.0 200.0),380.6922,386.184,0.06805851,37.0,2.329297297297298,10.43741,7.016,74.08,,,,,,,,
Truck-5,Route-5,(175.0 0.0 55.5),(125.0 0.0 0.0),380.6922,386.336,0.06994231,37.0,2.3334054054054056,10.44151,37.528,40.744,,,,,,,,
Truck-9,Route-9,(175.0 0.0 205.5),(625.0 0.0 0.0),387.8609,388.464,0.006864127,41.0,2.157658536585366,9.474731,7.008,76.392,,,,,,,,
Truck-14,Route-14,(425.0 0.0 105.5),(375.0 0.0 50.0),373.5235,389.864,0.2222494,33.0,2.7231515151515144,11.81406,34.112,41.688,,,,,,,,
Truck-7,Route-7,(675.0 0.0 105.5),(625.0 0.0 100.0),387.8609,399.496,0.1324264,41.0,2.4267317073170727,9.743805,34.592,59.848,,,,,,,,
Truck-6,Route-6,(175.0 0.0 5.5),(375.0 0.0 150.0),391.4453,400.824,0.1025614,43.0,2.344744186046512,9.321488,42.064,47.672,,,,,,,,
Truck-0,Route-0,(425.0 0.0 155.5),(375.0 0.0 100.0),384.2766,402.56,0.2169458,39.0,2.62974358974359,10.32205,30.328,64.136,,,,,,,,
Truck-13,Route-13,(175.0 0.0 155.5),(625.0 0.0 100.0),402.1983,409.512,0.07156371,49.0,2.234938775510204,8.357388,29.744,74.752,,,,,,,,
Truck-105,Route-105,(175.0 0.0 155.5),(125.0 0.0 200.0),341.2643,339.104,-0.05235296,15.0,2.606933333333332,22.60693,7.016,27.056,,,,,,,,
Truck-110,Route-110,(675.0 0.0 155.5),(375.0 0.0 200.0),341.2643,339.336,-0.0467308,15.0,2.6224000000000007,22.6224,7.008,27.304,,,,,,,,
