Truck_id,Route_id,Origin,Destination,Completion_Time_alone,Completion_Time,Congestion_ratio,Path_length,TravelTime_by_Distance,CompletionTime_by_Distance,PickupSta_AT,DropSta_AT,Unnamed: 10,Unnamed: 11,C_max_prev,C_max_now,C_max,Congestion_ratio_AVG_prev,Congestion_ratio_AVG_now,Congestion_ratio_AVG
Truck-11,Route-11,(675.0 0.0 105.5),(375.0 0.0 200.0),344.8487,343.52,-0.02962573,17.0,2.5599999999999987,20.20706,6.824,31.68,,,408.36,400.464,408.36,0.1097676,0.2011981,0.1554829
Truck-7,Route-7,(425.0 0.0 105.5),(125.0 0.0 200.0),344.8487,343.832,-0.02266874,17.0,2.5783529411764703,20.22541,6.88,31.896,,,,,,,,
Truck-2,Route-2,(425.0 0.0 205.5),(375.0 0.0 150.0),341.2643,343.84,0.06241916,15.0,2.922666666666665,22.92267,6.888,31.896,,,,,,,,
Truck-12,Route-12,(175.0 0.0 55.5),(125.0 0.0 200.0),348.433,348.976,0.01121135,19.0,2.5776842105263156,18.36716,6.816,37.136,,,,,,,,
Truck-0,Route-0,(675.0 0.0 205.5),(375.0 0.0 0.0),352.0174,353.272,0.02411961,21.0,2.5367619047619043,16.82248,6.832,41.408,,,,,,,,
Truck-15,Route-15,(425.0 0.0 205.5),(375.0 0.0 150.0),341.2643,354.04,0.3096064,15.0,3.6026666666666682,23.60267,9.376,33.64,,,,,,,,
Truck-18,Route-18,(425.0 0.0 55.5),(125.0 0.0 200.0),348.433,354.712,0.1296428,19.0,2.8795789473684206,18.66905,9.216,34.488,,,,,,,,
Truck-6,Route-6,(425.0 0.0 55.5),(125.0 0.0 200.0),366.3548,365.216,-0.01716174,29.0,2.2488275862068967,12.59366,30.336,29.84,,,,,,,,
Truck-14,Route-14,(175.0 0.0 155.5),(125.0 0.0 150.0),362.7704,365.328,0.0407451,27.0,2.419555555555555,13.53067,29.688,30.584,,,,,,,,
Truck-8,Route-8,(175.0 0.0 -5.5),(125.0 0.0 200.0),362.7704,368.976,0.09886181,27.0,2.5546666666666664,13.66578,28.264,35.68,,,,,,,,
Truck-5,Route-5,(425.0 0.0 155.5),(625.0 0.0 0.0),373.5235,372.808,-0.009730962,33.0,2.20630303030303,11.29721,30.072,37.728,,,,,,,,
Truck-10,Route-10,(425.0 0.0 -5.5),(375.0 0.0 200.0),362.7704,375.2,0.1980168,27.0,2.7851851851851848,13.8963,16.424,53.752,,,,,,,,
Truck-16,Route-16,(675.0 0.0 155.5),(375.0 0.0 100.0),366.3548,380.592,0.2145625,29.0,2.77903448275862,13.12386,33.496,39.072,,,,,,,,
Truck-4,Route-4,(175.0 0.0 205.5),(625.0 0.0 150.0),377.1078,381.4,0.05566417,35.0,2.325714285714285,10.89714,6.888,69.496,,,,,,,,
Truck-1,Route-1,(175.0 0.0 105.5),(625.0 0.0 200.0),380.6922,390.36,0.1198107,37.0,2.4421621621621625,10.55027,6.832,78.504,,,,,,,,
Truck-19,Route-19,(425.0 0.0 155.5),(625.0 0.0 150.0),380.6922,391.4,0.1326993,37.0,2.4702702702702695,10.57838,33.728,52.672,,,,,,,,
Truck-13,Route-13,(675.0 0.0 -5.5),(625.0 0.0 50.0),373.5235,397.592,0.3273586,33.0,2.9573333333333327,12.04824,35.52,39.064,,,,,,,,
Truck-3,Route-3,(675.0 0.0 155.5),(125.0 0.0 0.0),391.4453,399.736,0.09066344,43.0,2.319441860465116,9.296185,29.744,64.992,,,,,,,,
Truck-17,Route-17,(675.0 0.0 105.5),(125.0 0.0 150.0),384.2766,407.384,0.274186,39.0,2.7534358974358977,10.44574,37.552,58.8,,,,,,,,
Truck-9,Route-9,(675.0 0.0 55.5),(625.0 0.0 100.0),391.4453,408.36,0.1849712,43.0,2.5200000000000005,9.496744,42.736,60.6,,,,,,,,
Truck-103,Route-103,(425.0 0.0 155.5),(125.0 0.0 200.0),341.2643,339.064,-0.05332253,15.0,2.604266666666668,22.60427,6.84,27.208,,,,,,,,
Truck-104,Route-104,(425.0 0.0 105.5),(375.0 0.0 200.0),344.8487,349.432,0.1021958,17.0,2.9077647058823537,20.55482,6.84,37.6,,,,,,,,
Truck-118,Route-118,(175.0 0.0 55.5),(125.0 0.0 200.0),348.433,351.168,0.05646944,19.0,2.6930526315789476,18.48253,9.176,37.008,,,,,,,,
Truck-111,Route-111,(425.0 0.0 55.5),(375.0 0.0 200.0),348.433,352.096,0.07563011,19.0,2.7418947368421054,18.53137,6.832,40.256,,,,,,,,
Truck-102,Route-102,(175.0 0.0 205.5),(125.0 0.0 0.0),352.0174,352.168,0.002895855,21.0,2.4841904761904763,16.76991,6.84,40.328,,,,,,,,
Truck-110,Route-110,(675.0 0.0 155.5),(375.0 0.0 200.0),341.2643,353.184,0.2888617,15.0,3.5456000000000016,23.5456,6.832,41.352,,,,,,,,
Truck-101,Route-101,(675.0 0.0 105.5),(375.0 0.0 200.0),344.8487,358.504,0.3044758,17.0,3.4414117647058835,21.08847,6.84,46.672,,,,,,,,
