Truck_id,Route_id,Path_length,Completion_Time_alone,Pick_station,Drop_station
0,0,19,348.433019536938,"(625, 0, 50)","(625, 0, 200)"
1,1,19,348.433019536938,"(125, 0, 50)","(125, 0, 200)"
2,2,29,366.3547791209172,"(125, 0, 200)","(125, 0, 100)"
3,3,31,369.939131037713,"(375, 0, 200)","(125, 0, 0)"
4,4,31,369.939131037713,"(375, 0, 50)","(375, 0, 200)"
5,5,45,395.0295944552839,"(375, 0, 100)","(625, 0, 200)"
6,6,15,341.2643157033463,"(625, 0, 150)","(625, 0, 200)"
7,7,27,362.77042720412135,"(625, 0, 100)","(375, 0, 200)"
8,8,27,362.77042720412135,"(375, 0, 0)","(625, 0, 200)"
9,9,15,341.2643157033463,"(125, 0, 200)","(125, 0, 150)"
