Truck_id,Route_id,Origin,Destination,Completion_Time_alone,Completion_Time,Congestion_ratio,Path_length,TravelTime_by_Distance,CompletionTime_by_Distance,PickupSta_AT,DropSta_AT,Unnamed: 10,Unnamed: 11,C_max_prev,C_max_now,C_max,Congestion_ratio_AVG_prev,Congestion_ratio_AVG_now,Congestion_ratio_AVG
Truck-0,Route-0,(175.0 0.0 155.5),(125.0 0.0 200.0),341.2643,339.04,-0.05390382,15.0,2.6026666666666682,22.60267,6.912,27.032,,,411.048,420.552,420.552,0.05480853,0.09264311,0.07750928
Truck-1,Route-1,(425.0 0.0 155.5),(375.0 0.0 200.0),341.2643,339.864,-0.03393487,15.0,2.657599999999998,22.6576,6.912,27.824,,,,,,,,
Truck-6,Route-6,(675.0 0.0 105.5),(375.0 0.0 200.0),344.8487,343.6,-0.02784157,17.0,2.5647058823529427,20.21177,6.912,31.616,,,,,,,,
Truck-2,Route-2,(425.0 0.0 194.5),(625.0 0.0 50.0),359.1861,357.184,-0.0338268,25.0,2.287360000000001,14.28736,16.392,35.672,,,,,,,,
Truck-8,Route-8,(675.0 0.0 5.5),(375.0 0.0 200.0),352.0174,361.76,0.187296,21.0,2.9409523809523805,17.22667,6.912,49.768,,,,,,,,
Truck-3,Route-3,(425.0 0.0 55.5),(625.0 0.0 200.0),366.3548,370.272,0.05903474,29.0,2.423172413793103,12.768,6.912,58.224,,,,,,,,
Truck-9,Route-9,(175.0 0.0 55.5),(375.0 0.0 0.0),380.6922,383.68,0.03702703,37.0,2.2616216216216216,10.36973,36.808,38.784,,,,,,,,
Truck-5,Route-5,(175.0 0.0 -5.5),(125.0 0.0 50.0),373.5235,384.552,0.1500002,33.0,2.562181818181819,11.65309,36.56,39.936,,,,,,,,
Truck-7,Route-7,(175.0 0.0 205.5),(625.0 0.0 150.0),377.1078,387.76,0.1381463,35.0,2.507428571428571,11.07886,6.912,75.76,,,,,,,,
Truck-4,Route-4,(675.0 0.0 55.5),(125.0 0.0 0.0),398.614,411.048,0.1260882,47.0,2.3627234042553193,8.745702,39.088,57.848,,,,,,,,
Truck-105,Route-105,(675.0 0.0 155.5),(375.0 0.0 200.0),341.2643,343.128,0.0451644,15.0,2.875199999999999,22.8752,7.056,31.016,,,,,,,,
Truck-106,Route-106,(175.0 0.0 105.5),(125.0 0.0 200.0),344.8487,343.688,-0.02587981,17.0,2.5698823529411756,20.21694,7.056,31.584,,,,,,,,
Truck-113,Route-113,(675.0 0.0 105.5),(375.0 0.0 200.0),344.8487,348.512,0.08168203,17.0,2.8536470588235296,20.50071,7.056,36.408,,,,,,,,
Truck-108,Route-108,(675.0 0.0 5.5),(625.0 0.0 200.0),352.0174,358.968,0.1336212,21.0,2.8080000000000007,17.09371,7.056,46.864,,,,,,,,
Truck-104,Route-104,(425.0 0.0 205.5),(625.0 0.0 150.0),359.1861,361.8,0.04416449,25.0,2.4720000000000004,14.472,7.056,49.656,,,,,,,,
Truck-111,Route-111,(175.0 0.0 -5.5),(125.0 0.0 200.0),362.7704,363.376,0.009647711,27.0,2.3472592592592583,13.45837,16.552,41.792,,,,,,,,
Truck-100,Route-100,(175.0 0.0 205.5),(375.0 0.0 50.0),366.3548,367.344,0.01490816,29.0,2.322206896551724,12.66703,7.056,55.216,,,,,,,,
Truck-103,Route-103,(425.0 0.0 155.5),(625.0 0.0 200.0),359.1861,370.96,0.1989307,25.0,2.838399999999999,14.8384,7.056,58.816,,,,,,,,
Truck-107,Route-107,(425.0 0.0 105.5),(125.0 0.0 150.0),366.3548,374.832,0.1277562,29.0,2.580413793103448,12.92524,32.864,36.896,,,,,,,,
Truck-114,Route-114,(675.0 0.0 55.5),(375.0 0.0 100.0),373.5235,377.424,0.05305168,33.0,2.3461818181818175,11.43709,36.344,35.976,,,,,,,,
Truck-102,Route-102,(675.0 0.0 205.5),(125.0 0.0 0.0),369.9391,377.768,0.1119386,31.0,2.5086451612903216,12.18606,7.056,65.664,,,,,,,,
Truck-112,Route-112,(425.0 0.0 55.5),(375.0 0.0 0.0),380.6922,399.904,0.2380874,37.0,2.700108108108108,10.80822,41.192,50.664,,,,,,,,
Truck-109,Route-109,(175.0 0.0 155.5),(625.0 0.0 0.0),391.4453,404.424,0.1419293,43.0,2.428465116279069,9.40521,31.816,67.56,,,,,,,,
Truck-110,Route-110,(425.0 0.0 -5.5),(125.0 0.0 50.0),391.4453,404.92,0.1473533,43.0,2.4400000000000004,9.416744,40.336,56.552,,,,,,,,
Truck-101,Route-101,(175.0 0.0 55.5),(625.0 0.0 50.0),412.9514,420.552,0.06729133,55.0,2.1918545454545457,7.6464,37.832,74.64,,,,,,,,
