Truck_id,Route_id,Origin,Destination,Completion_Time_alone,Completion_Time,Congestion_ratio,Path_length,TravelTime_by_Distance,CompletionTime_by_Distance,PickupSta_AT,DropSta_AT,Unnamed: 10,Unnamed: 11,C_max_prev,C_max_now,C_max,Congestion_ratio_AVG_prev,Congestion_ratio_AVG_now,Congestion_ratio_AVG
Truck-14,Route-14,(675.0 0.0 105.5),(375.0 0.0 200.0),344.8487,344.456,-0.008755438,17.0,2.615058823529413,20.26212,6.808,32.56,,,425.424,431.528,431.528,0.1567724,0.4762403,0.3342546
Truck-8,Route-8,(675.0 0.0 55.5),(375.0 0.0 200.0),348.433,352.048,0.07463897,19.0,2.7393684210526317,18.52884,6.984,39.968,,,,,,,,
Truck-6,Route-6,(675.0 0.0 205.5),(375.0 0.0 50.0),348.433,352.44,0.08273259,19.0,2.76,18.54947,6.824,40.576,,,,,,,,
Truck-3,Route-3,(425.0 0.0 194.5),(625.0 0.0 50.0),359.1861,357.376,-0.03058251,25.0,2.295039999999999,14.29504,16.384,35.96,,,,,,,,
Truck-4,Route-4,(425.0 0.0 55.5),(125.0 0.0 200.0),366.3548,362.984,-0.05079903,29.0,2.1718620689655164,12.51669,6.992,50.864,,,,,,,,
Truck-18,Route-18,(175.0 0.0 205.5),(125.0 0.0 100.0),344.8487,366.232,0.4767886,17.0,3.8960000000000017,21.54306,9.392,42.672,,,,,,,,
Truck-0,Route-0,(675.0 0.0 155.5),(625.0 0.0 0.0),373.5235,372.752,-0.01049262,33.0,2.2046060606060607,11.29552,29.936,37.776,,,,,,,,
Truck-10,Route-10,(175.0 0.0 155.5),(125.0 0.0 100.0),366.3548,372.872,0.09821815,29.0,2.512827586206897,12.85766,29.92,37.904,,,,,,,,
Truck-13,Route-13,(175.0 0.0 -5.5),(625.0 0.0 200.0),362.7704,374.768,0.1911345,27.0,2.7691851851851843,13.8803,16.368,53.336,,,,,,,,
Truck-2,Route-2,(175.0 0.0 205.5),(375.0 0.0 100.0),362.7704,377.52,0.2349765,27.0,2.8711111111111105,13.98222,6.992,65.424,,,,,,,,
Truck-19,Route-19,(425.0 0.0 55.5),(375.0 0.0 200.0),373.5235,384.968,0.155658,33.0,2.5747878787878795,11.6657,36.152,43.72,,,,,,,,
Truck-16,Route-16,(425.0 0.0 194.5),(125.0 0.0 150.0),369.9391,385.456,0.2218626,31.0,2.756645161290323,12.43406,21.432,58.928,,,,,,,,
Truck-11,Route-11,(425.0 0.0 155.5),(125.0 0.0 0.0),373.5235,387.336,0.1878656,33.0,2.6465454545454548,11.73745,30.408,51.832,,,,,,,,
Truck-7,Route-7,(675.0 0.0 5.5),(125.0 0.0 200.0),387.8609,387.808,-0.0006019397,41.0,2.1416585365853655,9.458732,6.816,75.928,,,,,,,,
Truck-1,Route-1,(425.0 0.0 105.5),(625.0 0.0 200.0),362.7704,390.176,0.4366002,27.0,3.339851851851851,14.45096,6.832,78.28,,,,,,,,
Truck-17,Route-17,(425.0 0.0 155.5),(125.0 0.0 50.0),369.9391,391.632,0.3101679,31.0,2.9558709677419355,12.63329,33.984,46.52,,,,,,,,
Truck-12,Route-12,(175.0 0.0 105.5),(375.0 0.0 150.0),384.2766,401.088,0.1994797,39.0,2.5920000000000005,10.28431,33.872,61.984,,,,,,,,
Truck-5,Route-5,(425.0 0.0 -5.5),(125.0 0.0 50.0),391.4453,405.872,0.1577639,43.0,2.4621395348837214,9.438884,33.544,67.28,,,,,,,,
Truck-15,Route-15,(425.0 0.0 105.5),(625.0 0.0 100.0),387.8609,407.464,0.223115,41.0,2.6210731707317074,9.938146,38.232,55.24,,,,,,,,
Truck-9,Route-9,(175.0 0.0 55.5),(625.0 0.0 150.0),405.7827,425.424,0.1856765,51.0,2.459294117647058,8.341647,38.104,76.216,,,,,,,,
Truck-110,Route-110,(175.0 0.0 155.5),(125.0 0.0 200.0),341.2643,340.608,-0.01590505,15.0,2.7072000000000003,22.7072,7.2,28.368,,,,,,,,
Truck-115,Route-115,(425.0 0.0 155.5),(375.0 0.0 200.0),341.2643,345.784,0.1095301,15.0,3.0522666666666662,23.05227,9.696,31.048,,,,,,,,
Truck-114,Route-114,(175.0 0.0 205.5),(125.0 0.0 100.0),344.8487,353.664,0.1965574,17.0,3.1567058823529406,20.80376,7.192,41.416,,,,,,,,
Truck-112,Route-112,(675.0 0.0 205.5),(625.0 0.0 50.0),348.433,353.768,0.110152,19.0,2.8298947368421037,18.61937,7.2,41.536,,,,,,,,
