Truck_id,Route_id,Origin,Destination,Completion_Time_alone,Completion_Time,Congestion_ratio,Path_length,TravelTime_by_Distance,CompletionTime_by_Distance,PickupSta_AT,DropSta_AT,Unnamed: 10,Unnamed: 11,C_max_prev,C_max_now,C_max,Congestion_ratio_AVG_prev,Congestion_ratio_AVG_now,Congestion_ratio_AVG
Truck-5,Route-5,(425.0 0.0 155.5),(375.0 0.0 200.0),341.2643,341.152,-0.002721593,15.0,2.7434666666666656,22.74347,7.064,28.88,,,391.688,411.272,411.272,0.1682106,0.1519144,0.1591571
Truck-2,Route-2,(675.0 0.0 105.5),(625.0 0.0 200.0),344.8487,343.552,-0.02891193,17.0,2.561882352941178,20.20894,7.064,31.28,,,,,,,,
Truck-16,Route-16,(425.0 0.0 155.5),(125.0 0.0 200.0),341.2643,347.992,0.163039,15.0,3.199466666666668,23.19947,9.44,27.456,,,,,,,,
Truck-15,Route-15,(175.0 0.0 205.5),(125.0 0.0 150.0),341.2643,348.624,0.1783546,15.0,3.2416000000000014,23.2416,7.056,36.328,,,,,,,,
Truck-4,Route-4,(675.0 0.0 205.5),(625.0 0.0 100.0),344.8487,352.608,0.1730116,17.0,3.094588235294118,20.74165,7.064,40.392,,,,,,,,
Truck-14,Route-14,(675.0 0.0 55.5),(625.0 0.0 200.0),348.433,356.824,0.1732494,19.0,2.990736842105264,18.78021,7.056,44.64,,,,,,,,
Truck-9,Route-9,(425.0 0.0 55.5),(125.0 0.0 200.0),348.433,357.728,0.1919142,19.0,3.0383157894736845,18.82779,7.064,45.536,,,,,,,,
Truck-10,Route-10,(425.0 0.0 194.5),(375.0 0.0 100.0),355.6017,361.976,0.1146421,23.0,2.6946086956521738,15.73809,16.352,37.552,,,,,,,,
Truck-17,Route-17,(175.0 0.0 55.5),(125.0 0.0 200.0),348.433,363.128,0.3034083,19.0,3.322526315789473,19.112,9.432,48.648,,,,,,,,
Truck-1,Route-1,(175.0 0.0 194.5),(125.0 0.0 100.0),355.6017,369.6,0.2517601,23.0,3.0260869565217403,16.06956,16.36,48.024,,,,,,,,
