Truck_id,Route_id,Origin,Destination,Total Time,PickupSta AT,DropSta AT
Truck-13,Route-13,(675.0 0.0 105.5),(375.0 0.0 200.0),376.568,7.848,63.72
Truck-9,Route-9,(675.0 0.0 155.5),(625.0 0.0 200.0),391.296,7.864,78.448
Truck-25,Route-25,(425.0 0.0 155.5),(125.0 0.0 200.0),397.48,10.248,82.208
Truck-0,Route-0,(675.0 0.0 55.5),(375.0 0.0 200.0),397.616,7.904,84.728
Truck-19,Route-19,(425.0 0.0 55.5),(625.0 0.0 200.0),398.664,10.272,83.376
Truck-2,Route-2,(425.0 0.0 55.5),(375.0 0.0 200.0),402.688,7.888,89.816
Truck-17,Route-17,(675.0 0.0 155.5),(125.0 0.0 200.0),415.544,30.608,79.928
Truck-12,Route-12,(175.0 0.0 55.5),(375.0 0.0 200.0),416.008,7.848,103.176
Truck-29,Route-29,(675.0 0.0 55.5),(625.0 0.0 200.0),420.016,10.28,104.704
Truck-3,Route-3,(425.0 0.0 105.5),(625.0 0.0 200.0),424.544,7.888,111.672
Truck-8,Route-8,(425.0 0.0 155.5),(375.0 0.0 200.0),429.344,7.864,116.48
Truck-7,Route-7,(175.0 0.0 105.5),(625.0 0.0 200.0),429.592,7.864,116.744
Truck-4,Route-4,(675.0 0.0 194.5),(625.0 0.0 200.0),436.448,60.68,70.752
Truck-24,Route-24,(675.0 0.0 105.5),(625.0 0.0 200.0),445.104,10.232,120.848
Truck-22,Route-22,(425.0 0.0 194.5),(125.0 0.0 0.0),446.616,60.624,74.992
Truck-23,Route-23,(675.0 0.0 -5.5),(625.0 0.0 0.0),449.352,68.808,69.536
Truck-11,Route-11,(425.0 0.0 194.5),(375.0 0.0 200.0),449.408,65.208,79.192
Truck-6,Route-6,(675.0 0.0 -5.5),(125.0 0.0 0.0),451.672,64.832,78.8
Truck-1,Route-1,(425.0 0.0 -5.5),(125.0 0.0 100.0),455.816,64.168,86.624
Truck-21,Route-21,(175.0 0.0 194.5),(125.0 0.0 0.0),456.2,68.592,76.584
Truck-5,Route-5,(175.0 0.0 -5.5),(125.0 0.0 150.0),458.92,60.096,93.792
Truck-10,Route-10,(175.0 0.0 194.5),(125.0 0.0 100.0),460.76,56.296,99.448
Truck-14,Route-14,(175.0 0.0 155.5),(125.0 0.0 50.0),471.648,105.504,61.136
Truck-20,Route-20,(425.0 0.0 -5.5),(125.0 0.0 150.0),472.008,68.192,98.824
Truck-15,Route-15,(425.0 0.0 105.5),(375.0 0.0 50.0),485.688,63.752,98.928
Truck-18,Route-18,(175.0 0.0 -5.5),(125.0 0.0 50.0),486.576,71.752,103.784
Truck-16,Route-16,(175.0 0.0 55.5),(375.0 0.0 0.0),490.864,94.184,91.664
Truck-28,Route-28,(175.0 0.0 155.5),(375.0 0.0 0.0),498.064,112.168,77.888
Truck-26,Route-26,(175.0 0.0 105.5),(375.0 0.0 100.0),505.264,102.976,97.264
Truck-27,Route-27,(675.0 0.0 194.5),(625.0 0.0 150.0),515.4,61.056,149.336
Truck-104,Route-104,(675.0 0.0 105.5),(375.0 0.0 200.0),367.04,6.88,55.168
Truck-107,Route-107,(675.0 0.0 155.5),(625.0 0.0 200.0),370.248,6.872,58.392
Truck-119,Route-119,(425.0 0.0 55.5),(125.0 0.0 200.0),378.576,11.568,62.008
Truck-127,Route-127,(675.0 0.0 155.5),(625.0 0.0 200.0),379.112,9.384,64.736
Truck-110,Route-110,(425.0 0.0 105.5),(375.0 0.0 200.0),379.808,6.856,67.976
Truck-128,Route-128,(675.0 0.0 105.5),(625.0 0.0 200.0),386.88,9.392,72.504
Truck-122,Route-122,(675.0 0.0 55.5),(125.0 0.0 200.0),388.464,11.584,71.888
Truck-108,Route-108,(175.0 0.0 55.5),(125.0 0.0 200.0),402.16,6.864,90.312
Truck-109,Route-109,(175.0 0.0 155.5),(125.0 0.0 200.0),431.336,6.856,119.496
Truck-105,Route-105,(425.0 0.0 -5.5),(375.0 0.0 0.0),448.232,76.168,67.08
Truck-102,Route-102,(425.0 0.0 155.5),(125.0 0.0 200.0),452.576,79.384,68.208
Truck-103,Route-103,(675.0 0.0 194.5),(125.0 0.0 150.0),454.544,67.504,82.056
Truck-129,Route-129,(425.0 0.0 155.5),(375.0 0.0 200.0),455.488,86.848,63.656
Truck-100,Route-100,(175.0 0.0 194.5),(375.0 0.0 200.0),455.808,99.928,50.872
Truck-111,Route-111,(675.0 0.0 -5.5),(125.0 0.0 50.0),457.704,82.936,69.776
Truck-101,Route-101,(425.0 0.0 55.5),(125.0 0.0 150.0),457.872,88.872,64.008
Truck-116,Route-116,(175.0 0.0 194.5),(125.0 0.0 200.0),458.12,71.04,82.104
Truck-113,Route-113,(425.0 0.0 194.5),(625.0 0.0 50.0),458.92,68.04,85.888
Truck-117,Route-117,(175.0 0.0 155.5),(375.0 0.0 200.0),477.232,99.248,72.992
Truck-106,Route-106,(675.0 0.0 55.5),(375.0 0.0 150.0),477.888,94.528,78.368
