Truck_id,Route_id,Origin,Destination,Total Time,PickupSta AT,DropSta AT
Truck-8,Route-8,(425.0 0.0 155.5),(125.0 0.0 200.0),354.64,7.32,42.344
Truck-25,Route-25,(425.0 0.0 155.5),(125.0 0.0 200.0),363.656,9.824,48.832
Truck-0,Route-0,(675.0 0.0 55.5),(625.0 0.0 200.0),374.912,7.344,62.568
Truck-13,Route-13,(675.0 0.0 105.5),(625.0 0.0 200.0),379.32,7.304,67.04
Truck-24,Route-24,(675.0 0.0 105.5),(375.0 0.0 200.0),386.976,9.808,63.192
Truck-2,Route-2,(425.0 0.0 55.5),(625.0 0.0 200.0),390.952,7.336,78.632
Truck-9,Route-9,(675.0 0.0 155.5),(625.0 0.0 200.0),390.976,7.312,78.664
Truck-29,Route-29,(675.0 0.0 55.5),(375.0 0.0 200.0),391.176,9.848,70.336
Truck-12,Route-12,(175.0 0.0 55.5),(375.0 0.0 200.0),397.28,7.304,85
Truck-5,Route-5,(175.0 0.0 -5.5),(375.0 0.0 0.0),398.48,38.552,54.912
Truck-15,Route-15,(425.0 0.0 105.5),(625.0 0.0 200.0),404.088,9.68,83.392
Truck-21,Route-21,(175.0 0.0 194.5),(125.0 0.0 0.0),412.072,50.28,53.76
Truck-1,Route-1,(425.0 0.0 5.5),(125.0 0.0 50.0),414.984,47.688,62.288
Truck-19,Route-19,(425.0 0.0 55.5),(375.0 0.0 200.0),417.28,9.84,102.416
Truck-23,Route-23,(675.0 0.0 -5.5),(625.0 0.0 200.0),418.112,50.912,62.216
Truck-20,Route-20,(425.0 0.0 5.5),(125.0 0.0 100.0),418.216,61.016,52.176
Truck-26,Route-26,(175.0 0.0 105.5),(625.0 0.0 200.0),422.312,9.664,107.616
Truck-22,Route-22,(425.0 0.0 194.5),(125.0 0.0 150.0),424.064,64.88,51.176
Truck-17,Route-17,(675.0 0.0 155.5),(375.0 0.0 200.0),426.496,32.632,88.848
Truck-27,Route-27,(675.0 0.0 194.5),(625.0 0.0 0.0),430.448,51.96,55.456
Truck-6,Route-6,(675.0 0.0 5.5),(625.0 0.0 150.0),432,44.52,82.472
Truck-16,Route-16,(175.0 0.0 55.5),(375.0 0.0 0.0),433.584,74.144,54.44
Truck-18,Route-18,(175.0 0.0 -5.5),(375.0 0.0 100.0),434.912,43.608,86.296
Truck-4,Route-4,(675.0 0.0 194.5),(125.0 0.0 0.0),437.56,47.888,72.664
Truck-14,Route-14,(175.0 0.0 155.5),(375.0 0.0 200.0),438.64,78.872,54.76
Truck-10,Route-10,(175.0 0.0 194.5),(125.0 0.0 150.0),443.424,46.696,79.72
Truck-3,Route-3,(425.0 0.0 105.5),(125.0 0.0 50.0),450.072,57.704,69.344
Truck-7,Route-7,(175.0 0.0 105.5),(125.0 0.0 0.0),452.624,79.136,59.48
Truck-11,Route-11,(425.0 0.0 194.5),(375.0 0.0 50.0),454.032,56.888,80.12
Truck-28,Route-28,(175.0 0.0 155.5),(125.0 0.0 100.0),464.04,84.472,74.544
Truck-104,Route-104,(675.0 0.0 105.5),(375.0 0.0 200.0),364.864,6.856,53
Truck-119,Route-119,(425.0 0.0 55.5),(125.0 0.0 200.0),366.536,11.568,49.976
Truck-106,Route-106,(675.0 0.0 55.5),(125.0 0.0 200.0),369.952,6.848,58.12
Truck-107,Route-107,(675.0 0.0 155.5),(625.0 0.0 200.0),370.048,6.84,58.232
Truck-127,Route-127,(675.0 0.0 155.5),(625.0 0.0 200.0),375.288,9.36,60.952
Truck-125,Route-125,(175.0 0.0 55.5),(125.0 0.0 200.0),379.392,9.2,65.192
Truck-128,Route-128,(675.0 0.0 105.5),(625.0 0.0 200.0),381.984,9.368,67.616
Truck-110,Route-110,(425.0 0.0 105.5),(375.0 0.0 200.0),384.664,6.832,72.848
Truck-117,Route-117,(175.0 0.0 155.5),(125.0 0.0 200.0),395.208,9.192,81.016
Truck-115,Route-115,(675.0 0.0 194.5),(375.0 0.0 150.0),402.864,50.12,47.752
Truck-101,Route-101,(425.0 0.0 55.5),(125.0 0.0 200.0),404.632,58.784,40.856
Truck-103,Route-103,(675.0 0.0 194.5),(625.0 0.0 0.0),418.968,46.624,67.36
Truck-116,Route-116,(175.0 0.0 194.5),(375.0 0.0 50.0),422.872,57.544,60.336
Truck-113,Route-113,(425.0 0.0 194.5),(375.0 0.0 0.0),422.84,59.208,55.64
Truck-105,Route-105,(425.0 0.0 -5.5),(125.0 0.0 0.0),423.656,51.352,64.312
Truck-100,Route-100,(175.0 0.0 194.5),(375.0 0.0 100.0),426.416,46.576,74.832
Truck-121,Route-121,(425.0 0.0 105.5),(375.0 0.0 200.0),426.984,61.672,60.32
Truck-123,Route-123,(425.0 0.0 -5.5),(125.0 0.0 50.0),428.296,56.664,63.632
Truck-114,Route-114,(175.0 0.0 -5.5),(125.0 0.0 50.0),435.656,71.176,59.472
Truck-111,Route-111,(675.0 0.0 -5.5),(125.0 0.0 200.0),437.84,62.368,70.472
Truck-112,Route-112,(175.0 0.0 105.5),(375.0 0.0 0.0),445.76,100.504,40.256
Truck-102,Route-102,(425.0 0.0 155.5),(125.0 0.0 100.0),446.688,60.848,74.856
Truck-129,Route-129,(425.0 0.0 155.5),(125.0 0.0 150.0),457.912,68.68,78.224
Truck-118,Route-118,(175.0 0.0 -5.5),(125.0 0.0 100.0),458.288,97.456,55.832
Truck-120,Route-120,(425.0 0.0 194.5),(375.0 0.0 200.0),458.952,86.424,67.536
Truck-108,Route-108,(175.0 0.0 55.5),(375.0 0.0 100.0),462.048,91.76,65.288
Truck-124,Route-124,(675.0 0.0 -5.5),(375.0 0.0 200.0),462.336,67.368,86.968
Truck-122,Route-122,(675.0 0.0 55.5),(125.0 0.0 150.0),462.72,88.84,68.88
Truck-109,Route-109,(175.0 0.0 155.5),(625.0 0.0 50.0),480.408,109.616,65.808
Truck-126,Route-126,(175.0 0.0 105.5),(375.0 0.0 150.0),489.576,118.864,59.72
,,,AVG,418.6829333,,
,,,MAX,489.576,,
,,,SUM,25120.976,,
