Truck_id,Route_id,Path_length,Completion_Time_alone,Pick_station,Drop_station
0,0,63,427.28876170644645,"(125, 0, 200)","(625, 0, 50)"
1,1,61,423.70440978965064,"(375, 0, 200)","(625, 0, 150)"
2,2,49,402.1982982888756,"(625, 0, 200)","(375, 0, 50)"
3,3,69,438.041817456834,"(125, 0, 200)","(625, 0, 100)"
4,4,45,395.0295944552839,"(125, 0, 100)","(625, 0, 200)"
5,5,57,416.53570595605896,"(625, 0, 200)","(625, 0, 50)"
6,6,57,416.53570595605896,"(125, 0, 200)","(375, 0, 50)"
7,7,45,395.0295944552839,"(625, 0, 200)","(625, 0, 0)"
8,8,53,409.3670021224673,"(125, 0, 0)","(375, 0, 200)"
9,9,35,377.1078348713047,"(375, 0, 150)","(375, 0, 200)"
10,10,61,423.70440978965064,"(125, 0, 200)","(625, 0, 0)"
11,11,43,391.44524253848806,"(125, 0, 50)","(625, 0, 200)"
12,12,37,380.69218678810057,"(125, 0, 150)","(125, 0, 200)"
13,13,25,359.18607528732554,"(625, 0, 150)","(375, 0, 200)"
14,14,53,409.3670021224673,"(375, 0, 0)","(125, 0, 200)"
15,15,51,405.7826502056714,"(375, 0, 200)","(125, 0, 50)"
16,16,53,409.3670021224673,"(625, 0, 200)","(125, 0, 150)"
17,17,69,438.041817456834,"(125, 0, 200)","(625, 0, 100)"
18,18,51,405.7826502056714,"(625, 0, 200)","(375, 0, 100)"
19,19,71,441.6261693736298,"(375, 0, 200)","(375, 0, 100)"
