Truck_id,Route_id,Origin,Destination,Total Time,PickupSta AT,DropSta AT
Truck-19,Route-19,(425.0 0.0 105.5),(125.0 0.0 200.0),351.292,10.464,35.852
Truck-16,Route-16,(425.0 0.0 205.5),(375.0 0.0 150.0),351.892,10.668,34.252
Truck-7,Route-7,(675.0 0.0 105.5),(625.0 0.0 200.0),351.992,7.684,39.324
Truck-14,Route-14,(425.0 0.0 205.5),(125.0 0.0 50.0),354.052,7.684,41.384
Truck-2,Route-2,(175.0 0.0 205.5),(125.0 0.0 100.0),354.656,7.684,41.996
Truck-8,Route-8,(675.0 0.0 205.5),(375.0 0.0 0.0),356.672,7.684,43.972
Truck-5,Route-5,(675.0 0.0 55.5),(375.0 0.0 200.0),357.492,7.688,44.828
Truck-9,Route-9,(675.0 0.0 5.5),(625.0 0.0 200.0),359.152,7.684,46.48
Truck-4,Route-4,(675.0 0.0 155.5),(125.0 0.0 200.0),366.372,7.688,53.704
Truck-13,Route-13,(425.0 0.0 55.5),(625.0 0.0 200.0),380.392,7.684,67.72
Truck-15,Route-15,(675.0 0.0 155.5),(375.0 0.0 150.0),380.996,37.92,38.088
Truck-10,Route-10,(175.0 0.0 55.5),(375.0 0.0 200.0),381.692,7.684,69.024
Truck-1,Route-1,(175.0 0.0 155.5),(125.0 0.0 0.0),383.696,31.82,46.884
Truck-3,Route-3,(425.0 0.0 155.5),(125.0 0.0 150.0),384.636,32.524,39.128
Truck-6,Route-6,(175.0 0.0 105.5),(625.0 0.0 200.0),387.532,7.684,74.864
Truck-18,Route-18,(675.0 0.0 5.5),(125.0 0.0 200.0),387.812,10.668,65.172
Truck-12,Route-12,(425.0 0.0 105.5),(625.0 0.0 150.0),389.592,38.876,45.724
Truck-0,Route-0,(175.0 0.0 -5.5),(375.0 0.0 0.0),391.32,41.94,43.384
Truck-11,Route-11,(425.0 0.0 -5.5),(375.0 0.0 200.0),393.532,44.84,43.704
Truck-17,Route-17,(425.0 0.0 -5.5),(125.0 0.0 200.0),420.412,58.9,56.52
