Truck_id,Route_id,Origin,Destination,Total Time,PickupSta AT,DropSta AT
Truck-16,Route-16,(175.0 0.0 155.5),(125.0 0.0 200.0),345.028,10.756,29.244
Truck-11,Route-11,(425.0 0.0 155.5),(125.0 0.0 200.0),345.084,7.808,32.288
Truck-25,Route-25,(425.0 0.0 155.5),(125.0 0.0 200.0),356.544,10.756,40.756
Truck-14,Route-14,(425.0 0.0 205.5),(375.0 0.0 150.0),357.584,7.808,44.772
Truck-22,Route-22,(675.0 0.0 205.5),(375.0 0.0 100.0),359.288,10.76,43.496
Truck-3,Route-3,(675.0 0.0 205.5),(375.0 0.0 0.0),360.908,7.812,48.1
Truck-27,Route-27,(675.0 0.0 105.5),(625.0 0.0 200.0),361.748,10.756,45.956
Truck-1,Route-1,(175.0 0.0 205.5),(375.0 0.0 0.0),362.168,7.812,49.368
Truck-12,Route-12,(675.0 0.0 55.5),(375.0 0.0 200.0),373.324,7.808,60.524
Truck-9,Route-9,(425.0 0.0 -5.5),(625.0 0.0 150.0),375.004,36.336,29.648
Truck-13,Route-13,(175.0 0.0 5.5),(375.0 0.0 200.0),381.864,7.808,69.044
Truck-8,Route-8,(175.0 0.0 105.5),(125.0 0.0 100.0),382.708,37.376,37.296
Truck-19,Route-19,(675.0 0.0 55.5),(375.0 0.0 200.0),383.344,10.756,67.556
Truck-29,Route-29,(425.0 0.0 205.5),(625.0 0.0 100.0),388.404,10.756,67.668
Truck-10,Route-10,(675.0 0.0 155.5),(125.0 0.0 100.0),393.184,31.836,56.368
Truck-6,Route-6,(425.0 0.0 105.5),(125.0 0.0 50.0),393.212,36.16,52.064
Truck-15,Route-15,(425.0 0.0 105.5),(375.0 0.0 50.0),393.744,40.656,44.096
Truck-23,Route-23,(175.0 0.0 5.5),(625.0 0.0 200.0),400.744,10.756,80.004
Truck-26,Route-26,(425.0 0.0 -5.5),(375.0 0.0 50.0),403.148,43.956,54.2
Truck-5,Route-5,(175.0 0.0 155.5),(625.0 0.0 200.0),404.448,7.812,91.648
Truck-21,Route-21,(175.0 0.0 205.5),(375.0 0.0 100.0),405.532,10.76,84.788
Truck-17,Route-17,(425.0 0.0 55.5),(625.0 0.0 200.0),409.708,10.584,94.148
Truck-4,Route-4,(425.0 0.0 55.5),(125.0 0.0 50.0),414.952,45.484,61.484
Truck-20,Route-20,(675.0 0.0 155.5),(125.0 0.0 200.0),419.248,10.58,103.684
Truck-7,Route-7,(675.0 0.0 105.5),(125.0 0.0 200.0),427.388,7.812,114.58
Truck-28,Route-28,(175.0 0.0 105.5),(375.0 0.0 100.0),431.824,40.016,82.824
Truck-2,Route-2,(675.0 0.0 5.5),(625.0 0.0 0.0),433.248,49.756,64.504
Truck-24,Route-24,(675.0 0.0 5.5),(625.0 0.0 0.0),445.688,56.16,59.548
Truck-18,Route-18,(175.0 0.0 55.5),(625.0 0.0 200.0),467.232,10.584,151.664
Truck-0,Route-0,(175.0 0.0 55.5),(625.0 0.0 150.0),471.032,43.7,118.336
