Truck_id,Route_id,Origin,Destination,Completion_Time_alone,Completion_Time,Congestion_ratio,Path_length,TravelTime_by_Distance,CompletionTime_by_Distance,PickupSta_AT,DropSta_AT,Unnamed: 10,Unnamed: 11,C_max_prev,C_max_now,C_max,Congestion_ratio_AVG_prev,Congestion_ratio_AVG_now,Congestion_ratio_AVG
Truck-0,Route-0,(675.0 0.0 205.5),(375.0 0.0 150.0),341.2643,337.952,-0.08027074,15.0,2.530133333333333,22.53013,6.856,26.032,,,397.552,406.816,406.816,0.05355557,0.08285949,0.07030068
Truck-10,Route-10,(675.0 0.0 155.5),(375.0 0.0 200.0),341.2643,338.84,-0.05875092,15.0,2.5893333333333315,22.58933,6.856,26.952,,,,,,,,
Truck-12,Route-12,(425.0 0.0 205.5),(125.0 0.0 150.0),341.2643,347.136,0.1422942,15.0,3.1424000000000016,23.1424,6.856,35.248,,,,,,,,
Truck-1,Route-1,(425.0 0.0 105.5),(125.0 0.0 200.0),344.8487,350.44,0.1246713,17.0,2.9670588235294115,20.61412,6.856,38.568,,,,,,,,
Truck-6,Route-6,(175.0 0.0 5.5),(125.0 0.0 200.0),352.0174,357.264,0.1008633,21.0,2.7268571428571433,17.01257,6.856,45.32,,,,,,,,
Truck-3,Route-3,(175.0 0.0 205.5),(125.0 0.0 0.0),352.0174,357.72,0.1096295,21.0,2.74857142857143,17.03429,6.856,45.792,,,,,,,,
Truck-14,Route-14,(425.0 0.0 5.5),(375.0 0.0 200.0),352.0174,358.728,0.1290075,21.0,2.796571428571429,17.08228,6.856,46.816,,,,,,,,
Truck-8,Route-8,(425.0 0.0 155.5),(375.0 0.0 100.0),366.3548,366.024,-0.004985023,29.0,2.276689655172414,12.62152,29.64,31.32,,,,,,,,
Truck-9,Route-9,(675.0 0.0 5.5),(125.0 0.0 200.0),369.9391,374.176,0.06057951,31.0,2.392774193548387,12.07019,6.856,62.248,,,,,,,,
Truck-13,Route-13,(675.0 0.0 105.5),(625.0 0.0 50.0),373.5235,376.72,0.04347637,33.0,2.3248484848484856,11.41576,35.864,35.8,,,,,,,,
Truck-4,Route-4,(175.0 0.0 105.5),(625.0 0.0 200.0),380.6922,379.496,-0.0148242,37.0,2.14854054054054,10.25665,6.856,67.592,,,,,,,,
Truck-7,Route-7,(175.0 0.0 55.5),(625.0 0.0 200.0),384.2766,384.624,0.004122649,39.0,2.1698461538461546,9.862154,6.856,72.712,,,,,,,,
Truck-2,Route-2,(675.0 0.0 55.5),(625.0 0.0 100.0),373.5235,386.192,0.1723058,33.0,2.611878787878788,11.70279,39.536,32.6,,,,,,,,
Truck-11,Route-11,(425.0 0.0 55.5),(625.0 0.0 100.0),391.4453,395.896,0.04867114,43.0,2.230139534883721,9.206883,39.24,48.576,,,,,,,,
Truck-5,Route-5,(175.0 0.0 155.5),(375.0 0.0 50.0),395.0296,397.552,0.02654331,45.0,2.1678222222222225,8.834489,29.64,62.832,,,,,,,,
Truck-103,Route-103,(175.0 0.0 105.5),(125.0 0.0 200.0),344.8487,342.616,-0.04978222,17.0,2.506823529411764,20.15388,7.032,30.576,,,,,,,,
