Truck_id,Route_id,Origin,Destination,Completion_Time_alone,Completion_Time,Congestion_ratio,Path_length,TravelTime_by_Distance,CompletionTime_by_Distance,PickupSta_AT,DropSta_AT,Unnamed: 10,Unnamed: 11,C_max_prev,C_max_now,C_max,Congestion_ratio_AVG_prev,Congestion_ratio_AVG_now,Congestion_ratio_AVG
Truck-8,Route-8,(675.0 0.0 155.5),(625.0 0.0 200.0),341.2643,342.56,0.03139964,15.0,2.8373333333333335,22.83733,6.896,30.632,,,391.528,400.6,400.6,0.1822772,0.08287704,0.1254771
Truck-13,Route-13,(675.0 0.0 205.5),(375.0 0.0 100.0),344.8487,347.384,0.05653099,17.0,2.78729411764706,20.43435,6.888,35.472,,,,,,,,
Truck-9,Route-9,(175.0 0.0 205.5),(125.0 0.0 50.0),348.433,357.528,0.1877852,19.0,3.0277894736842117,18.81726,6.896,45.56,,,,,,,,
Truck-4,Route-4,(675.0 0.0 105.5),(125.0 0.0 200.0),362.7704,365.424,0.04227461,27.0,2.42311111111111,13.53422,6.896,53.48,,,,,,,,
Truck-1,Route-1,(425.0 0.0 105.5),(375.0 0.0 150.0),366.3548,368.984,0.03962401,29.0,2.3787586206896547,12.72359,33.304,27.632,,,,,,,,
Truck-14,Route-14,(675.0 0.0 -5.5),(625.0 0.0 200.0),362.7704,370.992,0.1309787,27.0,2.629333333333334,13.74044,26.328,39.608,,,,,,,,
Truck-7,Route-7,(425.0 0.0 155.5),(125.0 0.0 150.0),362.7704,379.832,0.2718093,27.0,2.9567407407407407,14.06785,29.72,44.992,,,,,,,,
Truck-10,Route-10,(175.0 0.0 5.5),(125.0 0.0 200.0),352.0174,380.568,0.5488673,21.0,3.836571428571428,18.12229,6.896,68.6,,,,,,,,
Truck-11,Route-11,(425.0 0.0 -5.5),(375.0 0.0 200.0),362.7704,381.488,0.2981913,27.0,3.018074074074074,14.12919,16.488,59.904,,,,,,,,
Truck-5,Route-5,(175.0 0.0 55.5),(375.0 0.0 200.0),366.3548,385.8,0.2930493,29.0,2.9586206896551728,13.30345,6.896,73.864,,,,,,,,
