Truck_id,Route_id,Origin,Destination,Completion_Time_alone,Completion_Time,Congestion_ratio,Path_length,TravelTime_by_Distance,CompletionTime_by_Distance,PickupSta_AT,DropSta_AT,Unnamed: 10,Unnamed: 11,C_max_prev,C_max_now,C_max,Congestion_ratio_AVG_prev,Congestion_ratio_AVG_now,Congestion_ratio_AVG
Truck-7,Route-7,(675.0 0.0 155.5),(125.0 0.0 200.0),359.1861,356.984,-0.03720566,25.0,2.279359999999999,14.27936,6.84,45.04,,,420.976,420.784,420.976,0.1396293,0.09003749,0.1112911
Truck-10,Route-10,(175.0 0.0 155.5),(375.0 0.0 200.0),359.1861,358.864,-0.005441349,25.0,2.354559999999999,14.35456,6.84,46.92,,,,,,,,
Truck-6,Route-6,(675.0 0.0 55.5),(375.0 0.0 200.0),348.433,359.136,0.2209851,19.0,3.1124210526315803,18.90189,6.84,47.24,,,,,,,,
Truck-13,Route-13,(425.0 0.0 5.5),(125.0 0.0 200.0),352.0174,363.248,0.2159014,21.0,3.0118095238095233,17.29752,6.84,51.304,,,,,,,,
Truck-2,Route-2,(425.0 0.0 155.5),(625.0 0.0 200.0),359.1861,364.288,0.08620152,25.0,2.5715200000000005,14.57152,6.848,52.352,,,,,,,,
Truck-5,Route-5,(425.0 0.0 194.5),(375.0 0.0 100.0),373.5235,368.496,-0.06837906,33.0,2.075636363636363,11.16655,16.408,47.024,,,,,,,,
Truck-8,Route-8,(675.0 0.0 205.5),(125.0 0.0 50.0),366.3548,369.248,0.04360228,29.0,2.387862068965517,12.73269,6.84,57.336,,,,,,,,
Truck-9,Route-9,(425.0 0.0 55.5),(625.0 0.0 200.0),366.3548,369.408,0.04601362,29.0,2.393379310344828,12.73821,6.84,57.488,,,,,,,,
Truck-3,Route-3,(175.0 0.0 5.5),(375.0 0.0 200.0),352.0174,376.208,0.4650494,21.0,3.628952380952382,17.91467,6.84,64.296,,,,,,,,
Truck-14,Route-14,(175.0 0.0 205.5),(625.0 0.0 100.0),380.6922,382.32,0.02017305,37.0,2.224864864864865,10.33297,6.84,70.424,,,,,,,,
Truck-1,Route-1,(675.0 0.0 -5.5),(625.0 0.0 0.0),377.1078,384.08,0.0904206,35.0,2.4022857142857137,10.97371,35.408,43.576,,,,,,,,
Truck-4,Route-4,(675.0 0.0 105.5),(375.0 0.0 200.0),369.9391,385.44,0.221634,31.0,2.7561290322580643,12.43355,28.96,51.432,,,,,,,,
Truck-12,Route-12,(425.0 0.0 105.5),(125.0 0.0 100.0),369.9391,390.328,0.2915233,31.0,2.9138064516129023,12.59123,35.624,49.624,,,,,,,,
Truck-0,Route-0,(175.0 0.0 105.5),(125.0 0.0 50.0),373.5235,393.904,0.2771975,33.0,2.8455757575757574,11.93648,33.984,54.904,,,,,,,,
Truck-11,Route-11,(175.0 0.0 55.5),(625.0 0.0 0.0),398.614,420.976,0.2267637,47.0,2.5739574468085107,8.956937,37.128,69.776,,,,,,,,
Truck-100,Route-100,(675.0 0.0 155.5),(375.0 0.0 200.0),341.2643,342.392,0.02732835,15.0,2.826133333333333,22.82613,6.992,30.384,,,,,,,,
Truck-116,Route-116,(425.0 0.0 105.5),(375.0 0.0 200.0),344.8487,345.728,0.01960668,17.0,2.689882352941177,20.33694,9.384,31.296,,,,,,,,
Truck-112,Route-112,(425.0 0.0 55.5),(375.0 0.0 200.0),348.433,349.728,0.02673761,19.0,2.617263157894737,18.40674,6.984,37.728,,,,,,,,
Truck-115,Route-115,(675.0 0.0 205.5),(375.0 0.0 100.0),344.8487,350.632,0.128952,17.0,2.978352941176471,20.62541,9.464,36.128,,,,,,,,
Truck-104,Route-104,(675.0 0.0 55.5),(625.0 0.0 200.0),348.433,351.504,0.06340683,19.0,2.710736842105264,18.50021,6.992,39.504,,,,,,,,
Truck-114,Route-114,(425.0 0.0 205.5),(125.0 0.0 50.0),348.433,353.408,0.1027187,19.0,2.8109473684210533,18.60042,6.984,41.368,,,,,,,,
Truck-105,Route-105,(425.0 0.0 5.5),(125.0 0.0 200.0),352.0174,354.992,0.05718552,21.0,2.6186666666666674,16.90438,6.992,42.968,,,,,,,,
Truck-113,Route-113,(425.0 0.0 155.5),(625.0 0.0 200.0),359.1861,360.648,0.02470082,25.0,2.425920000000001,14.42592,6.984,48.648,,,,,,,,
Truck-110,Route-110,(675.0 0.0 205.5),(125.0 0.0 0.0),369.9391,369.384,-0.007937114,31.0,2.2381935483870974,11.91561,6.984,57.352,,,,,,,,
Truck-106,Route-106,(175.0 0.0 205.5),(375.0 0.0 50.0),366.3548,369.528,0.04782246,29.0,2.397517241379311,12.74235,6.984,57.504,,,,,,,,
Truck-119,Route-119,(675.0 0.0 5.5),(125.0 0.0 200.0),369.9391,373.392,0.04936981,31.0,2.367483870967742,12.0449,6.984,61.384,,,,,,,,
Truck-117,Route-117,(175.0 0.0 155.5),(125.0 0.0 150.0),362.7704,374.568,0.187948,27.0,2.761777777777777,13.87289,35.064,28.48,,,,,,,,
Truck-103,Route-103,(425.0 0.0 105.5),(125.0 0.0 100.0),369.9391,375.12,0.07407697,31.0,2.423225806451613,12.10065,33.944,36.08,,,,,,,,
Truck-118,Route-118,(425.0 0.0 205.5),(625.0 0.0 100.0),362.7704,375.96,0.2101241,27.0,2.8133333333333326,13.92444,9.464,61.48,,,,,,,,
Truck-101,Route-101,(175.0 0.0 155.5),(625.0 0.0 200.0),377.1078,379.848,0.0355365,35.0,2.281371428571429,10.8528,6.992,67.8,,,,,,,,
Truck-102,Route-102,(675.0 0.0 105.5),(375.0 0.0 150.0),366.3548,381.488,0.2280656,29.0,2.8099310344827586,13.15476,36.736,30.712,,,,,,,,
Truck-108,Route-108,(175.0 0.0 105.5),(375.0 0.0 200.0),362.7704,382.04,0.3069853,27.0,3.038518518518519,14.14963,6.984,70.064,,,,,,,,
Truck-111,Route-111,(675.0 0.0 -5.5),(125.0 0.0 0.0),395.0296,401.472,0.06779343,45.0,2.254933333333333,8.921599,35.496,60.968,,,,,,,,
Truck-109,Route-109,(175.0 0.0 55.5),(625.0 0.0 0.0),398.614,406.6,0.080983,47.0,2.268085106382979,8.651064,38.792,56.728,,,,,,,,
Truck-107,Route-107,(175.0 0.0 5.5),(625.0 0.0 100.0),412.9514,420.784,0.06934527,55.0,2.196072727272727,7.650618,46.224,63.552,,,,,,,,
