Truck_id, Route_id, Origin, Destination, Total Time, PickupSta AT, DropSta AT
Truck-36,Route-36,(175.0 0.0 205.5),(375.0 0.0 200.0),195.672,8.568,25.064
Truck-19,Route-19,(425.0 0.0 105.5),(125.0 0.0 200.0),220.352,34.752,24.56
Truck-34,Route-34,(425.0 0.0 155.5),(375.0 0.0 200.0),303.408,8.576,34.816
Truck-6,Route-6,(675.0 0.0 105.5),(375.0 0.0 200.0),312.08,8.576,43.472
Truck-0,Route-0,(425.0 0.0 55.5),(125.0 0.0 200.0),312.904,5.64,47.256
Truck-23,Route-23,(175.0 0.0 205.5),(375.0 0.0 100.0),323.608,5.608,57.968
Truck-4,Route-4,(175.0 0.0 55.5),(375.0 0.0 200.0),327.64,5.632,62
Truck-17,Route-17,(425.0 0.0 -5.5),(625.0 0.0 0.0),346.28,38.84,47.408
Truck-32,Route-32,(425.0 0.0 105.5),(625.0 0.0 200.0),348.36,8.456,51.632
Truck-22,Route-22,(425.0 0.0 105.5),(125.0 0.0 0.0),354.696,38.816,53.856
Truck-2,Route-2,(675.0 0.0 105.5),(375.0 0.0 50.0),365.64,34.32,50.136
Truck-14,Route-14,(675.0 0.0 155.5),(625.0 0.0 50.0),369.296,30.328,41.664
Truck-35,Route-35,(675.0 0.0 5.5),(125.0 0.0 200.0),387.984,86.688,40.36
Truck-5,Route-5,(175.0 0.0 -5.5),(625.0 0.0 100.0),408.416,85.168,38.032
Truck-3,Route-3,(175.0 0.0 -5.5),(375.0 0.0 100.0),420.952,72.032,46.576
Truck-12,Route-12,(175.0 0.0 105.5),(375.0 0.0 0.0),422.056,5.632,56.408
Truck-21,Route-21,(675.0 0.0 5.5),(625.0 0.0 0.0),425.816,80.624,46.856
Truck-10,Route-10,(425.0 0.0 55.5),(625.0 0.0 150.0),460.296,8.576,91.704
Truck-18,Route-18,(175.0 0.0 155.5),(625.0 0.0 150.0),464.36,8.576,95.76
Truck-38,Route-38,(175.0 0.0 55.5),(125.0 0.0 200.0),482.528,8.488,45.488
Truck-11,Route-11,(675.0 0.0 105.5),(625.0 0.0 200.0),486.288,41.768,46.304
Truck-29,Route-29,(175.0 0.0 155.5),(625.0 0.0 200.0),512.264,8.456,66.32
Truck-25,Route-25,(675.0 0.0 105.5),(375.0 0.0 50.0),533.896,8.536,32.296
Truck-37,Route-37,(425.0 0.0 -5.5),(625.0 0.0 50.0),546.616,51.616,41.48
