Truck_id, Route_id, Origin, Destination, Total Time, PickupSta AT, DropSta AT
Truck-1,Route-1,(675.0 0.0 155.5),(625.0 0.0 200.0),336.872,7.58,28.276
Truck-5,Route-5,(675.0 0.0 105.5),(375.0 0.0 200.0),342.424,7.58,33.844
Truck-8,Route-8,(425.0 0.0 5.5),(625.0 0.0 200.0),356.76,7.576,48.176
Truck-18,Route-18,(425.0 0.0 105.5),(625.0 0.0 200.0),361.36,7.576,52.78
Truck-14,Route-14,(675.0 0.0 5.5),(625.0 0.0 200.0),357.248,10.22,44.008
Truck-0,Route-0,(675.0 0.0 5.5),(125.0 0.0 200.0),365.396,23.716,40.672
Truck-3,Route-3,(675.0 0.0 205.5),(125.0 0.0 0.0),370.916,7.58,62.34
Truck-6,Route-6,(425.0 0.0 155.5),(625.0 0.0 0.0),372.68,29.748,41.928
Truck-2,Route-2,(675.0 0.0 155.5),(625.0 0.0 50.0),375.384,37.568,36.812
Truck-15,Route-15,(425.0 0.0 55.5),(375.0 0.0 100.0),382.044,43.708,32.3
Truck-11,Route-11,(425.0 0.0 155.5),(125.0 0.0 150.0),382.416,35.252,43.152
Truck-10,Route-10,(675.0 0.0 5.5),(125.0 0.0 200.0),379.588,10.036,68.544
Truck-13,Route-13,(175.0 0.0 155.5),(375.0 0.0 150.0),384.024,33.552,49.46
Truck-4,Route-4,(675.0 0.0 5.5),(625.0 0.0 0.0),384.26,44.192,39.064
Truck-16,Route-16,(175.0 0.0 155.5),(625.0 0.0 200.0),384.852,10.032,71.804
Truck-7,Route-7,(175.0 0.0 155.5),(625.0 0.0 150.0),398.712,29.748,67.956
Truck-9,Route-9,(175.0 0.0 105.5),(625.0 0.0 0.0),399.128,38.452,59.664
Truck-17,Route-17,(425.0 0.0 -5.5),(125.0 0.0 200.0),401.508,42.012,58.476
Truck-19,Route-19,(175.0 0.0 155.5),(375.0 0.0 0.0),396.384,35.256,57.1
Truck-12,Route-12,(425.0 0.0 55.5),(375.0 0.0 100.0),420.872,39.196,72.628
Truck-100,Route-100,(175.0 0.0 155.5),(625.0 0.0 50.0),432.584,95.928,35.636
