Truck_id,Route_id,Path_length,Completion_Time_alone,Pick_station,Drop_station
0,0,31,369.939131037713,"(625, 0, 200)","(375, 0, 100)"
1,1,37,380.69218678810057,"(625, 0, 50)","(125, 0, 200)"
2,2,21,352.01737145373386,"(625, 0, 200)","(375, 0, 0)"
3,3,15,341.2643157033463,"(625, 0, 150)","(375, 0, 200)"
4,4,15,341.2643157033463,"(375, 0, 150)","(125, 0, 200)"
5,5,33,373.5234829545089,"(125, 0, 0)","(375, 0, 200)"
6,6,35,377.1078348713047,"(125, 0, 150)","(625, 0, 200)"
7,7,33,373.5234829545089,"(375, 0, 200)","(375, 0, 50)"
8,8,45,395.0295944552839,"(125, 0, 200)","(625, 0, 100)"
9,9,27,362.77042720412135,"(625, 0, 200)","(625, 0, 0)"
