Truck_id,Route_id,Path_length,Completion_Time_alone,Pick_station,Drop_station
0,0,39,384.2765387048964,"(375, 0, 200)","(625, 0, 100)"
1,1,43,391.44524253848806,"(125, 0, 0)","(625, 0, 200)"
2,2,19,348.433019536938,"(625, 0, 200)","(625, 0, 50)"
3,3,17,344.8486676201422,"(125, 0, 100)","(125, 0, 200)"
4,4,31,369.939131037713,"(375, 0, 200)","(625, 0, 150)"
5,5,33,373.5234829545089,"(125, 0, 200)","(375, 0, 0)"
6,6,27,362.77042720412135,"(375, 0, 100)","(375, 0, 200)"
7,7,19,348.433019536938,"(375, 0, 200)","(375, 0, 50)"
8,8,33,373.5234829545089,"(625, 0, 0)","(625, 0, 200)"
9,9,15,341.2643157033463,"(375, 0, 150)","(125, 0, 200)"
