Truck_id,Route_id,Origin,Destination,Completion_Time_alone,Completion_Time,Congestion_ratio,Path_length,TravelTime_by_Distance,CompletionTime_by_Distance,PickupSta_AT,DropSta_AT,Unnamed: 10,Unnamed: 11,C_max_prev,C_max_now,C_max,Congestion_ratio_AVG_prev,Congestion_ratio_AVG_now,Congestion_ratio_AVG
Truck-2,Route-2,(425.0 0.0 155.5),(375.0 0.0 200.0),341.2643,340.048,-0.02947604,15.0,2.6698666666666666,22.66987,6.832,28.168,,,415.96,437.632,437.632,0.2188653,0.1192524,0.1690588
Truck-8,Route-8,(175.0 0.0 105.5),(125.0 0.0 200.0),344.8487,343.032,-0.04050623,17.0,2.531294117647058,20.17835,6.824,31.168,,,,,,,,
Truck-10,Route-10,(425.0 0.0 205.5),(375.0 0.0 150.0),341.2643,345.968,0.1139889,15.0,3.0645333333333347,23.06453,6.824,34.128,,,,,,,,
Truck-11,Route-11,(175.0 0.0 205.5),(125.0 0.0 50.0),348.433,359.128,0.22082,19.0,3.111999999999999,18.90147,6.824,47.288,,,,,,,,
Truck-1,Route-1,(425.0 0.0 105.5),(625.0 0.0 200.0),362.7704,361.944,-0.01316569,27.0,2.294222222222223,13.40533,6.832,50.088,,,,,,,,
Truck-19,Route-19,(175.0 0.0 205.5),(125.0 0.0 100.0),344.8487,367.024,0.4944478,17.0,3.9425882352941177,21.58965,9.352,46.64,,,,,,,,
Truck-17,Route-17,(675.0 0.0 205.5),(375.0 0.0 50.0),348.433,370.248,0.4504153,19.0,3.6972631578947364,19.48674,9.36,49.888,,,,,,,,
Truck-6,Route-6,(175.0 0.0 55.5),(375.0 0.0 200.0),366.3548,370.552,0.06325446,29.0,2.4328275862068973,12.77766,6.824,58.688,,,,,,,,
Truck-13,Route-13,(675.0 0.0 155.5),(625.0 0.0 0.0),373.5235,372.448,-0.01462757,33.0,2.195393939393939,11.2863,29.792,37.6,,,,,,,,
Truck-15,Route-15,(675.0 0.0 55.5),(625.0 0.0 200.0),348.433,374.144,0.5308568,19.0,3.9023157894736844,19.69179,9.36,53.752,,,,,,,,
Truck-5,Route-5,(675.0 0.0 105.5),(125.0 0.0 200.0),362.7704,375.896,0.2091046,27.0,2.8109629629629636,13.92207,6.832,64.04,,,,,,,,
Truck-18,Route-18,(425.0 0.0 5.5),(125.0 0.0 200.0),369.9391,378.312,0.1197169,31.0,2.526193548387097,12.20361,6.816,66.456,,,,,,,,
Truck-9,Route-9,(675.0 0.0 205.5),(125.0 0.0 0.0),369.9391,380.304,0.1481984,31.0,2.590451612903225,12.26787,6.824,68.448,,,,,,,,
Truck-3,Route-3,(675.0 0.0 55.5),(125.0 0.0 200.0),366.3548,381.128,0.22264,29.0,2.79751724137931,13.14234,6.832,69.28,,,,,,,,
Truck-0,Route-0,(675.0 0.0 -5.5),(625.0 0.0 200.0),362.7704,382.216,0.309789,27.0,3.045037037037037,14.15615,29.6,47.592,,,,,,,,
Truck-4,Route-4,(175.0 0.0 5.5),(375.0 0.0 200.0),352.0174,386.976,0.6720573,21.0,4.1417142857142855,18.42743,6.832,75.12,,,,,,,,
Truck-12,Route-12,(425.0 0.0 55.5),(375.0 0.0 0.0),380.6922,387.192,0.08055037,37.0,2.3565405405405406,10.46465,38.624,43.536,,,,,,,,
Truck-14,Route-14,(175.0 0.0 155.5),(625.0 0.0 200.0),377.1078,387.36,0.1329584,35.0,2.4960000000000004,11.06743,6.816,75.52,,,,,,,,
Truck-7,Route-7,(425.0 0.0 -5.5),(375.0 0.0 100.0),369.9391,388.768,0.2692183,31.0,2.863483870967741,12.5409,41.84,41.872,,,,,,,,
Truck-16,Route-16,(675.0 0.0 155.5),(625.0 0.0 150.0),380.6922,415.96,0.4370657,37.0,3.1340540540540536,11.24216,34.552,58.36,,,,,,,,
Truck-110,Route-110,(425.0 0.0 155.5),(375.0 0.0 200.0),341.2643,339.4,-0.04517993,15.0,2.626666666666665,22.62667,6.848,27.536,,,,,,,,
Truck-113,Route-113,(675.0 0.0 155.5),(625.0 0.0 200.0),341.2643,341.04,-0.005435791,15.0,2.7360000000000015,22.736,6.848,29.2,,,,,,,,
Truck-115,Route-115,(175.0 0.0 155.5),(125.0 0.0 200.0),341.2643,342.656,0.03372631,15.0,2.8437333333333337,22.84373,9.408,28.224,,,,,,,,
Truck-105,Route-105,(425.0 0.0 105.5),(125.0 0.0 200.0),344.8487,344.384,-0.01036063,17.0,2.6108235294117654,20.25788,6.856,32.528,,,,,,,,
Truck-101,Route-101,(675.0 0.0 55.5),(625.0 0.0 200.0),348.433,349.08,0.01335809,19.0,2.5831578947368414,18.37263,6.856,37.224,,,,,,,,
Truck-102,Route-102,(425.0 0.0 205.5),(375.0 0.0 50.0),348.433,355.32,0.1421963,19.0,2.9115789473684206,18.70105,6.856,43.456,,,,,,,,
Truck-108,Route-108,(175.0 0.0 194.5),(375.0 0.0 100.0),355.6017,355.384,-0.00391557,23.0,2.408000000000001,15.45148,16.456,33.92,,,,,,,,
Truck-103,Route-103,(675.0 0.0 105.5),(125.0 0.0 200.0),362.7704,364.056,0.02048072,27.0,2.3724444444444437,13.48356,31.264,27.8,,,,,,,,
Truck-100,Route-100,(425.0 0.0 5.5),(125.0 0.0 200.0),369.9391,368.368,-0.02246391,31.0,2.2054193548387095,11.88284,6.864,56.512,,,,,,,,
Truck-109,Route-109,(175.0 0.0 155.5),(625.0 0.0 200.0),377.1078,370.888,-0.08066428,35.0,2.025371428571428,10.5968,6.848,59.04,,,,,,,,
Truck-104,Route-104,(675.0 0.0 205.5),(125.0 0.0 0.0),369.9391,372.12,0.03118252,31.0,2.326451612903226,12.00387,6.856,60.264,,,,,,,,
Truck-112,Route-112,(425.0 0.0 55.5),(125.0 0.0 50.0),377.1078,386.024,0.115632,35.0,2.4578285714285713,11.02926,41.376,39.64,,,,,,,,
Truck-107,Route-107,(675.0 0.0 -5.5),(125.0 0.0 100.0),387.8609,394.192,0.07205805,41.0,2.297365853658537,9.614439,35.544,50.648,,,,,,,,
Truck-119,Route-119,(675.0 0.0 105.5),(125.0 0.0 50.0),373.5235,396.432,0.3115813,33.0,2.922181818181819,12.01309,46.12,42.32,,,,,,,,
Truck-117,Route-117,(425.0 0.0 -5.5),(625.0 0.0 50.0),373.5235,396.792,0.3164775,33.0,2.9330909090909083,12.024,55.088,36.672,,,,,,,,
Truck-114,Route-114,(175.0 0.0 105.5),(375.0 0.0 50.0),398.614,410.432,0.1198416,47.0,2.349617021276596,8.732595,35.312,64.104,,,,,,,,
Truck-116,Route-116,(175.0 0.0 -5.5),(625.0 0.0 100.0),387.8609,412.984,0.2859418,41.0,2.75570731707317,10.07278,54.52,47.416,,,,,,,,
Truck-111,Route-111,(175.0 0.0 -5.5),(125.0 0.0 0.0),377.1078,417.104,0.5187041,35.0,3.345828571428571,11.91726,50.584,58.528,,,,,,,,
Truck-118,Route-118,(175.0 0.0 105.5),(625.0 0.0 150.0),402.1983,420.208,0.1762231,49.0,2.453224489795919,8.575674,42.944,69.256,,,,,,,,
Truck-106,Route-106,(175.0 0.0 55.5),(625.0 0.0 0.0),398.614,437.632,0.3956645,47.0,2.928340425531915,9.311319,46.384,83.232,,,,,,,,
