Truck_id,Route_id,Origin,Destination,Total Time,PickupSta AT,DropSta AT
Truck-100,Route-100,(675.0 0.0 -5.5),(375.0 0.0 200.0),365.856,26.464,34.336
Truck-101,Route-101,(425.0 0.0 155.5),(125.0 0.0 200.0),339.168,6.936,27.16
Truck-102,Route-102,(675.0 0.0 155.5),(125.0 0.0 200.0),354.552,6.968,42.528
Truck-103,Route-103,(675.0 0.0 55.5),(125.0 0.0 200.0),367.472,7,55.4
Truck-104,Route-104,(175.0 0.0 205.5),(625.0 0.0 100.0),381,6.96,68.96
Truck-105,Route-105,(425.0 0.0 55.5),(375.0 0.0 200.0),347.112,6.92,35.136
Truck-106,Route-106,(675.0 0.0 205.5),(125.0 0.0 150.0),355.384,6.904,43.432
Truck-107,Route-107,(175.0 0.0 55.5),(125.0 0.0 200.0),349.184,6.936,37.192
Truck-108,Route-108,(675.0 0.0 105.5),(625.0 0.0 0.0),383.352,35.84,42.464
Truck-109,Route-109,(425.0 0.0 105.5),(625.0 0.0 100.0),388.272,35.232,47.984
Truck-110,Route-110,(175.0 0.0 155.5),(375.0 0.0 200.0),354.288,6.904,42.352
Truck-111,Route-111,(175.0 0.0 105.5),(125.0 0.0 0.0),381.84,34.048,42.728
Truck-112,Route-112,(425.0 0.0 -5.5),(375.0 0.0 100.0),390.008,52.448,32.52
Truck-113,Route-113,(175.0 0.0 -5.5),(625.0 0.0 200.0),361.744,16.416,40.304
Truck-114,Route-114,(425.0 0.0 194.5),(375.0 0.0 100.0),356.504,16.424,35.056
Truck-115,Route-115,(425.0 0.0 55.5),(125.0 0.0 100.0),379.224,38.424,35.752
Truck-116,Route-116,(675.0 0.0 105.5),(375.0 0.0 150.0),368.048,33.208,29.792
Truck-117,Route-117,(175.0 0.0 155.5),(125.0 0.0 0.0),376.024,29.904,41.056
Truck-118,Route-118,(675.0 0.0 -5.5),(375.0 0.0 200.0),367.824,32.824,29.904
Truck-119,Route-119,(425.0 0.0 105.5),(375.0 0.0 50.0),377.92,35.64,37.208
Truck-120,Route-120,(175.0 0.0 205.5),(125.0 0.0 150.0),342.776,6.952,30.808
Truck-121,Route-121,(425.0 0.0 -5.5),(375.0 0.0 200.0),363.328,16.544,41.792
Truck-122,Route-122,(675.0 0.0 205.5),(125.0 0.0 50.0),368.088,6.888,56.144
Truck-123,Route-123,(175.0 0.0 105.5),(625.0 0.0 200.0),374.392,6.904,62.448
Truck-124,Route-124,(175.0 0.0 -5.5),(125.0 0.0 200.0),364.296,16.456,42.816
