Truck_id,Route_id,Origin,Destination,Total Time,PickupSta AT,DropSta AT
Truck-100,Route-100,(425.0 0.0 105.5),(625.0 0.0 200.0),99.925,6.92,47.997
Truck-101,Route-101,(175.0 0.0 5.5),(125.0 0.0 200.0),96.117,6.791,44.34
Truck-102,Route-102,(175.0 0.0 105.5),(125.0 0.0 200.0),82.733,6.777,30.966
Truck-103,Route-103,(425.0 0.0 55.5),(375.0 0.0 200.0),88.545,6.778,36.773
Truck-104,Route-104,(425.0 0.0 -5.5),(125.0 0.0 150.0),127.732,36.715,46.021
,,,,,,
2배속,,,,,,
Truck-100,Route-100,(425.0 0.0 105.5),(625.0 0.0 200.0),107.536,7.14,55.402
Truck-101,Route-101,(175.0 0.0 5.5),(125.0 0.0 200.0),103.536,6.76,51.782
Truck-102,Route-102,(175.0 0.0 105.5),(125.0 0.0 200.0),86.976,6.76,35.222
Truck-103,Route-103,(425.0 0.0 55.5),(375.0 0.0 200.0),92.876,6.76,41.12
Truck-104,Route-104,(425.0 0.0 -5.5),(125.0 0.0 150.0),143.138,42.7,55.44
,,,,,,
4배속,,,,,,
Truck-100,Route-100,(425.0 0.0 105.5),(625.0 0.0 200.0),100.116,7.424,47.7
Truck-101,Route-101,(175.0 0.0 5.5),(125.0 0.0 200.0),95.932,6.76,44.184
Truck-102,Route-102,(175.0 0.0 105.5),(125.0 0.0 200.0),84.372,6.76,32.624
Truck-103,Route-103,(425.0 0.0 55.5),(375.0 0.0 200.0),87.736,6.764,35.984
Truck-104,Route-104,(425.0 0.0 -5.5),(125.0 0.0 150.0),131.316,39.824,46.508
,,,,,,
8배속,,,,,,
Truck-100,Route-100,(425.0 0.0 105.5),(625.0 0.0 200.0),103.904,10.176,48.72
Truck-101,Route-101,(175.0 0.0 5.5),(125.0 0.0 200.0),97.016,6.768,45.264
Truck-102,Route-102,(175.0 0.0 105.5),(125.0 0.0 200.0),82.688,6.76,30.928
Truck-103,Route-103,(425.0 0.0 55.5),(375.0 0.0 200.0),89.832,6.76,38.08
Truck-104,Route-104,(425.0 0.0 -5.5),(125.0 0.0 150.0),130.088,36.68,48.4
