Truck_id,Route_id,Origin,Destination,Total Time,PickupSta AT,DropSta AT
Truck-16,Route-16,(425.0 0.0 105.5),(375.0 0.0 200.0),350.696,9.848,35.824
Truck-8,Route-8,(675.0 0.0 55.5),(375.0 0.0 200.0),358.072,7.48,45.576
Truck-2,Route-2,(175.0 0.0 155.5),(375.0 0.0 200.0),359.808,7.48,47.32
Truck-0,Route-0,(425.0 0.0 155.5),(625.0 0.0 200.0),368.392,7.488,55.904
Truck-12,Route-12,(675.0 0.0 155.5),(125.0 0.0 200.0),369.016,7.472,56.528
Truck-15,Route-15,(175.0 0.0 205.5),(125.0 0.0 100.0),370.808,9.952,49.856
Truck-19,Route-19,(425.0 0.0 55.5),(375.0 0.0 200.0),373.152,9.848,52.288
Truck-18,Route-18,(175.0 0.0 5.5),(625.0 0.0 200.0),381.48,7.472,69
Truck-14,Route-14,(175.0 0.0 -5.5),(375.0 0.0 200.0),386.408,17,64.392
Truck-5,Route-5,(425.0 0.0 194.5),(125.0 0.0 100.0),386.536,17.008,64.504
Truck-6,Route-6,(425.0 0.0 105.5),(375.0 0.0 200.0),391.52,30.968,55.56
Truck-4,Route-4,(175.0 0.0 205.5),(625.0 0.0 100.0),392.032,7.48,79.536
Truck-17,Route-17,(675.0 0.0 105.5),(375.0 0.0 150.0),393.608,39.608,42.984
Truck-11,Route-11,(425.0 0.0 55.5),(625.0 0.0 0.0),396.304,41.904,49.4
Truck-9,Route-9,(425.0 0.0 -5.5),(625.0 0.0 0.0),397.072,43.68,39.392
Truck-1,Route-1,(675.0 0.0 205.5),(125.0 0.0 0.0),401.552,7.48,89.048
Truck-7,Route-7,(675.0 0.0 -5.5),(125.0 0.0 200.0),401.608,27.168,69.424
Truck-10,Route-10,(675.0 0.0 105.5),(125.0 0.0 50.0),407.808,35.92,63.864
Truck-13,Route-13,(175.0 0.0 105.5),(375.0 0.0 50.0),426.36,34.696,74.656
Truck-3,Route-3,(175.0 0.0 55.5),(625.0 0.0 100.0),428.848,37.96,73.888
Truck-116,Route-116,(675.0 0.0 205.5),(375.0 0.0 100.0),347.704,9.312,33.392
Truck-115,Route-115,(425.0 0.0 105.5),(125.0 0.0 200.0),351.152,11.456,34.688
Truck-119,Route-119,(175.0 0.0 194.5),(375.0 0.0 150.0),355.96,21.544,26.416
Truck-112,Route-112,(425.0 0.0 55.5),(125.0 0.0 200.0),356.48,6.8,44.696
Truck-114,Route-114,(425.0 0.0 155.5),(625.0 0.0 200.0),357.064,6.792,45.272
Truck-103,Route-103,(675.0 0.0 5.5),(625.0 0.0 200.0),357.128,6.8,45.336
Truck-108,Route-108,(675.0 0.0 205.5),(125.0 0.0 150.0),357.4,6.8,45.584
Truck-109,Route-109,(175.0 0.0 194.5),(125.0 0.0 100.0),359.68,16.376,38.312
Truck-104,Route-104,(675.0 0.0 155.5),(625.0 0.0 150.0),366.224,31.28,29.952
Truck-105,Route-105,(425.0 0.0 5.5),(625.0 0.0 200.0),367.52,6.8,55.736
Truck-111,Route-111,(425.0 0.0 205.5),(625.0 0.0 150.0),368.208,6.8,56.408
Truck-117,Route-117,(175.0 0.0 155.5),(125.0 0.0 150.0),370.848,36.912,28.944
Truck-118,Route-118,(425.0 0.0 5.5),(625.0 0.0 200.0),371.56,9.312,51.256
Truck-102,Route-102,(675.0 0.0 55.5),(125.0 0.0 200.0),376.704,6.8,64.904
Truck-106,Route-106,(175.0 0.0 55.5),(375.0 0.0 200.0),385.936,6.8,74.16
Truck-113,Route-113,(675.0 0.0 105.5),(125.0 0.0 0.0),391.296,40.968,45.344
Truck-100,Route-100,(425.0 0.0 105.5),(125.0 0.0 0.0),397.608,42.968,46.624
Truck-110,Route-110,(175.0 0.0 -5.5),(625.0 0.0 100.0),411.264,52.128,51.128
Truck-107,Route-107,(175.0 0.0 155.5),(625.0 0.0 50.0),423.944,31.64,87.312
Truck-101,Route-101,(175.0 0.0 105.5),(375.0 0.0 50.0),424.968,39.376,77.6
,,,AVG,380.9932,,
,,,MAX,428.848,,
,,,SUM,15239.728,,
