Truck_id,Route_id,Origin,Destination,Total Time,PickupSta AT,DropSta AT
Truck-0,Route-0,(175.0 0.0 194.5),(375.0 0.0 0.0),362.688,16.408,41.128
Truck-1,Route-1,(675.0 0.0 5.5),(625.0 0.0 200.0),355.68,6.968,43.56
Truck-2,Route-2,(675.0 0.0 105.5),(125.0 0.0 200.0),360.648,7.024,48.496
Truck-3,Route-3,(675.0 0.0 55.5),(375.0 0.0 150.0),374.12,39.056,30.032
Truck-4,Route-4,(425.0 0.0 205.5),(125.0 0.0 150.0),341.936,7.072,29.768
Truck-5,Route-5,(425.0 0.0 155.5),(125.0 0.0 150.0),365.632,30,30.552
Truck-6,Route-6,(175.0 0.0 55.5),(625.0 0.0 200.0),400.36,6.992,88.256
Truck-7,Route-7,(425.0 0.0 105.5),(125.0 0.0 200.0),344.112,7.152,31.92
Truck-8,Route-8,(175.0 0.0 5.5),(625.0 0.0 200.0),372.024,7.008,59.952
Truck-9,Route-9,(675.0 0.0 155.5),(375.0 0.0 200.0),339.792,6.984,27.72
Truck-10,Route-10,(175.0 0.0 105.5),(125.0 0.0 200.0),345.656,7.008,33.568
Truck-11,Route-11,(425.0 0.0 55.5),(625.0 0.0 50.0),396.712,39.808,51.832
Truck-12,Route-12,(675.0 0.0 205.5),(125.0 0.0 100.0),359.904,7.04,47.736
Truck-13,Route-13,(425.0 0.0 5.5),(125.0 0.0 200.0),350.384,7,38.344
Truck-14,Route-14,(175.0 0.0 155.5),(375.0 0.0 50.0),385.808,30.304,50.424
