Truck_id,Route_id,Origin,Destination,Total Time,PickupSta AT,DropSta AT
Truck-11,Route-11,(675.0 0.0 105.5),(375.0 0.0 200.0),342.84,6.864,30.936
Truck-0,Route-0,(675.0 0.0 205.5),(375.0 0.0 100.0),352.808,6.88,40.848
Truck-8,Route-8,(175.0 0.0 155.5),(375.0 0.0 200.0),360.152,6.864,48.176
Truck-16,Route-16,(425.0 0.0 155.5),(625.0 0.0 200.0),362.776,9.248,48.496
Truck-24,Route-24,(175.0 0.0 55.5),(125.0 0.0 200.0),362.888,9.256,48.6
Truck-10,Route-10,(425.0 0.0 205.5),(375.0 0.0 0.0),365.688,6.864,53.744
Truck-6,Route-6,(175.0 0.0 205.5),(125.0 0.0 0.0),368.096,6.872,56.152
Truck-7,Route-7,(425.0 0.0 -5.5),(375.0 0.0 200.0),368.096,16.376,46.664
Truck-21,Route-21,(175.0 0.0 155.5),(375.0 0.0 200.0),370.088,9.432,55.584
Truck-5,Route-5,(425.0 0.0 155.5),(125.0 0.0 150.0),372.064,29.592,37.424
Truck-14,Route-14,(425.0 0.0 55.5),(625.0 0.0 200.0),373.192,6.856,61.248
Truck-23,Route-23,(175.0 0.0 5.5),(125.0 0.0 200.0),374.2,9.256,50.824
Truck-18,Route-18,(175.0 0.0 205.5),(125.0 0.0 50.0),375.12,9.44,60.536
Truck-2,Route-2,(675.0 0.0 155.5),(125.0 0.0 200.0),375.656,6.88,63.728
Truck-22,Route-22,(675.0 0.0 155.5),(625.0 0.0 50.0),376.528,35.248,36.168
Truck-12,Route-12,(675.0 0.0 -5.5),(625.0 0.0 100.0),380.16,35.808,36.248
Truck-19,Route-19,(675.0 0.0 55.5),(375.0 0.0 150.0),396.28,44.12,32.064
Truck-1,Route-1,(175.0 0.0 105.5),(375.0 0.0 200.0),399.024,6.88,87.04
Truck-17,Route-17,(175.0 0.0 105.5),(375.0 0.0 200.0),404.664,9.448,84.136
Truck-9,Route-9,(675.0 0.0 55.5),(625.0 0.0 150.0),408.832,40.112,57.688
Truck-20,Route-20,(425.0 0.0 -5.5),(375.0 0.0 100.0),410.056,48.168,35.824
Truck-13,Route-13,(425.0 0.0 105.5),(625.0 0.0 0.0),413.52,34.456,74.032
Truck-15,Route-15,(675.0 0.0 -5.5),(375.0 0.0 0.0),417.344,39.432,66.864
Truck-3,Route-3,(175.0 0.0 5.5),(375.0 0.0 50.0),424.64,40.952,72.656
Truck-4,Route-4,(175.0 0.0 55.5),(625.0 0.0 50.0),436.64,37.128,88.456
Truck-100,Route-100,(675.0 0.0 155.5),(375.0 0.0 200.0),339.448,7.144,27.256
Truck-115,Route-115,(425.0 0.0 155.5),(125.0 0.0 200.0),345.496,11.808,28.632
Truck-111,Route-111,(175.0 0.0 105.5),(125.0 0.0 200.0),347.296,7.128,35.16
Truck-110,Route-110,(425.0 0.0 105.5),(375.0 0.0 200.0),348.184,7.128,36.008
Truck-121,Route-121,(675.0 0.0 205.5),(625.0 0.0 150.0),348.28,9.592,33.672
Truck-114,Route-114,(675.0 0.0 105.5),(375.0 0.0 200.0),353.272,7.12,41.088
Truck-116,Route-116,(425.0 0.0 105.5),(125.0 0.0 200.0),358.464,9.584,43.848
Truck-122,Route-122,(175.0 0.0 5.5),(125.0 0.0 200.0),360.072,9.584,39.432
Truck-125,Route-125,(675.0 0.0 105.5),(625.0 0.0 200.0),362.224,9.576,47.64
Truck-123,Route-123,(175.0 0.0 194.5),(125.0 0.0 150.0),366.856,21.648,40.136
Truck-112,Route-112,(175.0 0.0 194.5),(625.0 0.0 0.0),367.368,16.632,45.696
Truck-107,Route-107,(675.0 0.0 205.5),(125.0 0.0 100.0),369.872,7.136,57.704
Truck-124,Route-124,(675.0 0.0 5.5),(375.0 0.0 200.0),371.56,9.6,56.944
Truck-127,Route-127,(175.0 0.0 55.5),(375.0 0.0 200.0),372.384,11.816,55.488
Truck-118,Route-118,(425.0 0.0 194.5),(375.0 0.0 50.0),374.552,21.664,44.864
Truck-109,Route-109,(425.0 0.0 155.5),(375.0 0.0 50.0),378.064,40.024,33.064
Truck-120,Route-120,(175.0 0.0 155.5),(625.0 0.0 200.0),381.32,11.816,64.44
Truck-104,Route-104,(425.0 0.0 194.5),(125.0 0.0 50.0),383.04,16.648,61.336
Truck-119,Route-119,(675.0 0.0 155.5),(125.0 0.0 200.0),388.2,9.6,73.56
Truck-126,Route-126,(425.0 0.0 55.5),(625.0 0.0 200.0),391.208,9.48,76.68
Truck-117,Route-117,(675.0 0.0 55.5),(375.0 0.0 150.0),392.536,45.472,36.016
Truck-129,Route-129,(425.0 0.0 -5.5),(375.0 0.0 0.0),392.728,43.928,43.776
Truck-108,Route-108,(175.0 0.0 5.5),(625.0 0.0 200.0),396.224,7.128,84.04
Truck-113,Route-113,(425.0 0.0 -5.5),(375.0 0.0 200.0),396.328,29.296,61.984
Truck-101,Route-101,(675.0 0.0 55.5),(125.0 0.0 200.0),407.336,7.144,95.136
Truck-106,Route-106,(175.0 0.0 55.5),(375.0 0.0 0.0),414.888,59.568,50.2
Truck-102,Route-102,(675.0 0.0 5.5),(125.0 0.0 200.0),441.08,7.144,128.912
Truck-103,Route-103,(175.0 0.0 155.5),(625.0 0.0 50.0),441.504,49.256,87.232
Truck-105,Route-105,(425.0 0.0 55.5),(125.0 0.0 50.0),451.032,72.736,73.224
Truck-128,Route-128,(175.0 0.0 105.5),(625.0 0.0 100.0),452.576,60.888,83.608
