Truck_id,Route_id,Origin,Destination,Total Time,PickupSta AT,DropSta AT
Truck-3,Route-3,(675.0 0.0 205.5),(625.0 0.0 150.0),60.328,8.144,31.184
Truck-8,Route-8,(425.0 0.0 105.5),(125.0 0.0 200.0),61.792,8.136,32.648
Truck-0,Route-0,(425.0 0.0 55.5),(375.0 0.0 200.0),71,8.152,41.856
Truck-7,Route-7,(425.0 0.0 194.5),(375.0 0.0 150.0),71.672,17.624,30.032
Truck-11,Route-11,(175.0 0.0 205.5),(125.0 0.0 0.0),75.864,8.136,46.744
Truck-6,Route-6,(175.0 0.0 -5.5),(375.0 0.0 200.0),83.584,17.624,44.952
Truck-4,Route-4,(675.0 0.0 155.5),(625.0 0.0 100.0),84.464,31.128,32.336
Truck-5,Route-5,(675.0 0.0 105.5),(125.0 0.0 200.0),86.168,8.144,57.024
Truck-1,Route-1,(675.0 0.0 5.5),(625.0 0.0 200.0),92.656,27.08,44.552
Truck-2,Route-2,(425.0 0.0 155.5),(125.0 0.0 0.0),100.768,31.128,48.64
Truck-14,Route-14,(675.0 0.0 55.5),(125.0 0.0 200.0),103.72,8.136,74.592
Truck-19,Route-19,(425.0 0.0 155.5),(125.0 0.0 150.0),104.712,34.912,45.768
Truck-13,Route-13,(425.0 0.0 -5.5),(375.0 0.0 200.0),107.16,43.64,42.528
Truck-17,Route-17,(675.0 0.0 5.5),(375.0 0.0 100.0),110.272,48.808,40.456
Truck-9,Route-9,(175.0 0.0 105.5),(625.0 0.0 200.0),114.64,8.136,85.52
Truck-15,Route-15,(175.0 0.0 205.5),(625.0 0.0 150.0),114.856,10.672,77.192
Truck-12,Route-12,(175.0 0.0 155.5),(625.0 0.0 0.0),116.856,31.16,61.696
Truck-16,Route-16,(425.0 0.0 55.5),(375.0 0.0 200.0),118.216,36.904,60.328
Truck-10,Route-10,(175.0 0.0 55.5),(625.0 0.0 200.0),124.768,8.136,95.624
Truck-18,Route-18,(175.0 0.0 55.5),(125.0 0.0 50.0),128.68,43.72,60.928
