Truck_id,Route_id,Origin,Destination,Total Time,PickupSta AT,DropSta AT
Truck-100,Route-100,(425.0 0.0 55.5),(625.0 0.0 200.0),363.976,7.128,51.848
Truck-101,Route-101,(425.0 0.0 105.5),(625.0 0.0 200.0),360.624,6.776,48.856
Truck-102,Route-102,(425.0 0.0 205.5),(375.0 0.0 50.0),351.768,6.76,40.016
Truck-103,Route-103,(175.0 0.0 155.5),(375.0 0.0 0.0),373.752,31.264,37.472
Truck-104,Route-104,(425.0 0.0 5.5),(125.0 0.0 200.0),350.048,6.776,38.288
Truck-105,Route-105,(675.0 0.0 105.5),(625.0 0.0 200.0),344.008,6.784,32.208
Truck-106,Route-106,(675.0 0.0 55.5),(625.0 0.0 200.0),348.792,6.784,37.008
Truck-107,Route-107,(675.0 0.0 5.5),(625.0 0.0 200.0),355.224,6.752,43.472
Truck-108,Route-108,(675.0 0.0 205.5),(125.0 0.0 50.0),362.704,22.688,35.016
Truck-109,Route-109,(175.0 0.0 55.5),(375.0 0.0 200.0),363.272,6.784,51.496
Truck-110,Route-110,(175.0 0.0 205.5),(625.0 0.0 50.0),382.784,6.776,71.016
Truck-111,Route-111,(675.0 0.0 155.5),(125.0 0.0 200.0),355.992,6.784,44.208
Truck-112,Route-112,(175.0 0.0 105.5),(125.0 0.0 100.0),372.824,34.104,33.72
Truck-113,Route-113,(425.0 0.0 155.5),(125.0 0.0 200.0),339.088,6.768,27.296
Truck-114,Route-114,(175.0 0.0 5.5),(375.0 0.0 200.0),355.568,6.792,43.776
Truck-115,Route-115,(425.0 0.0 55.5),(625.0 0.0 200.0),363.152,6.792,51.352
Truck-116,Route-116,(175.0 0.0 155.5),(125.0 0.0 200.0),341.528,6.776,29.752
Truck-117,Route-117,(175.0 0.0 205.5),(625.0 0.0 100.0),380.424,6.784,68.648
Truck-118,Route-118,(675.0 0.0 155.5),(625.0 0.0 200.0),338.696,6.768,26.912
Truck-119,Route-119,(175.0 0.0 105.5),(375.0 0.0 200.0),358.464,6.776,46.704
Truck-120,Route-120,(675.0 0.0 105.5),(625.0 0.0 200.0),378.016,30.4,42.632
Truck-121,Route-121,(675.0 0.0 55.5),(375.0 0.0 200.0),348.528,6.776,36.768
Truck-122,Route-122,(675.0 0.0 5.5),(625.0 0.0 0.0),388.568,41.48,42.072
Truck-123,Route-123,(425.0 0.0 105.5),(625.0 0.0 200.0),361.008,6.784,49.232
Truck-124,Route-124,(425.0 0.0 205.5),(125.0 0.0 150.0),343.008,6.776,31.224
Truck-125,Route-125,(425.0 0.0 5.5),(625.0 0.0 200.0),355.584,6.784,43.792
Truck-126,Route-126,(175.0 0.0 55.5),(125.0 0.0 200.0),348,6.784,36.224
Truck-127,Route-127,(175.0 0.0 5.5),(375.0 0.0 200.0),355.464,6.792,43.672
Truck-128,Route-128,(675.0 0.0 205.5),(125.0 0.0 100.0),359.392,22.688,31.688
Truck-129,Route-129,(425.0 0.0 155.5),(125.0 0.0 150.0),366.464,30.4,31.064
