Truck_id,Route_id,Origin,Destination,Total Time,PickupSta AT,DropSta AT
Truck-9,Route-9,(675.0 0.0 155.5),(625.0 0.0 200.0),341.52,7.528,28.976
Truck-8,Route-8,(425.0 0.0 155.5),(375.0 0.0 200.0),342.912,7.528,30.384
Truck-13,Route-13,(675.0 0.0 105.5),(625.0 0.0 200.0),345.488,7.52,32.968
Truck-0,Route-0,(675.0 0.0 55.5),(375.0 0.0 200.0),350.792,7.544,38.256
Truck-21,Route-21,(175.0 0.0 205.5),(125.0 0.0 150.0),352.488,10.04,37.456
Truck-4,Route-4,(675.0 0.0 205.5),(625.0 0.0 0.0),354.52,7.528,41.992
Truck-25,Route-25,(425.0 0.0 155.5),(125.0 0.0 200.0),354.68,10.048,39.632
Truck-27,Route-27,(675.0 0.0 205.5),(625.0 0.0 150.0),358.304,10.048,34.248
Truck-23,Route-23,(675.0 0.0 5.5),(625.0 0.0 200.0),359.264,7.52,46.752
Truck-29,Route-29,(675.0 0.0 55.5),(625.0 0.0 200.0),360.144,10.056,45.096
Truck-10,Route-10,(175.0 0.0 205.5),(125.0 0.0 0.0),361.408,7.52,48.888
Truck-11,Route-11,(425.0 0.0 205.5),(375.0 0.0 0.0),366.944,7.52,54.424
Truck-24,Route-24,(675.0 0.0 105.5),(375.0 0.0 200.0),370.424,10.04,46.376
Truck-22,Route-22,(425.0 0.0 205.5),(125.0 0.0 50.0),374.288,10.04,53.24
Truck-2,Route-2,(425.0 0.0 55.5),(375.0 0.0 200.0),380.208,7.536,67.664
Truck-3,Route-3,(425.0 0.0 105.5),(125.0 0.0 150.0),382.576,36,38.584
Truck-20,Route-20,(425.0 0.0 5.5),(375.0 0.0 200.0),383.864,7.52,71.352
Truck-14,Route-14,(175.0 0.0 155.5),(375.0 0.0 0.0),386.08,30.632,50.448
Truck-18,Route-18,(175.0 0.0 5.5),(125.0 0.0 0.0),399.136,52.304,41.816
Truck-28,Route-28,(175.0 0.0 155.5),(375.0 0.0 50.0),402.72,34.168,60.56
Truck-17,Route-17,(675.0 0.0 155.5),(125.0 0.0 200.0),412.712,34.208,73.504
Truck-7,Route-7,(175.0 0.0 105.5),(375.0 0.0 100.0),413.136,38.304,66.832
Truck-15,Route-15,(425.0 0.0 105.5),(625.0 0.0 200.0),418.016,9.88,97.112
Truck-6,Route-6,(675.0 0.0 -5.5),(125.0 0.0 0.0),418.616,36.752,76.856
Truck-26,Route-26,(175.0 0.0 105.5),(625.0 0.0 200.0),425.352,9.888,110.448
Truck-12,Route-12,(175.0 0.0 55.5),(375.0 0.0 200.0),441.8,7.52,129.28
Truck-1,Route-1,(425.0 0.0 -5.5),(125.0 0.0 100.0),446.976,36.536,93.44
Truck-16,Route-16,(175.0 0.0 55.5),(125.0 0.0 100.0),456.72,43.304,90.408
Truck-19,Route-19,(425.0 0.0 55.5),(625.0 0.0 200.0),458.352,10.048,143.304
Truck-5,Route-5,(175.0 0.0 5.5),(125.0 0.0 50.0),460.048,45.512,109.52
Truck-107,Route-107,(675.0 0.0 155.5),(625.0 0.0 200.0),338.48,6.816,26.672
