Truck_id,Route_id,Origin,Destination,Total Time,PickupSta AT,DropSta AT
Truck-16,Route-16,(425.0 0.0 105.5),(375.0 0.0 200.0),351.24,10.112,36.12
Truck-8,Route-8,(675.0 0.0 55.5),(375.0 0.0 200.0),352.528,7.736,39.784
Truck-1,Route-1,(675.0 0.0 205.5),(625.0 0.0 0.0),360.2,7.744,47.448
Truck-0,Route-0,(425.0 0.0 155.5),(625.0 0.0 200.0),361.784,7.752,49.024
Truck-2,Route-2,(175.0 0.0 155.5),(375.0 0.0 200.0),361.92,7.736,49.176
Truck-14,Route-14,(175.0 0.0 -5.5),(375.0 0.0 200.0),367.304,17.32,44.968
Truck-15,Route-15,(175.0 0.0 205.5),(125.0 0.0 100.0),370.176,10.28,48.896
Truck-18,Route-18,(175.0 0.0 5.5),(625.0 0.0 200.0),371.592,7.736,58.848
Truck-4,Route-4,(175.0 0.0 205.5),(375.0 0.0 50.0),372.232,7.744,59.488
Truck-12,Route-12,(675.0 0.0 155.5),(125.0 0.0 200.0),375.056,7.736,62.304
Truck-19,Route-19,(425.0 0.0 55.5),(375.0 0.0 200.0),385.592,10.104,64.472
Truck-6,Route-6,(425.0 0.0 105.5),(375.0 0.0 200.0),389.336,36.496,47.848
Truck-5,Route-5,(425.0 0.0 194.5),(125.0 0.0 50.0),393.216,18.616,69.592
Truck-10,Route-10,(675.0 0.0 105.5),(375.0 0.0 150.0),396.552,38.824,34.712
Truck-11,Route-11,(425.0 0.0 55.5),(625.0 0.0 0.0),398.784,48.744,42.032
Truck-7,Route-7,(675.0 0.0 -5.5),(125.0 0.0 200.0),405.072,27.688,72.384
Truck-13,Route-13,(175.0 0.0 105.5),(625.0 0.0 100.0),413.328,39.096,66.232
Truck-9,Route-9,(425.0 0.0 -5.5),(125.0 0.0 100.0),420.408,46.464,65.936
Truck-3,Route-3,(175.0 0.0 55.5),(625.0 0.0 100.0),423.712,42.24,70.416
Truck-17,Route-17,(675.0 0.0 105.5),(125.0 0.0 0.0),428.44,42.44,81.016
Truck-108,Route-108,(675.0 0.0 205.5),(625.0 0.0 150.0),343.104,6.8,31.304
Truck-115,Route-115,(425.0 0.0 105.5),(125.0 0.0 200.0),351.248,11.464,34.792
Truck-103,Route-103,(675.0 0.0 5.5),(625.0 0.0 200.0),356.744,6.8,44.96
Truck-112,Route-112,(425.0 0.0 55.5),(125.0 0.0 200.0),358.624,6.792,46.832
Truck-105,Route-105,(425.0 0.0 5.5),(625.0 0.0 200.0),359.784,6.8,47.992
Truck-116,Route-116,(675.0 0.0 205.5),(125.0 0.0 150.0),362.416,9.328,42.104
Truck-111,Route-111,(425.0 0.0 205.5),(625.0 0.0 100.0),364.28,6.792,52.504
Truck-114,Route-114,(425.0 0.0 155.5),(625.0 0.0 200.0),364.664,6.792,52.872
Truck-118,Route-118,(425.0 0.0 5.5),(625.0 0.0 200.0),368.768,9.328,48.44
Truck-109,Route-109,(175.0 0.0 194.5),(125.0 0.0 0.0),371.024,16.384,49.624
Truck-119,Route-119,(175.0 0.0 194.5),(625.0 0.0 150.0),373.384,21.528,43.864
Truck-117,Route-117,(175.0 0.0 155.5),(125.0 0.0 150.0),376.968,35.016,36.952
Truck-104,Route-104,(675.0 0.0 155.5),(125.0 0.0 100.0),382.424,31.192,46.216
Truck-102,Route-102,(675.0 0.0 55.5),(125.0 0.0 200.0),382.992,6.8,71.184
Truck-110,Route-110,(175.0 0.0 -5.5),(375.0 0.0 150.0),383.976,52.392,26.584
Truck-113,Route-113,(675.0 0.0 105.5),(375.0 0.0 100.0),384.032,35.024,44.008
Truck-106,Route-106,(175.0 0.0 55.5),(375.0 0.0 200.0),393.168,6.8,81.376
Truck-100,Route-100,(425.0 0.0 105.5),(125.0 0.0 0.0),395.968,43.232,47.728
Truck-101,Route-101,(175.0 0.0 105.5),(375.0 0.0 50.0),418.784,38.992,74.776
Truck-107,Route-107,(175.0 0.0 155.5),(625.0 0.0 50.0),420.848,31.024,84.848
,,,AVG,380.2918,,
,,,MAX,428.44,,
,,,SUM,15211.672,,
