Truck_id,Route_id,Origin,Destination,Total Time,PickupSta AT,DropSta AT
Truck-7,Route-7,(675.0 0.0 155.5),(375.0 0.0 200.0),339.656,6.976,27.6
Truck-11,Route-11,(425.0 0.0 155.5),(125.0 0.0 200.0),342.176,6.976,30.008
Truck-16,Route-16,(675.0 0.0 55.5),(375.0 0.0 200.0),349.792,9.504,35.08
Truck-5,Route-5,(675.0 0.0 205.5),(625.0 0.0 0.0),353.008,6.984,40.968
Truck-13,Route-13,(425.0 0.0 105.5),(125.0 0.0 200.0),356.296,6.968,44.168
Truck-2,Route-2,(425.0 0.0 5.5),(625.0 0.0 200.0),359.464,6.984,47.256
Truck-15,Route-15,(675.0 0.0 205.5),(625.0 0.0 0.0),360.584,9.504,39.92
Truck-9,Route-9,(175.0 0.0 5.5),(125.0 0.0 200.0),364.768,6.976,52.584
Truck-8,Route-8,(425.0 0.0 194.5),(375.0 0.0 100.0),370.336,16.488,39.648
Truck-1,Route-1,(175.0 0.0 194.5),(375.0 0.0 0.0),373.984,16.496,52.248
Truck-10,Route-10,(175.0 0.0 155.5),(125.0 0.0 50.0),378.784,30.496,43.184
Truck-3,Route-3,(675.0 0.0 55.5),(375.0 0.0 200.0),380.008,35.664,39.072
Truck-17,Route-17,(175.0 0.0 155.5),(625.0 0.0 200.0),384.848,9.496,70.16
Truck-18,Route-18,(425.0 0.0 105.5),(375.0 0.0 50.0),387.024,42.072,36.752
Truck-4,Route-4,(175.0 0.0 105.5),(625.0 0.0 200.0),394.072,6.984,81.952
Truck-0,Route-0,(675.0 0.0 -5.5),(125.0 0.0 200.0),401.664,33.592,62.76
Truck-12,Route-12,(175.0 0.0 55.5),(375.0 0.0 200.0),404.056,6.976,91.912
Truck-14,Route-14,(425.0 0.0 55.5),(625.0 0.0 100.0),404.056,45.76,50.16
Truck-6,Route-6,(675.0 0.0 105.5),(125.0 0.0 0.0),408.736,36.472,67.096
Truck-19,Route-19,(175.0 0.0 205.5),(625.0 0.0 100.0),408.736,6.968,96.648
Truck-116,Route-116,(425.0 0.0 155.5),(125.0 0.0 200.0),342.6,9.704,27.736
Truck-106,Route-106,(425.0 0.0 105.5),(375.0 0.0 200.0),346.24,7.224,33.96
Truck-105,Route-105,(675.0 0.0 105.5),(625.0 0.0 200.0),346.392,7.224,34.168
Truck-107,Route-107,(675.0 0.0 205.5),(625.0 0.0 50.0),356.912,7.224,44.632
Truck-101,Route-101,(675.0 0.0 55.5),(625.0 0.0 200.0),357.408,7.232,45.144
Truck-102,Route-102,(175.0 0.0 194.5),(375.0 0.0 50.0),358.64,16.824,36.728
Truck-109,Route-109,(675.0 0.0 155.5),(125.0 0.0 200.0),359.92,7.224,47.68
Truck-100,Route-100,(425.0 0.0 194.5),(375.0 0.0 50.0),362.328,16.824,40.344
Truck-112,Route-112,(175.0 0.0 5.5),(125.0 0.0 200.0),369.456,7.216,57.144
Truck-108,Route-108,(175.0 0.0 55.5),(375.0 0.0 200.0),377.848,7.224,65.616
Truck-103,Route-103,(675.0 0.0 -5.5),(625.0 0.0 0.0),380.288,36.592,38.576
Truck-114,Route-114,(175.0 0.0 155.5),(125.0 0.0 150.0),383.176,34.432,37.536
Truck-113,Route-113,(425.0 0.0 155.5),(375.0 0.0 0.0),385.816,34.816,45.992
Truck-111,Route-111,(425.0 0.0 -5.5),(375.0 0.0 200.0),388.936,49.208,34.696
Truck-119,Route-119,(675.0 0.0 -5.5),(375.0 0.0 0.0),392.856,40.592,44.136
Truck-118,Route-118,(425.0 0.0 55.5),(375.0 0.0 150.0),397.376,62.472,29.816
Truck-104,Route-104,(425.0 0.0 55.5),(125.0 0.0 100.0),397.872,53.2,39.64
Truck-117,Route-117,(175.0 0.0 155.5),(125.0 0.0 50.0),397.864,42.376,47.44
Truck-115,Route-115,(175.0 0.0 55.5),(125.0 0.0 100.0),407.248,56.824,45.352
Truck-110,Route-110,(175.0 0.0 105.5),(625.0 0.0 100.0),436.64,47.688,80.904
