Truck_id,Route_id,Path_length,Completion_Time_alone,Pick_station,Drop_station
0,0,53,409.3670021224673,"(625, 0, 200)","(375, 0, 150)"
1,1,73,445.2105212904257,"(375, 0, 200)","(625, 0, 150)"
2,2,43,391.44524253848806,"(375, 0, 50)","(625, 0, 200)"
3,3,75,448.7948732072215,"(625, 0, 200)","(625, 0, 0)"
4,4,73,445.2105212904257,"(375, 0, 200)","(625, 0, 100)"
5,5,55,412.9513540392631,"(375, 0, 200)","(375, 0, 0)"
6,6,29,366.3547791209172,"(625, 0, 50)","(125, 0, 200)"
7,7,51,405.7826502056714,"(625, 0, 200)","(375, 0, 100)"
8,8,27,362.77042720412135,"(625, 0, 100)","(125, 0, 200)"
9,9,81,459.54792895760903,"(625, 0, 50)","(625, 0, 200)"
10,10,69,438.041817456834,"(625, 0, 200)","(125, 0, 150)"
11,11,45,395.0295944552839,"(125, 0, 100)","(125, 0, 200)"
12,12,57,416.53570595605896,"(625, 0, 200)","(375, 0, 50)"
13,13,55,412.9513540392631,"(125, 0, 100)","(125, 0, 200)"
14,14,59,420.1200578728548,"(375, 0, 0)","(125, 0, 200)"
15,15,47,398.61394637207974,"(125, 0, 150)","(375, 0, 200)"
16,16,67,434.45746554003813,"(125, 0, 200)","(625, 0, 0)"
17,17,53,409.3670021224673,"(375, 0, 200)","(125, 0, 50)"
18,18,57,416.53570595605896,"(125, 0, 200)","(125, 0, 0)"
19,19,57,416.53570595605896,"(375, 0, 200)","(125, 0, 0)"
