Truck_id,Route_id,Origin,Destination,Completion_Time_alone,Completion_Time,Congestion_ratio,Path_length,TravelTime_by_Distance,CompletionTime_by_Distance,PickupSta_AT,DropSta_AT,Unnamed: 10,Unnamed: 11,C_max_prev,C_max_now,C_max,Congestion_ratio_AVG_prev,Congestion_ratio_AVG_now,Congestion_ratio_AVG
Truck-2,Route-2,(425.0 0.0 155.5),(125.0 0.0 200.0),341.2643,339.768,-0.03626154,15.0,2.651199999999998,22.6512,6.816,27.84,,,430.208,450.24,450.24,0.3130196,0.2522519,0.2798736
Truck-14,Route-14,(675.0 0.0 155.5),(625.0 0.0 200.0),341.2643,341.688,0.01026736,15.0,2.779199999999999,22.7792,6.776,29.832,,,,,,,,
Truck-21,Route-21,(675.0 0.0 155.5),(625.0 0.0 200.0),341.2643,357.576,0.3952974,15.0,3.8384000000000014,23.8384,9.328,34.088,,,,,,,,
Truck-6,Route-6,(175.0 0.0 205.5),(125.0 0.0 0.0),352.0174,361.312,0.1786835,21.0,2.9196190476190482,17.20533,6.808,49.408,,,,,,,,
Truck-13,Route-13,(425.0 0.0 105.5),(625.0 0.0 200.0),362.7704,362.528,-0.00386171,27.0,2.3158518518518525,13.42696,6.784,50.584,,,,,,,,
Truck-4,Route-4,(425.0 0.0 205.5),(625.0 0.0 100.0),362.7704,368.536,0.0918521,27.0,2.5383703703703704,13.64948,6.816,56.648,,,,,,,,
Truck-18,Route-18,(425.0 0.0 205.5),(375.0 0.0 50.0),348.433,372.376,0.4943527,19.0,3.8092631578947356,19.59874,9.36,48.896,,,,,,,,
Truck-19,Route-19,(175.0 0.0 205.5),(125.0 0.0 100.0),344.8487,373.936,0.6485665,17.0,4.349176470588234,21.99623,9.352,50.448,,,,,,,,
Truck-24,Route-24,(425.0 0.0 105.5),(125.0 0.0 200.0),344.8487,381.408,0.8151709,17.0,4.788705882352942,22.43576,9.336,57.92,,,,,,,,
Truck-8,Route-8,(675.0 0.0 205.5),(125.0 0.0 0.0),369.9391,381.704,0.1682162,31.0,2.6356129032258067,12.31303,6.8,69.768,,,,,,,,
Truck-11,Route-11,(175.0 0.0 105.5),(125.0 0.0 150.0),366.3548,382.92,0.2496467,29.0,2.8593103448275867,13.20414,34.008,40.856,,,,,,,,
Truck-0,Route-0,(425.0 0.0 55.5),(625.0 0.0 200.0),366.3548,387.272,0.3152333,29.0,3.009379310344827,13.35421,6.824,75.352,,,,,,,,
Truck-7,Route-7,(175.0 0.0 -5.5),(625.0 0.0 0.0),377.1078,388.184,0.1436448,35.0,2.519542857142858,11.09097,36.664,43.488,,,,,,,,
Truck-9,Route-9,(675.0 0.0 105.5),(375.0 0.0 0.0),377.1078,389.704,0.1633577,35.0,2.5629714285714287,11.1344,34.544,50.032,,,,,,,,
Truck-1,Route-1,(675.0 0.0 55.5),(125.0 0.0 100.0),373.5235,393.568,0.2726276,33.0,2.835393939393939,11.9263,39.848,45.672,,,,,,,,
Truck-12,Route-12,(425.0 0.0 -5.5),(125.0 0.0 200.0),362.7704,396.608,0.539069,27.0,3.5780740740740744,14.68919,36.904,54.56,,,,,,,,
Truck-5,Route-5,(675.0 0.0 -5.5),(625.0 0.0 0.0),377.1078,397.944,0.2702209,35.0,2.7984000000000004,11.36983,35.624,45.256,,,,,,,,
Truck-22,Route-22,(175.0 0.0 -5.5),(375.0 0.0 0.0),377.1078,407.384,0.3926468,35.0,3.068114285714286,11.63954,40.456,52.816,,,,,,,,
Truck-17,Route-17,(175.0 0.0 55.5),(375.0 0.0 200.0),366.3548,408.712,0.6383451,29.0,3.7486896551724134,14.09352,9.344,94.336,,,,,,,,
Truck-20,Route-20,(425.0 0.0 55.5),(625.0 0.0 50.0),395.0296,414.408,0.2039195,45.0,2.5424,9.209066,45.744,63.544,,,,,,,,
Truck-23,Route-23,(175.0 0.0 155.5),(625.0 0.0 200.0),377.1078,417.456,0.5232689,35.0,3.355885714285715,11.92731,9.208,103.168,,,,,,,,
Truck-10,Route-10,(175.0 0.0 55.5),(625.0 0.0 200.0),384.2766,422.616,0.4549243,39.0,3.1439999999999997,10.83631,6.792,110.64,,,,,,,,
Truck-15,Route-15,(675.0 0.0 -5.5),(125.0 0.0 100.0),387.8609,426.96,0.4450113,41.0,3.096585365853658,10.41366,39.272,61.584,,,,,,,,
Truck-3,Route-3,(175.0 0.0 155.5),(625.0 0.0 50.0),405.7827,429.096,0.2203892,51.0,2.5312941176470587,8.413648,30.176,93.768,,,,,,,,
Truck-16,Route-16,(175.0 0.0 105.5),(625.0 0.0 100.0),405.7827,430.208,0.2309013,51.0,2.553098039215687,8.435452,37.784,81.264,,,,,,,,
Truck-104,Route-104,(425.0 0.0 155.5),(375.0 0.0 200.0),341.2643,340.456,-0.01958882,15.0,2.6970666666666676,22.69707,7.424,28.0,,,,,,,,
Truck-113,Route-113,(675.0 0.0 155.5),(375.0 0.0 200.0),341.2643,344.152,0.06998045,15.0,2.943466666666666,22.94347,7.392,31.696,,,,,,,,
Truck-109,Route-109,(425.0 0.0 105.5),(375.0 0.0 200.0),344.8487,349.376,0.1009471,17.0,2.904470588235293,20.55153,7.408,36.904,,,,,,,,
Truck-121,Route-121,(675.0 0.0 155.5),(375.0 0.0 200.0),341.2643,349.496,0.1994869,15.0,3.299733333333332,23.29973,9.776,34.688,,,,,,,,
Truck-106,Route-106,(425.0 0.0 205.5),(375.0 0.0 150.0),341.2643,350.056,0.2130579,15.0,3.3370666666666655,23.33707,7.416,37.608,,,,,,,,
Truck-115,Route-115,(175.0 0.0 105.5),(125.0 0.0 200.0),344.8487,350.224,0.119855,17.0,2.95435294117647,20.60141,9.792,35.392,,,,,,,,
Truck-111,Route-111,(675.0 0.0 105.5),(625.0 0.0 200.0),344.8487,353.744,0.1983409,17.0,3.161411764705884,20.80847,7.4,41.256,,,,,,,,
Truck-114,Route-114,(675.0 0.0 205.5),(625.0 0.0 50.0),348.433,355.944,0.1550799,19.0,2.9444210526315797,18.73389,7.392,43.464,,,,,,,,
Truck-110,Route-110,(175.0 0.0 5.5),(125.0 0.0 200.0),352.0174,359.0,0.1342366,21.0,2.8095238095238093,17.09524,7.408,46.544,,,,,,,,
Truck-126,Route-126,(675.0 0.0 205.5),(625.0 0.0 50.0),348.433,359.68,0.2322172,19.0,3.1410526315789475,18.93053,9.768,38.816,,,,,,,,
Truck-125,Route-125,(425.0 0.0 105.5),(125.0 0.0 200.0),344.8487,359.904,0.3356918,17.0,3.523764705882353,21.17082,9.792,45.016,,,,,,,,
Truck-123,Route-123,(675.0 0.0 55.5),(625.0 0.0 200.0),348.433,361.656,0.2730161,19.0,3.2450526315789476,19.03453,9.632,46.936,,,,,,,,
Truck-118,Route-118,(425.0 0.0 55.5),(375.0 0.0 200.0),348.433,369.088,0.4264653,19.0,3.6362105263157907,19.42568,9.64,54.376,,,,,,,,
Truck-127,Route-127,(425.0 0.0 205.5),(375.0 0.0 0.0),352.0174,369.928,0.3443205,21.0,3.329904761904762,17.61562,9.8,48.984,,,,,,,,
Truck-107,Route-107,(175.0 0.0 105.5),(375.0 0.0 200.0),362.7704,374.336,0.1842521,27.0,2.7531851851851856,13.8643,7.416,61.824,,,,,,,,
Truck-112,Route-112,(175.0 0.0 205.5),(625.0 0.0 0.0),369.9391,376.032,0.08711714,31.0,2.452645161290322,12.13006,7.4,63.568,,,,,,,,
Truck-120,Route-120,(175.0 0.0 155.5),(625.0 0.0 200.0),377.1078,380.656,0.0460155,35.0,2.304457142857143,10.87589,11.088,64.512,,,,,,,,
Truck-105,Route-105,(675.0 0.0 55.5),(375.0 0.0 100.0),373.5235,382.52,0.1223626,33.0,2.50060606060606,11.59151,38.896,38.608,,,,,,,,
