Truck_id,Route_id,Path_length,Completion_Time_alone,Pick_station,Drop_station
0,0,45,395.0295944552839,"(125, 0, 200)","(625, 0, 0)"
1,1,33,373.5234829545089,"(375, 0, 200)","(375, 0, 100)"
2,2,45,395.0295944552839,"(625, 0, 200)","(125, 0, 0)"
3,3,17,344.8486676201422,"(375, 0, 200)","(125, 0, 100)"
4,4,19,348.433019536938,"(625, 0, 50)","(375, 0, 200)"
5,5,37,380.69218678810057,"(125, 0, 200)","(625, 0, 100)"
6,6,59,420.1200578728548,"(125, 0, 200)","(375, 0, 50)"
7,7,29,366.3547791209172,"(625, 0, 200)","(125, 0, 50)"
8,8,43,391.44524253848806,"(375, 0, 200)","(625, 0, 50)"
9,9,31,369.939131037713,"(375, 0, 200)","(375, 0, 50)"
10,10,43,391.44524253848806,"(625, 0, 200)","(375, 0, 50)"
11,11,37,380.69218678810057,"(125, 0, 200)","(375, 0, 150)"
12,12,27,362.77042720412135,"(375, 0, 0)","(375, 0, 200)"
13,13,39,384.2765387048964,"(625, 0, 200)","(125, 0, 150)"
14,14,29,366.3547791209172,"(625, 0, 200)","(625, 0, 100)"
15,15,27,362.77042720412135,"(625, 0, 100)","(125, 0, 200)"
16,16,37,380.69218678810057,"(375, 0, 200)","(375, 0, 0)"
17,17,37,380.69218678810057,"(625, 0, 0)","(125, 0, 200)"
18,18,19,348.433019536938,"(125, 0, 200)","(125, 0, 50)"
19,19,31,369.939131037713,"(625, 0, 200)","(125, 0, 150)"
20,20,27,362.77042720412135,"(125, 0, 100)","(375, 0, 200)"
21,21,47,398.61394637207974,"(125, 0, 200)","(625, 0, 150)"
22,22,29,366.3547791209172,"(625, 0, 50)","(125, 0, 200)"
23,23,25,359.18607528732554,"(625, 0, 200)","(125, 0, 150)"
24,24,25,359.18607528732554,"(375, 0, 150)","(625, 0, 200)"
25,25,15,341.2643157033463,"(625, 0, 150)","(375, 0, 200)"
26,26,31,369.939131037713,"(625, 0, 200)","(375, 0, 100)"
27,27,17,344.8486676201422,"(375, 0, 100)","(375, 0, 200)"
28,28,39,384.2765387048964,"(125, 0, 50)","(625, 0, 200)"
29,29,21,352.01737145373386,"(125, 0, 0)","(125, 0, 200)"
