Truck_id,Route_id,Origin,Destination,Completion_Time_alone,Completion_Time,Congestion_ratio,Path_length,TravelTime_by_Distance,CompletionTime_by_Distance,PickupSta_AT,DropSta_AT,Unnamed: 10,Unnamed: 11,C_max_prev,C_max_now,C_max,Congestion_ratio_AVG_prev,Congestion_ratio_AVG_now,Congestion_ratio_AVG
Truck-2,Route-2,(675.0 0.0 105.5),(375.0 0.0 200.0),344.8487,348.688,0.08560623,17.0,2.8639999999999994,20.51106,7.352,36.136,,,391.24,417.72,417.72,0.04011574,0.07555923,0.05783748
Truck-4,Route-4,(175.0 0.0 155.5),(125.0 0.0 100.0),366.3548,368.96,0.03926206,29.0,2.3779310344827578,12.72276,30.336,33.472,,,,,,,,
Truck-3,Route-3,(425.0 0.0 5.5),(625.0 0.0 200.0),369.9391,372.816,0.04113423,31.0,2.348903225806451,12.02632,7.352,60.368,,,,,,,,
Truck-1,Route-1,(675.0 0.0 55.5),(125.0 0.0 150.0),387.8609,391.096,0.03682078,41.0,2.2218536585365856,9.538927,39.712,46.192,,,,,,,,
Truck-0,Route-0,(175.0 0.0 105.5),(375.0 0.0 50.0),391.4453,391.24,-0.002244635,43.0,2.121860465116279,9.098604,34.944,51.208,,,,,,,,
Truck-104,Route-104,(425.0 0.0 5.5),(625.0 0.0 200.0),352.0174,361.584,0.1839126,21.0,2.932571428571429,17.21829,7.44,49.088,,,,,,,,
Truck-103,Route-103,(675.0 0.0 55.5),(125.0 0.0 200.0),366.3548,368.872,0.03793612,29.0,2.3748965517241385,12.71972,23.016,40.752,,,,,,,,
Truck-102,Route-102,(675.0 0.0 205.5),(125.0 0.0 50.0),366.3548,368.872,0.03793612,29.0,2.3748965517241385,12.71972,7.44,56.336,,,,,,,,
Truck-100,Route-100,(425.0 0.0 105.5),(375.0 0.0 100.0),369.9391,375.24,0.07579268,31.0,2.4270967741935485,12.10452,36.64,33.496,,,,,,,,
Truck-101,Route-101,(175.0 0.0 5.5),(625.0 0.0 100.0),412.9514,417.72,0.04221858,55.0,2.1403636363636367,7.594909,43.312,69.256,,,,,,,,
