Truck_id,Route_id,Origin,Destination,Completion_Time_alone,Completion_Time,Congestion_ratio,Path_length,TravelTime_by_Distance,CompletionTime_by_Distance,PickupSta_AT,DropSta_AT,Unnamed: 10,Unnamed: 11,C_max_prev,C_max_now,C_max,Congestion_ratio_AVG_prev,Congestion_ratio_AVG_now,Congestion_ratio_AVG
Truck-14,Route-14,(675.0 0.0 155.5),(625.0 0.0 200.0),341.2643,340.952,-0.007568692,15.0,2.7301333333333333,22.73013,6.736,29.08,,,439.648,465.488,465.488,0.3098309,0.2626117,0.2840749
Truck-2,Route-2,(425.0 0.0 155.5),(125.0 0.0 200.0),341.2643,341.96,0.01685909,15.0,2.797333333333332,22.79733,6.768,30.056,,,,,,,,
Truck-6,Route-6,(175.0 0.0 205.5),(125.0 0.0 150.0),341.2643,347.224,0.1444271,15.0,3.148266666666666,23.14827,6.76,35.408,,,,,,,,
Truck-21,Route-21,(675.0 0.0 155.5),(625.0 0.0 200.0),341.2643,354.888,0.3301567,15.0,3.6591999999999985,23.6592,9.28,31.544,,,,,,,,
Truck-4,Route-4,(425.0 0.0 205.5),(375.0 0.0 50.0),348.433,361.632,0.2725202,19.0,3.243789473684211,19.03326,6.768,49.792,,,,,,,,
Truck-8,Route-8,(675.0 0.0 205.5),(125.0 0.0 100.0),362.7704,364.472,0.02710781,27.0,2.3878518518518512,13.49896,6.752,52.64,,,,,,,,
Truck-18,Route-18,(425.0 0.0 205.5),(375.0 0.0 0.0),352.0174,369.056,0.3275567,21.0,3.2883809523809515,17.57409,9.312,45.624,,,,,,,,
Truck-19,Route-19,(175.0 0.0 205.5),(125.0 0.0 100.0),344.8487,371.52,0.5946961,17.0,4.207058823529411,21.85412,9.304,48.144,,,,,,,,
Truck-24,Route-24,(425.0 0.0 105.5),(125.0 0.0 200.0),344.8487,374.16,0.6535611,17.0,4.362352941176472,22.00941,9.28,50.808,,,,,,,,
Truck-3,Route-3,(175.0 0.0 155.5),(125.0 0.0 0.0),373.5235,376.536,0.04097389,33.0,2.319272727272727,11.41018,30.336,41.136,,,,,,,,
Truck-9,Route-9,(675.0 0.0 105.5),(625.0 0.0 0.0),377.1078,385.608,0.1102372,35.0,2.445942857142857,11.01737,35.168,45.36,,,,,,,,
Truck-13,Route-13,(425.0 0.0 105.5),(625.0 0.0 200.0),362.7704,385.952,0.3693074,27.0,3.1834074074074072,14.29452,6.744,74.152,,,,,,,,
Truck-1,Route-1,(675.0 0.0 55.5),(125.0 0.0 200.0),366.3548,389.136,0.3433245,29.0,3.073655172413794,13.41848,35.184,48.864,,,,,,,,
Truck-20,Route-20,(425.0 0.0 55.5),(625.0 0.0 200.0),366.3548,390.992,0.3712957,29.0,3.1376551724137935,13.48248,9.16,76.672,,,,,,,,
Truck-7,Route-7,(175.0 0.0 -5.5),(125.0 0.0 100.0),369.9391,396.048,0.3733088,31.0,3.0983225806451613,12.77574,43.432,47.488,,,,,,,,
Truck-5,Route-5,(675.0 0.0 -5.5),(625.0 0.0 0.0),377.1078,397.976,0.2706361,35.0,2.799314285714286,11.37074,35.696,42.216,,,,,,,,
Truck-22,Route-22,(175.0 0.0 -5.5),(625.0 0.0 100.0),387.8609,406.312,0.2100037,41.0,2.5929756097560976,9.910049,49.16,51.976,,,,,,,,
Truck-15,Route-15,(675.0 0.0 -5.5),(125.0 0.0 0.0),395.0296,409.392,0.151136,45.0,2.4309333333333334,9.0976,39.304,62.016,,,,,,,,
Truck-23,Route-23,(175.0 0.0 155.5),(625.0 0.0 200.0),377.1078,413.392,0.4705636,35.0,3.2397714285714283,11.8112,9.152,99.096,,,,,,,,
Truck-0,Route-0,(425.0 0.0 55.5),(375.0 0.0 0.0),380.6922,415.392,0.4300267,37.0,3.1187027027027026,11.22681,39.832,55.48,,,,,,,,
Truck-17,Route-17,(175.0 0.0 55.5),(375.0 0.0 200.0),366.3548,420.032,0.8089433,29.0,4.13903448275862,14.48386,9.288,99.656,,,,,,,,
Truck-10,Route-10,(175.0 0.0 55.5),(625.0 0.0 200.0),384.2766,425.176,0.4853004,39.0,3.2096410256410253,10.90195,6.752,113.28,,,,,,,,
Truck-16,Route-16,(175.0 0.0 105.5),(625.0 0.0 100.0),405.7827,425.808,0.1893066,51.0,2.4668235294117644,8.349176,37.088,83.56,,,,,,,,
Truck-12,Route-12,(425.0 0.0 -5.5),(625.0 0.0 50.0),391.4453,435.816,0.4852166,43.0,3.158511627906976,10.13526,46.416,63.28,,,,,,,,
Truck-11,Route-11,(175.0 0.0 105.5),(625.0 0.0 50.0),409.367,439.648,0.2768751,53.0,2.634867924528302,8.295245,34.896,93.688,,,,,,,,
Truck-104,Route-104,(425.0 0.0 155.5),(375.0 0.0 200.0),341.2643,341.248,-0.0003956665,15.0,2.7498666666666662,22.74987,7.344,28.888,,,,,,,,
Truck-113,Route-113,(675.0 0.0 155.5),(375.0 0.0 200.0),341.2643,341.904,0.01550199,15.0,2.7935999999999996,22.7936,7.32,29.52,,,,,,,,
Truck-109,Route-109,(425.0 0.0 105.5),(375.0 0.0 200.0),344.8487,345.264,0.009261017,17.0,2.6625882352941184,20.30965,7.336,32.848,,,,,,,,
Truck-107,Route-107,(175.0 0.0 105.5),(125.0 0.0 200.0),344.8487,348.416,0.07954132,17.0,2.848,20.49506,7.336,36.04,,,,,,,,
Truck-114,Route-114,(675.0 0.0 205.5),(625.0 0.0 50.0),348.433,352.912,0.09247769,19.0,2.7848421052631567,18.57432,7.32,40.512,,,,,,,,
Truck-121,Route-121,(675.0 0.0 155.5),(375.0 0.0 200.0),341.2643,353.88,0.3057289,15.0,3.5919999999999996,23.592,9.848,38.848,,,,,,,,
Truck-125,Route-125,(425.0 0.0 105.5),(125.0 0.0 200.0),344.8487,355.752,0.2431143,17.0,3.2795294117647065,20.92659,9.864,40.76,,,,,,,,
Truck-118,Route-118,(425.0 0.0 55.5),(375.0 0.0 200.0),348.433,360.032,0.2394854,19.0,3.15957894736842,18.94905,12.352,42.696,,,,,,,,
Truck-106,Route-106,(425.0 0.0 205.5),(375.0 0.0 0.0),352.0174,360.592,0.164842,21.0,2.8853333333333326,17.17105,7.344,48.176,,,,,,,,
Truck-117,Route-117,(675.0 0.0 105.5),(625.0 0.0 200.0),344.8487,361.72,0.3761837,17.0,3.6305882352941192,21.27765,9.688,46.968,,,,,,,,
Truck-126,Route-126,(675.0 0.0 205.5),(625.0 0.0 50.0),348.433,362.984,0.3004355,19.0,3.3149473684210515,19.10442,9.848,42.104,,,,,,,,
Truck-123,Route-123,(675.0 0.0 55.5),(625.0 0.0 200.0),348.433,365.744,0.357421,19.0,3.460210526315791,19.24968,9.704,50.984,,,,,,,,
Truck-112,Route-112,(175.0 0.0 205.5),(625.0 0.0 0.0),369.9391,373.84,0.05577535,31.0,2.3819354838709668,12.05935,7.32,61.496,,,,,,,,
Truck-110,Route-110,(175.0 0.0 5.5),(125.0 0.0 200.0),352.0174,374.416,0.4305989,21.0,3.5436190476190474,17.82933,7.328,62.048,,,,,,,,
Truck-102,Route-102,(675.0 0.0 -5.5),(625.0 0.0 100.0),369.9391,377.736,0.1114809,31.0,2.507612903225806,12.18503,36.008,36.672,,,,,,,,
Truck-116,Route-116,(175.0 0.0 5.5),(625.0 0.0 200.0),369.9391,378.72,0.1255504,31.0,2.5393548387096785,12.21677,9.864,63.696,,,,,,,,
Truck-127,Route-127,(425.0 0.0 205.5),(625.0 0.0 0.0),352.0174,378.968,0.5181082,21.0,3.7603809523809533,18.04609,9.872,58.072,,,,,,,,
Truck-120,Route-120,(175.0 0.0 155.5),(625.0 0.0 200.0),377.1078,383.864,0.08761967,35.0,2.396114285714285,10.96754,12.36,66.48,,,,,,,,
Truck-128,Route-128,(675.0 0.0 -5.5),(375.0 0.0 100.0),369.9391,384.064,0.2019596,31.0,2.7117419354838717,12.38916,39.776,36.168,,,,,,,,
Truck-119,Route-119,(175.0 0.0 205.5),(375.0 0.0 50.0),366.3548,384.144,0.268093,29.0,2.9015172413793104,13.24635,9.856,63.2,,,,,,,,
Truck-115,Route-115,(175.0 0.0 105.5),(375.0 0.0 200.0),362.7704,384.736,0.3499352,27.0,3.13837037037037,14.24948,9.872,69.76,,,,,,,,
Truck-100,Route-100,(175.0 0.0 155.5),(375.0 0.0 0.0),373.5235,391.944,0.2505395,33.0,2.7861818181818188,11.87709,42.72,41.168,,,,,,,,
Truck-105,Route-105,(675.0 0.0 55.5),(125.0 0.0 0.0),380.6922,395.824,0.187525,37.0,2.5898378378378384,10.69795,48.8,41.88,,,,,,,,
Truck-111,Route-111,(675.0 0.0 105.5),(375.0 0.0 150.0),366.3548,398.312,0.4816119,29.0,3.3900689655172416,13.7349,36.832,32.336,,,,,,,,
Truck-124,Route-124,(175.0 0.0 55.5),(125.0 0.0 150.0),369.9391,400.656,0.4391947,31.0,3.246967741935484,12.92439,51.624,34.968,,,,,,,,
Truck-122,Route-122,(425.0 0.0 155.5),(375.0 0.0 150.0),380.6922,412.456,0.3936414,37.0,3.039351351351352,11.14746,48.528,55.888,,,,,,,,
Truck-101,Route-101,(175.0 0.0 55.5),(625.0 0.0 200.0),384.2766,414.744,0.3615174,39.0,2.942153846153847,10.63446,7.36,102.304,,,,,,,,
Truck-108,Route-108,(425.0 0.0 -5.5),(125.0 0.0 50.0),391.4453,418.832,0.2994879,43.0,2.76353488372093,9.740279,52.744,60.984,,,,,,,,
Truck-129,Route-129,(425.0 0.0 5.5),(625.0 0.0 0.0),402.1983,465.456,0.61897,49.0,3.37665306122449,9.499102,103.744,56.632,,,,,,,,
Truck-103,Route-103,(425.0 0.0 55.5),(625.0 0.0 100.0),409.367,465.488,0.5131438,53.0,3.1224150943396225,8.782793,93.512,66.912,,,,,,,,
