Truck_id,Route_id,Origin,Destination,Total Time,PickupSta AT,DropSta AT
Truck-3,Route-3,(175.0 0.0 205.5),(375.0 0.0 0.0),364.98,7.7,48.384
Truck-2,Route-2,(425.0 0.0 194.5),(625.0 0.0 0.0),366.364,17.56,39.912
Truck-4,Route-4,(675.0 0.0 105.5),(125.0 0.0 200.0),367.276,23.864,34.532
Truck-5,Route-5,(675.0 0.0 55.5),(125.0 0.0 200.0),373.24,23.864,40.488
Truck-9,Route-9,(425.0 0.0 155.5),(375.0 0.0 100.0),379.884,38.624,32.368
Truck-8,Route-8,(675.0 0.0 155.5),(375.0 0.0 200.0),386.356,40.48,36.988
Truck-0,Route-0,(425.0 0.0 155.5),(375.0 0.0 200.0),389.884,40.548,40.444
Truck-6,Route-6,(425.0 0.0 155.5),(375.0 0.0 0.0),389.252,37.612,42.724
Truck-1,Route-1,(425.0 0.0 155.5),(125.0 0.0 150.0),412.88,52.98,51.008
Truck-7,Route-7,(675.0 0.0 105.5),(125.0 0.0 200.0),413.84,40.02,64.92
Truck-100,Route-100,(175.0 0.0 155.5),(625.0 0.0 50.0),410.204,64.644,36.664
