Truck_id,Route_id,Path_length,Completion_Time_alone,Pick_station,Drop_station
0,0,31,369.939131037713,"(625, 0, 200)","(125, 0, 0)"
1,1,19,348.433019536938,"(375, 0, 50)","(125, 0, 200)"
2,2,27,362.77042720412135,"(625, 0, 100)","(125, 0, 200)"
3,3,39,384.2765387048964,"(625, 0, 200)","(125, 0, 150)"
4,4,39,384.2765387048964,"(125, 0, 200)","(375, 0, 150)"
5,5,21,352.01737145373386,"(375, 0, 200)","(625, 0, 0)"
6,6,33,373.5234829545089,"(375, 0, 200)","(375, 0, 100)"
7,7,21,352.01737145373386,"(125, 0, 0)","(125, 0, 200)"
8,8,29,366.3547791209172,"(125, 0, 50)","(375, 0, 200)"
9,9,31,369.939131037713,"(375, 0, 200)","(375, 0, 100)"
10,10,31,369.939131037713,"(625, 0, 200)","(625, 0, 100)"
11,11,33,373.5234829545089,"(375, 0, 200)","(625, 0, 0)"
12,12,33,373.5234829545089,"(125, 0, 200)","(375, 0, 0)"
13,13,15,341.2643157033463,"(625, 0, 150)","(625, 0, 200)"
14,14,19,348.433019536938,"(125, 0, 200)","(125, 0, 50)"
15,15,45,395.0295944552839,"(125, 0, 200)","(375, 0, 50)"
16,16,35,377.1078348713047,"(625, 0, 200)","(625, 0, 50)"
17,17,19,348.433019536938,"(625, 0, 200)","(625, 0, 50)"
18,18,15,341.2643157033463,"(625, 0, 150)","(375, 0, 200)"
19,19,27,362.77042720412135,"(125, 0, 100)","(375, 0, 200)"
