Truck_id,Route_id,Origin,Destination,Completion_Time_alone,Completion_Time,Congestion_ratio,Path_length,TravelTime_by_Distance,CompletionTime_by_Distance,PickupSta_AT,DropSta_AT,Unnamed: 10,Unnamed: 11,C_max_prev,C_max_now,C_max,Congestion_ratio_AVG_prev,Congestion_ratio_AVG_now,Congestion_ratio_AVG
Truck-1,Route-1,(175.0 0.0 105.5),(125.0 0.0 200.0),344.8487,345.432,0.01300693,17.0,2.6724705882352953,20.31953,7.28,32.912,,,420.952,406.48,420.952,0.06773739,0.1159665,0.09185196
Truck-3,Route-3,(425.0 0.0 -5.5),(125.0 0.0 200.0),362.7704,367.496,0.07528365,27.0,2.4998518518518513,13.61096,34.264,28.008,,,,,,,,
Truck-2,Route-2,(675.0 0.0 -5.5),(375.0 0.0 200.0),362.7704,368.376,0.08930307,27.0,2.5324444444444434,13.64356,35.16,27.992,,,,,,,,
Truck-0,Route-0,(175.0 0.0 55.5),(375.0 0.0 200.0),366.3548,372.344,0.09026069,29.0,2.4946206896551724,12.83945,7.28,59.816,,,,,,,,
Truck-4,Route-4,(175.0 0.0 -5.5),(125.0 0.0 0.0),412.9514,420.952,0.07083263,55.0,2.1991272727272726,7.653673,52.936,62.792,,,,,,,,
Truck-104,Route-104,(425.0 0.0 194.5),(375.0 0.0 100.0),355.6017,359.16,0.06399602,23.0,2.5721739130434793,15.61565,16.952,37.136,,,,,,,,
Truck-100,Route-100,(175.0 0.0 -5.5),(375.0 0.0 0.0),377.1078,384.552,0.09654209,35.0,2.4157714285714293,10.9872,38.256,41.088,,,,,,,,
Truck-101,Route-101,(675.0 0.0 55.5),(625.0 0.0 200.0),391.4453,395.592,0.0453469,43.0,2.22306976744186,9.199814,61.12,29.472,,,,,,,,
Truck-103,Route-103,(675.0 0.0 -5.5),(125.0 0.0 200.0),380.6922,401.144,0.2534547,37.0,2.7336216216216216,10.84173,35.376,60.68,,,,,,,,
Truck-102,Route-102,(175.0 0.0 55.5),(375.0 0.0 50.0),395.0296,406.48,0.1204931,45.0,2.3662222222222224,9.032889,66.032,35.352,,,,,,,,
