Truck_id,Route_id,Origin,Destination,Completion_Time_alone,Completion_Time,Congestion_ratio,Path_length,TravelTime_by_Distance,CompletionTime_by_Distance,PickupSta_AT,DropSta_AT,Unnamed: 10,Unnamed: 11,C_max_prev,C_max_now,C_max,Congestion_ratio_AVG_prev,Congestion_ratio_AVG_now,Congestion_ratio_AVG
Truck-0,Route-0,(425.0 0.0 205.5),(375.0 0.0 100.0),344.8487,350.472,0.1253844,17.0,2.968941176470587,20.616,7.192,38.088,,,406.656,404.112,406.656,0.07041134,0.09864297,0.08923243
Truck-3,Route-3,(175.0 0.0 155.5),(375.0 0.0 200.0),359.1861,355.64,-0.05991361,25.0,2.2255999999999996,14.2256,7.184,43.24,,,,,,,,
Truck-4,Route-4,(675.0 0.0 -5.5),(625.0 0.0 150.0),366.3548,372.568,0.09363648,29.0,2.502344827586206,12.84717,36.104,31.184,,,,,,,,
Truck-1,Route-1,(175.0 0.0 105.5),(125.0 0.0 200.0),377.1078,382.552,0.07060439,35.0,2.358628571428572,10.93006,33.448,44.064,,,,,,,,
Truck-2,Route-2,(675.0 0.0 55.5),(375.0 0.0 50.0),395.0296,406.656,0.1223451,45.0,2.3701333333333334,9.0368,40.896,57.64,,,,,,,,
Truck-108,Route-108,(425.0 0.0 155.5),(375.0 0.0 200.0),341.2643,341.168,-0.002334062,15.0,2.744533333333334,22.74453,7.424,28.752,,,,,,,,
Truck-105,Route-105,(175.0 0.0 205.5),(125.0 0.0 100.0),344.8487,348.76,0.08721211,17.0,2.8682352941176465,20.5153,7.424,36.272,,,,,,,,
Truck-103,Route-103,(675.0 0.0 55.5),(625.0 0.0 200.0),348.433,350.672,0.04622845,19.0,2.666947368421054,18.45642,7.424,38.144,,,,,,,,
Truck-104,Route-104,(175.0 0.0 55.5),(125.0 0.0 200.0),348.433,352.808,0.09033094,19.0,2.7793684210526313,18.56884,7.424,40.232,,,,,,,,
Truck-107,Route-107,(425.0 0.0 5.5),(375.0 0.0 200.0),352.0174,360.624,0.1654568,21.0,2.886857142857144,17.17257,7.424,48.12,,,,,,,,
Truck-109,Route-109,(675.0 0.0 105.5),(375.0 0.0 200.0),362.7704,365.352,0.04112723,27.0,2.4204444444444437,13.53156,22.792,37.44,,,,,,,,
Truck-101,Route-101,(425.0 0.0 55.5),(625.0 0.0 200.0),366.3548,371.272,0.07410525,29.0,2.457655172413793,12.80248,7.432,58.816,,,,,,,,
Truck-106,Route-106,(675.0 0.0 205.5),(625.0 0.0 100.0),380.6922,387.336,0.08233508,37.0,2.360432432432433,10.46854,22.8,59.408,,,,,,,,
Truck-100,Route-100,(175.0 0.0 5.5),(625.0 0.0 200.0),369.9391,391.368,0.3063935,31.0,2.947354838709677,12.62477,7.432,78.848,,,,,,,,
Truck-102,Route-102,(175.0 0.0 105.5),(625.0 0.0 0.0),395.0296,404.112,0.0955744,45.0,2.3136000000000005,8.980267,36.288,62.784,,,,,,,,
