Truck_id, Route_id, Origin, Destination, Total Time, PickupSta AT, DropSta AT
Truck-0,Route-0,(675.0 0.0 155.5),(375.0 0.0 50.0),278.27,30.66,47.57
Truck-1,Route-1,(425.0 0.0 55.5),(375.0 0.0 150.0),274.06,5.09,68.94
Truck-10,Route-10,(425.0 0.0 5.5),(375.0 0.0 200.0),252.67,5.1,47.54
Truck-11,Route-11,(425.0 0.0 5.5),(625.0 0.0 200.0),302.55,29.82,72.7
Truck-12,Route-12,(175.0 0.0 155.5),(625.0 0.0 50.0),308.78,5.09,103.67
Truck-13,Route-13,(675.0 0.0 105.5),(625.0 0.0 200.0),283.48,42.42,41.02
Truck-14,Route-14,(175.0 0.0 155.5),(625.0 0.0 100.0),301.9,5.1,96.78
Truck-15,Route-15,(675.0 0.0 105.5),(375.0 0.0 50.0),236.73,5.07,31.62
Truck-16,Route-16,(175.0 0.0 5.5),(125.0 0.0 50.0),242.8,5.1,37.66
Truck-17,Route-17,(425.0 0.0 55.5),(125.0 0.0 0.0),236.63,5.11,31.49
Truck-18,Route-18,(425.0 0.0 205.5),(375.0 0.0 0.0),255.83,5.09,50.71
Truck-19,Route-19,(425.0 0.0 105.5),(375.0 0.0 0.0),285.05,34.15,50.85
Truck-2,Route-2,(675.0 0.0 55.5),(125.0 0.0 100.0),303.13,36.65,66.45
Truck-20,Route-20,(675.0 0.0 55.5),(375.0 0.0 150.0),289.63,20.91,68.69
Truck-21,Route-21,(675.0 0.0 55.5),(125.0 0.0 150.0),295.61,36.17,59.41
Truck-22,Route-22,(675.0 0.0 55.5),(125.0 0.0 150.0),255.04,5.09,49.93
Truck-23,Route-23,(175.0 0.0 205.5),(625.0 0.0 200.0),245.75,5.12,40.59
Truck-24,Route-24,(675.0 0.0 55.5),(625.0 0.0 150.0),273.92,36.37,37.52
Truck-25,Route-25,(675.0 0.0 55.5),(375.0 0.0 200.0),242.94,5.1,37.82
Truck-26,Route-26,(175.0 0.0 105.5),(375.0 0.0 200.0),258.61,5.1,53.47
Truck-27,Route-27,(425.0 0.0 55.5),(375.0 0.0 100.0),281.73,5.09,76.62
Truck-28,Route-28,(675.0 0.0 155.5),(125.0 0.0 0.0),264.03,20.9,43.11
Truck-29,Route-29,(675.0 0.0 155.5),(625.0 0.0 50.0),292.97,29.76,63.19
Truck-3,Route-3,(425.0 0.0 105.5),(625.0 0.0 150.0),286.23,5.1,81.09
Truck-4,Route-4,(675.0 0.0 155.5),(625.0 0.0 50.0),308.53,20.91,87.59
Truck-5,Route-5,(675.0 0.0 105.5),(625.0 0.0 100.0),325.1,33.08,92
Truck-6,Route-6,(175.0 0.0 5.5),(375.0 0.0 100.0),261.42,5.1,56.31
Truck-7,Route-7,(675.0 0.0 105.5),(125.0 0.0 150.0),301.96,42.37,59.54
Truck-8,Route-8,(175.0 0.0 105.5),(625.0 0.0 150.0),301.83,5.1,96.7
Truck-9,Route-9,(175.0 0.0 205.5),(125.0 0.0 0.0),255.77,5.11,50.63
