Truck_id,Route_id,Path_length,Completion_Time_alone,Pick_station,Drop_station
0,0,49,402.1982982888756,"(125, 0, 200)","(375, 0, 50)"
1,1,37,380.69218678810057,"(375, 0, 100)","(375, 0, 200)"
2,2,41,387.86089062169225,"(375, 0, 0)","(375, 0, 200)"
3,3,33,373.5234829545089,"(625, 0, 50)","(625, 0, 200)"
4,4,63,427.28876170644645,"(375, 0, 200)","(125, 0, 0)"
5,5,65,430.8731136232423,"(125, 0, 200)","(125, 0, 100)"
6,6,27,362.77042720412135,"(625, 0, 100)","(125, 0, 200)"
7,7,47,398.61394637207974,"(375, 0, 200)","(125, 0, 150)"
8,8,37,380.69218678810057,"(125, 0, 150)","(375, 0, 200)"
9,9,55,412.9513540392631,"(625, 0, 200)","(625, 0, 150)"
10,10,39,384.2765387048964,"(375, 0, 0)","(375, 0, 200)"
11,11,53,409.3670021224673,"(125, 0, 0)","(625, 0, 200)"
12,12,35,377.1078348713047,"(375, 0, 150)","(375, 0, 200)"
13,13,49,402.1982982888756,"(625, 0, 200)","(125, 0, 50)"
14,14,45,395.0295944552839,"(125, 0, 200)","(625, 0, 0)"
15,15,61,423.70440978965064,"(125, 0, 200)","(375, 0, 50)"
16,16,27,362.77042720412135,"(625, 0, 100)","(125, 0, 200)"
17,17,29,366.3547791209172,"(625, 0, 150)","(125, 0, 200)"
18,18,37,380.69218678810057,"(375, 0, 150)","(625, 0, 200)"
19,19,49,402.1982982888756,"(625, 0, 200)","(125, 0, 50)"
