Truck_id,Route_id,Origin,Destination,Total Time,PickupSta AT,DropSta AT
Truck-100,Route-100,(175.0 0.0 55.5),(125.0 0.0 200.0),346.496,6.904,34.528
Truck-101,Route-101,(425.0 0.0 -5.5),(375.0 0.0 0.0),384.312,36.896,42.312
Truck-102,Route-102,(175.0 0.0 205.5),(125.0 0.0 100.0),347.76,6.936,35.792
Truck-103,Route-103,(675.0 0.0 55.5),(125.0 0.0 200.0),362.904,6.968,50.88
Truck-104,Route-104,(675.0 0.0 105.5),(625.0 0.0 100.0),372.68,35.352,32.2
Truck-105,Route-105,(675.0 0.0 155.5),(125.0 0.0 200.0),354.672,6.936,42.688
Truck-106,Route-106,(675.0 0.0 -5.5),(625.0 0.0 200.0),364.496,32.816,26.576
Truck-107,Route-107,(175.0 0.0 155.5),(625.0 0.0 200.0),370.016,6.96,58.024
Truck-108,Route-108,(175.0 0.0 105.5),(375.0 0.0 100.0),388.336,34.024,49.264
Truck-109,Route-109,(425.0 0.0 55.5),(375.0 0.0 200.0),347.76,6.936,35.728
Truck-110,Route-110,(675.0 0.0 205.5),(625.0 0.0 100.0),348.144,6.92,36.176
Truck-111,Route-111,(425.0 0.0 155.5),(125.0 0.0 200.0),339.416,6.976,27.36
Truck-112,Route-112,(425.0 0.0 105.5),(375.0 0.0 0.0),380.856,34.416,41.392
Truck-113,Route-113,(175.0 0.0 5.5),(375.0 0.0 200.0),355.512,6.944,43.48
Truck-114,Route-114,(425.0 0.0 205.5),(375.0 0.0 50.0),351.08,6.888,39.088
Truck-115,Route-115,(675.0 0.0 55.5),(625.0 0.0 200.0),348.424,6.928,36.448
Truck-116,Route-116,(675.0 0.0 105.5),(375.0 0.0 100.0),375.952,34.424,36.424
Truck-117,Route-117,(175.0 0.0 205.5),(375.0 0.0 150.0),361.824,6.872,49.904
Truck-118,Route-118,(675.0 0.0 155.5),(625.0 0.0 200.0),339.216,6.944,27.216
Truck-119,Route-119,(175.0 0.0 5.5),(375.0 0.0 200.0),357.024,6.944,44.968
Truck-120,Route-120,(425.0 0.0 105.5),(125.0 0.0 100.0),376.472,35.776,35.648
Truck-121,Route-121,(675.0 0.0 5.5),(375.0 0.0 200.0),349.616,6.92,37.64
Truck-122,Route-122,(175.0 0.0 55.5),(375.0 0.0 200.0),362.616,6.904,50.624
Truck-123,Route-123,(175.0 0.0 105.5),(625.0 0.0 0.0),394.576,34.528,55.008
Truck-124,Route-124,(425.0 0.0 -5.5),(125.0 0.0 150.0),388.904,36.688,47.176
