Truck_id,Route_id,Origin,Destination,Total Time,PickupSta AT,DropSta AT
Truck-11,Route-11,(425.0 0.0 155.5),(125.0 0.0 200.0),344.424,7.48,31.968
Truck-16,Route-16,(175.0 0.0 155.5),(125.0 0.0 200.0),345.188,10.46,29.74
Truck-25,Route-25,(425.0 0.0 155.5),(125.0 0.0 200.0),355.76,10.46,40.324
Truck-1,Route-1,(175.0 0.0 205.5),(375.0 0.0 0.0),356.644,7.484,44.188
Truck-14,Route-14,(425.0 0.0 205.5),(375.0 0.0 150.0),362.024,7.48,49.564
Truck-27,Route-27,(675.0 0.0 105.5),(625.0 0.0 200.0),363.244,10.46,47.808
Truck-22,Route-22,(675.0 0.0 205.5),(375.0 0.0 100.0),364.564,10.46,49.128
Truck-3,Route-3,(675.0 0.0 205.5),(375.0 0.0 0.0),368.148,7.484,55.688
Truck-12,Route-12,(675.0 0.0 55.5),(375.0 0.0 200.0),374.504,7.48,62.04
Truck-9,Route-9,(425.0 0.0 -5.5),(625.0 0.0 150.0),378.924,38.796,34.144
Truck-20,Route-20,(675.0 0.0 155.5),(125.0 0.0 200.0),381.584,10.26,66.352
Truck-19,Route-19,(675.0 0.0 55.5),(375.0 0.0 200.0),383.44,10.456,68.004
Truck-8,Route-8,(175.0 0.0 105.5),(125.0 0.0 100.0),387.684,35.272,46.424
Truck-15,Route-15,(425.0 0.0 105.5),(375.0 0.0 50.0),390.124,40.196,40.948
Truck-29,Route-29,(425.0 0.0 205.5),(625.0 0.0 100.0),392.32,10.456,71.884
Truck-23,Route-23,(175.0 0.0 5.5),(625.0 0.0 200.0),392.68,10.456,72.244
Truck-26,Route-26,(425.0 0.0 -5.5),(375.0 0.0 50.0),396.764,42.932,47.844
Truck-10,Route-10,(675.0 0.0 155.5),(125.0 0.0 100.0),397.064,31.332,60.748
Truck-13,Route-13,(175.0 0.0 5.5),(375.0 0.0 200.0),397.248,7.48,84.768
Truck-5,Route-5,(175.0 0.0 155.5),(625.0 0.0 200.0),398.228,7.484,85.764
Truck-6,Route-6,(425.0 0.0 105.5),(125.0 0.0 50.0),398.664,35.776,57.904
Truck-21,Route-21,(175.0 0.0 205.5),(375.0 0.0 100.0),398.728,10.464,78.288
Truck-17,Route-17,(425.0 0.0 55.5),(625.0 0.0 200.0),403.748,10.264,88.504
Truck-4,Route-4,(425.0 0.0 55.5),(125.0 0.0 50.0),406.868,44.756,54.12
Truck-7,Route-7,(675.0 0.0 105.5),(125.0 0.0 200.0),409.548,7.48,97.084
Truck-2,Route-2,(675.0 0.0 5.5),(625.0 0.0 0.0),426.244,50.372,61.88
Truck-28,Route-28,(175.0 0.0 105.5),(375.0 0.0 100.0),429.884,39.536,84.34
Truck-24,Route-24,(675.0 0.0 5.5),(625.0 0.0 0.0),431.868,56.136,56.744
Truck-18,Route-18,(175.0 0.0 55.5),(625.0 0.0 200.0),436.308,10.264,121.064
Truck-0,Route-0,(175.0 0.0 55.5),(625.0 0.0 150.0),454.608,44.876,102.7
Truck-100,Route-100,(175.0 0.0 155.5),(625.0 0.0 50.0),454.436,110.8,38.648
