Truck_id, Route_id, Origin, Destination, Total Time, PickupSta AT, DropSta AT
Truck-3,Route-3,(175.0 0.0 205.5),(375.0 0.0 0.0),354.276,7.54,45.732
Truck-2,Route-2,(425.0 0.0 194.5),(625.0 0.0 0.0),356.604,17.42,38.172
Truck-4,Route-4,(675.0 0.0 105.5),(125.0 0.0 200.0),361.56,26.276,34.272
Truck-5,Route-5,(675.0 0.0 55.5),(125.0 0.0 200.0),367.584,26.276,40.3
Truck-8,Route-8,(675.0 0.0 155.5),(375.0 0.0 200.0),377.824,42.436,34.352
Truck-9,Route-9,(425.0 0.0 155.5),(375.0 0.0 100.0),374.212,40.424,31.764
Truck-6,Route-6,(425.0 0.0 155.5),(375.0 0.0 0.0),384.836,40.672,43.148
Truck-0,Route-0,(425.0 0.0 155.5),(375.0 0.0 200.0),389.78,41.18,47.592
Truck-1,Route-1,(425.0 0.0 155.5),(125.0 0.0 150.0),404.68,54.236,49.412
Truck-7,Route-7,(675.0 0.0 105.5),(125.0 0.0 200.0),406,42.476,62.5
Truck-100,Route-100,(175.0 0.0 155.5),(625.0 0.0 50.0),401.46,65.128,35.312
