Truck_id,Route_id,Path_length,Completion_Time_alone,Pick_station,Drop_station
0,0,27,362.77042720412135,"(625, 0, 200)","(375, 0, 0)"
1,1,45,395.0295944552839,"(625, 0, 200)","(125, 0, 0)"
2,2,33,373.5234829545089,"(625, 0, 200)","(625, 0, 100)"
3,3,45,395.0295944552839,"(125, 0, 200)","(625, 0, 0)"
4,4,59,420.1200578728548,"(125, 0, 200)","(375, 0, 50)"
5,5,29,366.3547791209172,"(375, 0, 200)","(375, 0, 100)"
6,6,45,395.0295944552839,"(375, 0, 200)","(625, 0, 50)"
7,7,15,341.2643157033463,"(625, 0, 200)","(375, 0, 150)"
8,8,29,366.3547791209172,"(125, 0, 200)","(125, 0, 100)"
9,9,15,341.2643157033463,"(625, 0, 150)","(375, 0, 200)"
