Truck_id,Route_id,Origin,Destination,Total Time,PickupSta AT,DropSta AT
Truck-0,Route-0,(175.0 0.0 5.5),(125.0 0.0 200.0),365.816,7.912,52.896
Truck-1,Route-1,(425.0 0.0 55.5),(125.0 0.0 200.0),349.936,7.016,37.904
Truck-2,Route-2,(675.0 0.0 55.5),(625.0 0.0 200.0),351.848,7.032,39.824
Truck-3,Route-3,(425.0 0.0 155.5),(625.0 0.0 200.0),358.28,7.016,46.272
Truck-4,Route-4,(175.0 0.0 205.5),(625.0 0.0 150.0),383.28,7.024,71.232
Truck-5,Route-5,(675.0 0.0 205.5),(625.0 0.0 100.0),349.944,7.048,37.888
Truck-6,Route-6,(175.0 0.0 55.5),(625.0 0.0 200.0),382.968,7.024,70.944
Truck-7,Route-7,(425.0 0.0 5.5),(625.0 0.0 200.0),360.248,7.024,48.224
Truck-8,Route-8,(675.0 0.0 105.5),(125.0 0.0 200.0),362.744,7.016,50.728
Truck-9,Route-9,(675.0 0.0 155.5),(625.0 0.0 200.0),342.216,7.016,30.216
Truck-10,Route-10,(425.0 0.0 205.5),(125.0 0.0 0.0),352.448,7.032,40.424
Truck-11,Route-11,(425.0 0.0 105.5),(375.0 0.0 200.0),348.512,7.024,36.48
Truck-12,Route-12,(175.0 0.0 105.5),(125.0 0.0 200.0),348.184,7.024,36.152
Truck-13,Route-13,(675.0 0.0 5.5),(125.0 0.0 200.0),369.024,7.032,56.96
Truck-14,Route-14,(175.0 0.0 155.5),(625.0 0.0 150.0),396.208,30.512,60.688
Truck-15,Route-15,(175.0 0.0 155.5),(125.0 0.0 100.0),370.848,30.488,35.36
Truck-16,Route-16,(675.0 0.0 205.5),(125.0 0.0 150.0),355.376,7.04,43.344
Truck-17,Route-17,(675.0 0.0 105.5),(125.0 0.0 0.0),399.784,35.152,59.632
Truck-18,Route-18,(675.0 0.0 5.5),(375.0 0.0 200.0),372.768,38.696,29.088
Truck-19,Route-19,(425.0 0.0 5.5),(125.0 0.0 200.0),353.08,7.016,41.056
Truck-20,Route-20,(175.0 0.0 -5.5),(375.0 0.0 100.0),377.184,36.92,35.256
Truck-21,Route-21,(425.0 0.0 205.5),(375.0 0.0 50.0),352.704,7.016,40.672
Truck-22,Route-22,(425.0 0.0 155.5),(625.0 0.0 200.0),357.872,7.024,45.848
Truck-23,Route-23,(175.0 0.0 105.5),(625.0 0.0 200.0),379.656,7.016,67.648
Truck-24,Route-24,(175.0 0.0 55.5),(375.0 0.0 200.0),367.248,7.016,55.248
Truck-25,Route-25,(175.0 0.0 205.5),(125.0 0.0 100.0),349,7.024,36.968
Truck-26,Route-26,(675.0 0.0 55.5),(125.0 0.0 200.0),366.008,7.024,53.976
Truck-27,Route-27,(425.0 0.0 55.5),(375.0 0.0 0.0),387.72,38.744,43.976
Truck-28,Route-28,(425.0 0.0 105.5),(125.0 0.0 150.0),372.464,35.184,32.28
Truck-29,Route-29,(675.0 0.0 155.5),(625.0 0.0 150.0),364.832,30.488,29.336
Truck-30,Route-30,(425.0 0.0 55.5),(375.0 0.0 200.0),351.784,7.016,39.768
Truck-31,Route-31,(175.0 0.0 105.5),(625.0 0.0 0.0),395.304,34.8,55.528
Truck-32,Route-32,(175.0 0.0 55.5),(625.0 0.0 200.0),382.824,7.024,70.808
Truck-33,Route-33,(425.0 0.0 155.5),(375.0 0.0 200.0),342.08,7.024,30.024
Truck-34,Route-34,(425.0 0.0 205.5),(625.0 0.0 0.0),355.584,7.016,43.576
Truck-35,Route-35,(425.0 0.0 5.5),(375.0 0.0 200.0),357.016,7.024,44.992
Truck-36,Route-36,(175.0 0.0 155.5),(625.0 0.0 0.0),390.992,30.8,55.184
Truck-37,Route-37,(675.0 0.0 155.5),(125.0 0.0 200.0),358.256,7.088,46.168
Truck-38,Route-38,(675.0 0.0 105.5),(625.0 0.0 200.0),348.664,7.032,36.632
Truck-39,Route-39,(175.0 0.0 -5.5),(625.0 0.0 50.0),396.92,36.808,55.12
Truck-40,Route-40,(675.0 0.0 55.5),(125.0 0.0 200.0),365.952,7.024,53.92
Truck-41,Route-41,(175.0 0.0 205.5),(375.0 0.0 50.0),370.16,7.024,58.128
Truck-42,Route-42,(425.0 0.0 105.5),(375.0 0.0 100.0),375.352,35.12,35.248
Truck-43,Route-43,(675.0 0.0 5.5),(625.0 0.0 200.0),388.664,38.872,44.808
Truck-44,Route-44,(675.0 0.0 205.5),(125.0 0.0 0.0),368.184,7.016,56.176
Truck-45,Route-45,(175.0 0.0 155.5),(375.0 0.0 200.0),357.6,7.016,45.576
Truck-46,Route-46,(675.0 0.0 105.5),(375.0 0.0 200.0),347.104,7.064,35.064
Truck-47,Route-47,(675.0 0.0 155.5),(375.0 0.0 100.0),374.424,30.448,38.976
Truck-48,Route-48,(175.0 0.0 55.5),(375.0 0.0 200.0),367.16,7.032,55.128
Truck-49,Route-49,(675.0 0.0 205.5),(125.0 0.0 150.0),355.544,7.032,43.512
