Truck_id,Route_id,Origin,Destination,Total Time,PickupSta AT,DropSta AT
Truck-0,Route-0,(175.0 0.0 55.5),(125.0 0.0 200.0),352.864,8.496,39.384
Truck-1,Route-1,(675.0 0.0 155.5),(625.0 0.0 0.0),377.384,30.424,41.952
Truck-2,Route-2,(425.0 0.0 155.5),(125.0 0.0 200.0),342.208,7.024,30.184
Truck-3,Route-3,(675.0 0.0 5.5),(125.0 0.0 200.0),374.472,35.424,34.032
Truck-4,Route-4,(425.0 0.0 55.5),(125.0 0.0 100.0),380.984,38.92,37.072
Truck-5,Route-5,(675.0 0.0 105.5),(625.0 0.0 200.0),348.6,7.016,36.592
Truck-6,Route-6,(175.0 0.0 194.5),(125.0 0.0 100.0),361.008,16.84,39.168
Truck-7,Route-7,(675.0 0.0 205.5),(125.0 0.0 150.0),355.464,7.024,43.456
Truck-8,Route-8,(425.0 0.0 105.5),(625.0 0.0 200.0),364.576,7.016,52.568
Truck-9,Route-9,(425.0 0.0 194.5),(625.0 0.0 50.0),361.272,16.84,39.424
Truck-10,Route-10,(675.0 0.0 55.5),(125.0 0.0 200.0),365.72,7.016,53.696
Truck-11,Route-11,(425.0 0.0 -5.5),(125.0 0.0 150.0),394.112,37.064,51.512
Truck-12,Route-12,(175.0 0.0 5.5),(375.0 0.0 200.0),357.952,7.256,45.72
Truck-13,Route-13,(175.0 0.0 105.5),(625.0 0.0 150.0),401.496,35.16,61.32
Truck-14,Route-14,(175.0 0.0 155.5),(375.0 0.0 0.0),375.44,30.928,39.52
Truck-15,Route-15,(175.0 0.0 -5.5),(375.0 0.0 50.0),380.432,36.816,38.616
Truck-16,Route-16,(425.0 0.0 5.5),(375.0 0.0 200.0),357.152,7.016,45.136
Truck-17,Route-17,(425.0 0.0 155.5),(625.0 0.0 100.0),387.008,30.424,51.584
Truck-18,Route-18,(175.0 0.0 55.5),(125.0 0.0 200.0),351.264,7.016,39.232
Truck-19,Route-19,(675.0 0.0 5.5),(625.0 0.0 200.0),365.464,7.024,53.44
