Truck_id,Route_id,Origin,Destination,Completion_Time_alone,Completion_Time,Congestion_ratio,Path_length,TravelTime_by_Distance,CompletionTime_by_Distance,PickupSta_AT,DropSta_AT,Unnamed: 10,Unnamed: 11,C_max_prev,C_max_now,C_max,Congestion_ratio_AVG_prev,Congestion_ratio_AVG_now,Congestion_ratio_AVG
Truck-5,Route-5,(675.0 0.0 155.5),(625.0 0.0 200.0),341.2643,340.128,-0.02753765,15.0,2.675199999999999,22.6752,6.816,28.272,,,426.88,422.048,426.88,0.08546363,0.124009,0.1074895
Truck-4,Route-4,(675.0 0.0 105.5),(625.0 0.0 200.0),344.8487,345.392,0.01211485,17.0,2.6701176470588233,20.31718,6.824,33.496,,,,,,,,
Truck-12,Route-12,(175.0 0.0 205.5),(125.0 0.0 50.0),348.433,350.824,0.04936697,19.0,2.674947368421053,18.46442,6.816,38.944,,,,,,,,
Truck-6,Route-6,(675.0 0.0 205.5),(625.0 0.0 50.0),348.433,351.688,0.0672057,19.0,2.720421052631578,18.50989,6.816,39.832,,,,,,,,
Truck-9,Route-9,(425.0 0.0 205.5),(625.0 0.0 0.0),352.0174,359.168,0.1374663,21.0,2.8175238095238098,17.10324,6.816,47.272,,,,,,,,
Truck-0,Route-0,(425.0 0.0 155.5),(375.0 0.0 100.0),366.3548,365.552,-0.01209807,29.0,2.260413793103449,12.60524,29.48,30.992,,,,,,,,
Truck-11,Route-11,(175.0 0.0 155.5),(125.0 0.0 100.0),366.3548,366.872,0.007795106,29.0,2.305931034482759,12.65076,29.472,32.312,,,,,,,,
Truck-13,Route-13,(425.0 0.0 105.5),(375.0 0.0 150.0),366.3548,370.104,0.0565029,29.0,2.417379310344827,12.76221,33.184,31.84,,,,,,,,
Truck-7,Route-7,(425.0 0.0 -5.5),(375.0 0.0 150.0),366.3548,379.416,0.1968392,29.0,2.7384827586206897,13.08331,41.336,29.992,,,,,,,,
Truck-3,Route-3,(175.0 0.0 55.5),(125.0 0.0 150.0),369.9391,380.896,0.1566631,31.0,2.609548387096775,12.28697,36.72,30.096,,,,,,,,
Truck-2,Route-2,(425.0 0.0 55.5),(375.0 0.0 0.0),380.6922,382.952,0.02800514,37.0,2.241945945945946,10.35005,37.168,40.696,,,,,,,,
Truck-14,Route-14,(675.0 0.0 55.5),(125.0 0.0 150.0),369.9391,384.472,0.2077931,31.0,2.724903225806451,12.40232,37.6,29.792,,,,,,,,
Truck-1,Route-1,(175.0 0.0 105.5),(125.0 0.0 0.0),377.1078,385.136,0.1041157,35.0,2.4324571428571438,11.00389,33.608,43.456,,,,,,,,
Truck-8,Route-8,(675.0 0.0 -5.5),(125.0 0.0 100.0),387.8609,396.496,0.0982815,41.0,2.3535609756097555,9.670634,35.648,55.808,,,,,,,,
Truck-10,Route-10,(175.0 0.0 5.5),(375.0 0.0 50.0),405.7827,426.88,0.1994406,51.0,2.487843137254902,8.370196,40.888,71.952,,,,,,,,
Truck-105,Route-105,(425.0 0.0 155.5),(125.0 0.0 200.0),341.2643,339.824,-0.03490444,15.0,2.654933333333334,22.65493,6.976,27.84,,,,,,,,
Truck-104,Route-104,(425.0 0.0 205.5),(125.0 0.0 100.0),344.8487,344.68,-0.003760885,17.0,2.6282352941176477,20.27529,6.976,32.656,,,,,,,,
Truck-118,Route-118,(675.0 0.0 105.5),(625.0 0.0 200.0),344.8487,348.552,0.08257411,17.0,2.856000000000001,20.50306,9.376,34.072,,,,,,,,
Truck-114,Route-114,(425.0 0.0 105.5),(125.0 0.0 200.0),344.8487,348.832,0.08881731,17.0,2.8724705882352937,20.51953,6.968,36.824,,,,,,,,
Truck-107,Route-107,(175.0 0.0 205.5),(125.0 0.0 0.0),352.0174,349.144,-0.05523833,21.0,2.3401904761904766,16.62591,6.968,37.152,,,,,,,,
Truck-106,Route-106,(675.0 0.0 205.5),(375.0 0.0 0.0),352.0174,350.28,-0.03339973,21.0,2.394285714285713,16.68,6.976,38.264,,,,,,,,
Truck-119,Route-119,(425.0 0.0 105.5),(375.0 0.0 200.0),344.8487,352.792,0.1771141,17.0,3.105411764705881,20.75247,9.536,38.192,,,,,,,,
Truck-113,Route-113,(675.0 0.0 5.5),(375.0 0.0 200.0),352.0174,353.536,0.02919499,21.0,2.5493333333333332,16.83505,6.968,41.536,,,,,,,,
Truck-103,Route-103,(425.0 0.0 5.5),(625.0 0.0 200.0),352.0174,362.168,0.1951393,21.0,2.9603809523809526,17.2461,6.976,50.176,,,,,,,,
Truck-116,Route-116,(175.0 0.0 205.5),(125.0 0.0 150.0),341.2643,363.136,0.5300385,15.0,4.2090666666666685,24.20907,9.536,48.552,,,,,,,,
Truck-102,Route-102,(675.0 0.0 155.5),(125.0 0.0 200.0),359.1861,371.176,0.2025803,25.0,2.8470399999999993,14.84704,6.976,59.168,,,,,,,,
Truck-101,Route-101,(175.0 0.0 155.5),(125.0 0.0 100.0),366.3548,374.36,0.1206427,29.0,2.5641379310344834,12.90897,30.0,39.336,,,,,,,,
Truck-117,Route-117,(675.0 0.0 55.5),(375.0 0.0 200.0),366.3548,375.248,0.1340253,29.0,2.594758620689655,12.93959,44.24,25.976,,,,,,,,
Truck-115,Route-115,(425.0 0.0 55.5),(625.0 0.0 200.0),366.3548,382.376,0.2414482,29.0,2.84055172413793,13.18538,9.376,67.92,,,,,,,,
Truck-109,Route-109,(425.0 0.0 55.5),(625.0 0.0 0.0),380.6922,383.312,0.03246673,37.0,2.251675675675676,10.35978,41.392,36.944,,,,,,,,
Truck-108,Route-108,(175.0 0.0 5.5),(625.0 0.0 200.0),369.9391,386.656,0.2390206,31.0,2.795354838709678,12.47277,6.968,74.688,,,,,,,,
Truck-112,Route-112,(175.0 0.0 55.5),(625.0 0.0 200.0),391.4453,397.528,0.06651809,43.0,2.2680930232558145,9.244838,6.968,85.52,,,,,,,,
Truck-111,Route-111,(675.0 0.0 105.5),(125.0 0.0 50.0),391.4453,406.944,0.1694866,43.0,2.4870697674418607,9.463814,38.144,63.784,,,,,,,,
Truck-110,Route-110,(675.0 0.0 55.5),(625.0 0.0 50.0),395.0296,408.776,0.1446539,45.0,2.4172444444444445,9.083911,48.584,55.088,,,,,,,,
Truck-100,Route-100,(175.0 0.0 105.5),(625.0 0.0 100.0),405.7827,422.048,0.153762,51.0,2.3930980392156864,8.275451,34.64,79.36,,,,,,,,
