Truck_id,Route_id,Origin,Destination,Completion_Time_alone,Completion_Time,Congestion_ratio,Path_length,TravelTime_by_Distance,CompletionTime_by_Distance,PickupSta_AT,DropSta_AT,Unnamed: 10,Unnamed: 11,C_max_prev,C_max_now,C_max,Congestion_ratio_AVG_prev,Congestion_ratio_AVG_now,Congestion_ratio_AVG
Truck-1,Route-1,(425.0 0.0 155.5),(375.0 0.0 200.0),341.2643,339.848,-0.03432314,15.0,2.6565333333333343,22.65653,6.976,27.768,,,417.224,445.032,445.032,0.2465067,0.2590145,0.2533291
Truck-5,Route-5,(175.0 0.0 155.5),(125.0 0.0 200.0),341.2643,342.8,0.03721557,15.0,2.853333333333334,22.85333,6.96,30.768,,,,,,,,
Truck-2,Route-2,(175.0 0.0 105.5),(125.0 0.0 200.0),344.8487,349.688,0.1079034,17.0,2.922823529411764,20.56988,6.968,37.584,,,,,,,,
Truck-3,Route-3,(425.0 0.0 105.5),(125.0 0.0 200.0),344.8487,350.2,0.1193201,17.0,2.9529411764705875,20.6,6.968,38.12,,,,,,,,
Truck-16,Route-16,(425.0 0.0 205.5),(125.0 0.0 150.0),341.2643,354.496,0.320657,15.0,3.6330666666666653,23.63307,9.224,31.16,,,,,,,,
Truck-8,Route-8,(425.0 0.0 205.5),(375.0 0.0 50.0),348.433,361.608,0.2720249,19.0,3.242526315789474,19.032,6.952,49.52,,,,,,,,
Truck-19,Route-19,(425.0 0.0 155.5),(375.0 0.0 200.0),341.2643,362.344,0.5108453,15.0,4.156266666666666,24.15627,9.24,38.928,,,,,,,,
Truck-7,Route-7,(675.0 0.0 205.5),(125.0 0.0 100.0),362.7704,363.272,0.007990818,27.0,2.343407407407407,13.45452,6.952,51.192,,,,,,,,
Truck-23,Route-23,(675.0 0.0 205.5),(625.0 0.0 0.0),352.0174,365.472,0.2586563,21.0,3.1177142857142846,17.40343,9.224,42.088,,,,,,,,
Truck-10,Route-10,(425.0 0.0 5.5),(375.0 0.0 200.0),352.0174,367.304,0.2938753,21.0,3.20495238095238,17.49067,6.944,55.144,,,,,,,,
Truck-0,Route-0,(675.0 0.0 155.5),(125.0 0.0 200.0),359.1861,371.28,0.2043375,25.0,2.851199999999999,14.8512,6.976,59.136,,,,,,,,
Truck-21,Route-21,(675.0 0.0 -5.5),(375.0 0.0 200.0),362.7704,371.904,0.1455076,27.0,2.6631111111111108,13.77422,36.816,29.952,,,,,,,,
Truck-13,Route-13,(425.0 0.0 55.5),(375.0 0.0 200.0),348.433,375.16,0.5518341,19.0,3.9557894736842116,19.74526,6.944,63.136,,,,,,,,
Truck-6,Route-6,(675.0 0.0 105.5),(625.0 0.0 100.0),369.9391,386.696,0.2395926,31.0,2.7966451612903236,12.47406,36.424,33.2,,,,,,,,
Truck-11,Route-11,(175.0 0.0 55.5),(375.0 0.0 200.0),366.3548,388.392,0.3321123,29.0,3.048,13.39283,6.944,76.28,,,,,,,,
Truck-24,Route-24,(675.0 0.0 105.5),(625.0 0.0 100.0),369.9391,390.584,0.2951838,31.0,2.922064516129032,12.59948,40.0,33.424,,,,,,,,
Truck-17,Route-17,(175.0 0.0 205.5),(625.0 0.0 0.0),369.9391,394.568,0.3521474,31.0,3.05058064516129,12.728,9.216,71.16,,,,,,,,
Truck-18,Route-18,(175.0 0.0 105.5),(375.0 0.0 0.0),377.1078,398.232,0.2739559,35.0,2.8066285714285724,11.37806,38.752,42.408,,,,,,,,
Truck-20,Route-20,(425.0 0.0 55.5),(625.0 0.0 200.0),366.3548,398.768,0.4884839,29.0,3.405793103448275,13.75062,9.208,84.392,,,,,,,,
Truck-15,Route-15,(175.0 0.0 155.5),(375.0 0.0 100.0),384.2766,399.184,0.1768872,39.0,2.5431794871794877,10.23549,35.136,52.928,,,,,,,,
Truck-4,Route-4,(675.0 0.0 -5.5),(125.0 0.0 0.0),395.0296,401.968,0.07301288,45.0,2.265955555555556,8.932622,36.176,60.64,,,,,,,,
Truck-14,Route-14,(675.0 0.0 55.5),(625.0 0.0 50.0),377.1078,402.072,0.3237562,35.0,2.9163428571428573,11.48777,44.016,40.92,,,,,,,,
Truck-9,Route-9,(175.0 0.0 205.5),(625.0 0.0 50.0),384.2766,405.584,0.2528279,39.0,2.7072820512820512,10.39959,6.944,93.488,,,,,,,,
Truck-12,Route-12,(175.0 0.0 -5.5),(625.0 0.0 200.0),398.614,409.08,0.1061314,47.0,2.320851063829787,8.70383,26.112,77.816,,,,,,,,
