Truck_id,Route_id,Origin,Destination,Total Time,PickupSta AT,DropSta AT
Truck-10,Route-10,(425.0 0.0 105.5),(375.0 0.0 200.0),345.2,6.96,33.192
Truck-7,Route-7,(175.0 0.0 205.5),(125.0 0.0 150.0),347,6.968,34.992
Truck-12,Route-12,(675.0 0.0 55.5),(375.0 0.0 200.0),347.696,6.96,35.6
Truck-14,Route-14,(675.0 0.0 5.5),(375.0 0.0 200.0),357.856,6.96,45.776
Truck-1,Route-1,(425.0 0.0 5.5),(625.0 0.0 200.0),362.184,6.968,50.152
Truck-3,Route-3,(675.0 0.0 155.5),(125.0 0.0 200.0),363.928,6.968,51.864
Truck-0,Route-0,(425.0 0.0 155.5),(625.0 0.0 200.0),364.36,6.968,52.24
Truck-11,Route-11,(675.0 0.0 205.5),(125.0 0.0 50.0),365.24,6.96,53.176
Truck-9,Route-9,(425.0 0.0 205.5),(625.0 0.0 100.0),367.048,6.96,55.04
Truck-4,Route-4,(175.0 0.0 5.5),(375.0 0.0 200.0),367.336,6.968,55.272
Truck-6,Route-6,(175.0 0.0 155.5),(125.0 0.0 100.0),369.384,30,34.136
Truck-8,Route-8,(425.0 0.0 55.5),(625.0 0.0 200.0),375.552,6.96,63.544
Truck-5,Route-5,(175.0 0.0 105.5),(375.0 0.0 150.0),386.808,35.152,46.576
Truck-2,Route-2,(175.0 0.0 55.5),(625.0 0.0 200.0),391.152,6.968,79.12
Truck-13,Route-13,(675.0 0.0 105.5),(625.0 0.0 100.0),427.624,53.344,69.072
Truck-101,Route-101,(175.0 0.0 155.5),(125.0 0.0 200.0),339.752,7.248,27.392
Truck-112,Route-112,(425.0 0.0 155.5),(125.0 0.0 200.0),340.016,7.24,27.744
Truck-114,Route-114,(675.0 0.0 105.5),(625.0 0.0 200.0),345.632,7.24,33.264
Truck-103,Route-103,(425.0 0.0 205.5),(125.0 0.0 50.0),350.432,7.248,38.144
Truck-100,Route-100,(675.0 0.0 205.5),(375.0 0.0 0.0),356.232,7.256,43.864
Truck-102,Route-102,(425.0 0.0 5.5),(375.0 0.0 200.0),357.824,7.248,45.512
Truck-108,Route-108,(175.0 0.0 194.5),(125.0 0.0 100.0),367.656,16.736,45.88
Truck-113,Route-113,(675.0 0.0 155.5),(125.0 0.0 200.0),368.248,7.24,55.92
Truck-104,Route-104,(425.0 0.0 55.5),(625.0 0.0 200.0),369.584,7.248,57.248
Truck-106,Route-106,(175.0 0.0 5.5),(625.0 0.0 200.0),378.592,7.248,66.28
Truck-105,Route-105,(425.0 0.0 105.5),(625.0 0.0 0.0),382.288,38.56,38.528
Truck-110,Route-110,(675.0 0.0 55.5),(125.0 0.0 150.0),385.696,41.48,36.168
Truck-107,Route-107,(175.0 0.0 105.5),(375.0 0.0 100.0),393.4,36.44,51.84
Truck-109,Route-109,(675.0 0.0 -5.5),(125.0 0.0 100.0),400.76,36.84,52.728
Truck-111,Route-111,(175.0 0.0 55.5),(625.0 0.0 50.0),421.392,41.096,75.096
