Truck_id,Route_id,Origin,Destination,Total Time,PickupSta AT,DropSta AT
Truck-8,Route-8,(425.0 0.0 205.5),(375.0 0.0 150.0),343.928,7.668,31.26
Truck-1,Route-1,(675.0 0.0 205.5),(625.0 0.0 0.0),353.872,7.672,41.2
Truck-6,Route-6,(425.0 0.0 105.5),(125.0 0.0 200.0),355.78,10.54,40.232
Truck-19,Route-19,(175.0 0.0 205.5),(125.0 0.0 100.0),367.68,10.612,47.088
Truck-18,Route-18,(675.0 0.0 205.5),(375.0 0.0 100.0),363.312,10.68,44.648
Truck-5,Route-5,(675.0 0.0 155.5),(125.0 0.0 200.0),369.588,7.668,56.92
Truck-29,Route-29,(675.0 0.0 5.5),(625.0 0.0 200.0),367.2,11.712,49.504
Truck-12,Route-12,(175.0 0.0 55.5),(375.0 0.0 200.0),380.644,7.664,67.984
Truck-20,Route-20,(675.0 0.0 155.5),(625.0 0.0 150.0),377.464,43.192,29.288
Truck-25,Route-25,(425.0 0.0 205.5),(375.0 0.0 100.0),376.832,10.748,54.08
Truck-14,Route-14,(675.0 0.0 205.5),(375.0 0.0 0.0),386.168,10.62,57.568
Truck-9,Route-9,(675.0 0.0 5.5),(375.0 0.0 200.0),393.224,7.668,80.56
Truck-24,Route-24,(425.0 0.0 205.5),(625.0 0.0 50.0),390.464,10.54,72.924
Truck-15,Route-15,(175.0 0.0 105.5),(125.0 0.0 200.0),394.372,62.36,27.02
Truck-22,Route-22,(675.0 0.0 155.5),(125.0 0.0 200.0),391.316,11.624,71.712
Truck-2,Route-2,(425.0 0.0 105.5),(625.0 0.0 200.0),397.848,7.672,85.18
Truck-16,Route-16,(425.0 0.0 205.5),(125.0 0.0 50.0),403.824,10.616,62.224
Truck-10,Route-10,(675.0 0.0 105.5),(375.0 0.0 200.0),412.884,23.792,84.092
Truck-17,Route-17,(675.0 0.0 205.5),(125.0 0.0 0.0),409.624,10.496,81.144
Truck-13,Route-13,(175.0 0.0 205.5),(375.0 0.0 100.0),418.024,7.664,105.364
Truck-0,Route-0,(175.0 0.0 105.5),(125.0 0.0 200.0),418.536,36.18,77.368
Truck-3,Route-3,(175.0 0.0 155.5),(625.0 0.0 200.0),418.684,7.672,106.016
