Truck_id,Route_id,Origin,Destination,Completion_Time_alone,Completion_Time,Congestion_ratio,Path_length,TravelTime_by_Distance,CompletionTime_by_Distance,PickupSta_AT,DropSta_AT,Unnamed: 10,Unnamed: 11,C_max_prev,C_max_now,C_max,Congestion_ratio_AVG_prev,Congestion_ratio_AVG_now,Congestion_ratio_AVG
Truck-2,Route-2,(175.0 0.0 155.5),(125.0 0.0 200.0),341.2643,340.4,-0.02094592,15.0,2.693333333333332,22.69333,7.032,28.312,,,411.432,424.232,424.232,0.1435725,0.09137245,0.1174725
Truck-5,Route-5,(425.0 0.0 194.5),(625.0 0.0 150.0),352.0174,353.584,0.03011783,21.0,2.551619047619048,16.83733,16.4,31.888,,,,,,,,
Truck-9,Route-9,(675.0 0.0 105.5),(375.0 0.0 200.0),344.8487,357.616,0.2846759,17.0,3.3891764705882346,21.03624,7.024,45.408,,,,,,,,
Truck-3,Route-3,(175.0 0.0 -5.5),(375.0 0.0 200.0),362.7704,373.432,0.1698506,27.0,2.719703703703704,13.83082,16.4,51.856,,,,,,,,
Truck-0,Route-0,(675.0 0.0 205.5),(125.0 0.0 50.0),366.3548,373.624,0.1095509,29.0,2.538758620689656,12.88359,7.032,61.544,,,,,,,,
Truck-14,Route-14,(175.0 0.0 205.5),(375.0 0.0 100.0),362.7704,376.328,0.2159869,27.0,2.8269629629629622,13.93807,7.024,64.224,,,,,,,,
Truck-6,Route-6,(675.0 0.0 55.5),(125.0 0.0 200.0),384.2766,381.568,-0.03213892,39.0,2.091487179487179,9.783794,7.032,69.544,,,,,,,,
Truck-8,Route-8,(425.0 0.0 55.5),(375.0 0.0 150.0),369.9391,388.416,0.264185,31.0,2.8521290322580644,12.52955,40.208,40.048,,,,,,,,
Truck-10,Route-10,(425.0 0.0 155.5),(625.0 0.0 0.0),373.5235,390.424,0.229866,33.0,2.7401212121212115,11.83103,31.0,51.408,,,,,,,,
Truck-12,Route-12,(175.0 0.0 105.5),(625.0 0.0 200.0),380.6922,391.016,0.1279404,37.0,2.4598918918918926,10.568,7.024,78.96,,,,,,,,
Truck-7,Route-7,(675.0 0.0 -5.5),(125.0 0.0 200.0),380.6922,393.424,0.1577824,37.0,2.5249729729729724,10.63308,29.816,58.488,,,,,,,,
Truck-13,Route-13,(425.0 0.0 105.5),(375.0 0.0 50.0),373.5235,395.216,0.2950423,33.0,2.8853333333333335,11.97624,34.8,52.296,,,,,,,,
Truck-1,Route-1,(175.0 0.0 55.5),(625.0 0.0 0.0),398.614,399.232,0.006267287,47.0,2.111319148936171,8.494298,38.68,55.44,,,,,,,,
Truck-11,Route-11,(675.0 0.0 155.5),(125.0 0.0 0.0),391.4453,404.504,0.142804,43.0,2.4303255813953495,9.40707,30.008,69.304,,,,,,,,
Truck-4,Route-4,(425.0 0.0 -5.5),(125.0 0.0 0.0),395.0296,411.432,0.1726031,45.0,2.476266666666667,9.142934,33.608,69.68,,,,,,,,
Truck-110,Route-110,(675.0 0.0 155.5),(375.0 0.0 200.0),341.2643,340.704,-0.01357839,15.0,2.7136000000000005,22.7136,7.48,28.184,,,,,,,,
Truck-100,Route-100,(425.0 0.0 155.5),(125.0 0.0 200.0),341.2643,344.224,0.07172509,15.0,2.948266666666666,22.94827,7.488,31.712,,,,,,,,
Truck-109,Route-109,(425.0 0.0 205.5),(125.0 0.0 100.0),344.8487,346.088,0.02763403,17.0,2.711058823529413,20.35812,7.48,33.56,,,,,,,,
Truck-107,Route-107,(675.0 0.0 205.5),(625.0 0.0 0.0),352.0174,354.752,0.05257186,21.0,2.607238095238096,16.89295,7.488,42.152,,,,,,,,
Truck-101,Route-101,(175.0 0.0 5.5),(125.0 0.0 200.0),352.0174,355.312,0.06333745,21.0,2.6339047619047626,16.91962,7.488,42.768,,,,,,,,
Truck-111,Route-111,(425.0 0.0 5.5),(625.0 0.0 200.0),352.0174,357.056,0.09686448,21.0,2.7169523809523803,17.00267,7.48,44.552,,,,,,,,
Truck-106,Route-106,(425.0 0.0 105.5),(125.0 0.0 150.0),366.3548,371.808,0.0821832,29.0,2.4761379310344824,12.82097,36.576,30.168,,,,,,,,
Truck-103,Route-103,(675.0 0.0 105.5),(375.0 0.0 200.0),362.7704,375.512,0.202987,27.0,2.796740740740741,13.90785,36.8,33.6,,,,,,,,
Truck-113,Route-113,(425.0 0.0 55.5),(625.0 0.0 200.0),373.5235,377.16,0.04946088,33.0,2.338181818181819,11.42909,31.08,40.904,,,,,,,,
Truck-104,Route-104,(175.0 0.0 55.5),(375.0 0.0 200.0),366.3548,380.504,0.2132361,29.0,2.7760000000000007,13.12083,7.488,67.968,,,,,,,,
Truck-105,Route-105,(675.0 0.0 -5.5),(625.0 0.0 100.0),369.9391,382.344,0.1773668,31.0,2.6562580645161287,12.33368,36.144,41.032,,,,,,,,
Truck-108,Route-108,(175.0 0.0 155.5),(375.0 0.0 50.0),387.8609,388.072,0.002402549,41.0,2.14809756097561,9.465171,31.968,51.088,,,,,,,,
Truck-114,Route-114,(175.0 0.0 205.5),(625.0 0.0 50.0),384.2766,394.376,0.1198371,39.0,2.4198974358974352,10.11221,7.48,81.904,,,,,,,,
Truck-102,Route-102,(175.0 0.0 105.5),(375.0 0.0 100.0),387.8609,398.816,0.124687,41.0,2.410146341463414,9.72722,41.352,52.448,,,,,,,,
Truck-112,Route-112,(675.0 0.0 55.5),(125.0 0.0 150.0),412.9514,424.232,0.09987167,55.0,2.258763636363637,7.713309,68.136,45.008,,,,,,,,
