Truck_id,Route_id,Origin,Destination,Total Time,PickupSta AT,DropSta AT
Truck-100,Route-100,(175.0 0.0 194.5),(625.0 0.0 50.0),380.056,18.272,56.76
Truck-101,Route-101,(675.0 0.0 155.5),(125.0 0.0 200.0),355.616,7.032,43.568
Truck-102,Route-102,(675.0 0.0 55.5),(375.0 0.0 50.0),384.76,39.048,40.688
Truck-103,Route-103,(675.0 0.0 205.5),(375.0 0.0 100.0),344,7.024,31.952
Truck-104,Route-104,(175.0 0.0 105.5),(375.0 0.0 0.0),377.976,34.552,38.416
Truck-105,Route-105,(425.0 0.0 155.5),(125.0 0.0 200.0),341.288,7.024,29.256
Truck-106,Route-106,(175.0 0.0 155.5),(375.0 0.0 100.0),382.304,30.416,46.872
Truck-107,Route-107,(175.0 0.0 5.5),(625.0 0.0 200.0),373.184,7.032,61.152
Truck-108,Route-108,(675.0 0.0 5.5),(125.0 0.0 200.0),371.6,7.024,59.576
Truck-109,Route-109,(675.0 0.0 105.5),(375.0 0.0 200.0),344.328,7.024,32.28
Truck-110,Route-110,(425.0 0.0 105.5),(125.0 0.0 200.0),346.368,7.032,34.344
Truck-111,Route-111,(425.0 0.0 55.5),(125.0 0.0 100.0),381.64,39.64,36.984
Truck-112,Route-112,(425.0 0.0 194.5),(125.0 0.0 0.0),385.648,16.848,63.792
Truck-113,Route-113,(175.0 0.0 55.5),(125.0 0.0 150.0),371.776,38.168,28.616
Truck-114,Route-114,(425.0 0.0 -5.5),(625.0 0.0 0.0),382.024,36.856,40.176
Truck-115,Route-115,(425.0 0.0 155.5),(375.0 0.0 200.0),339.224,7.016,27.224
Truck-116,Route-116,(675.0 0.0 205.5),(125.0 0.0 150.0),354.552,7.016,42.536
Truck-117,Route-117,(175.0 0.0 -5.5),(125.0 0.0 200.0),366.424,16.848,44.584
Truck-118,Route-118,(175.0 0.0 55.5),(375.0 0.0 200.0),364.88,7.024,52.848
Truck-119,Route-119,(675.0 0.0 55.5),(625.0 0.0 200.0),346.928,7.024,34.912
Truck-120,Route-120,(175.0 0.0 155.5),(125.0 0.0 100.0),366.936,30.464,31.448
Truck-121,Route-121,(425.0 0.0 55.5),(375.0 0.0 150.0),379.528,39.176,35.352
Truck-122,Route-122,(675.0 0.0 155.5),(375.0 0.0 200.0),343.872,7.032,31.8
Truck-123,Route-123,(675.0 0.0 5.5),(625.0 0.0 0.0),387.728,42.464,40.256
Truck-124,Route-124,(175.0 0.0 105.5),(125.0 0.0 50.0),376.36,34.816,36.52
Truck-125,Route-125,(175.0 0.0 194.5),(375.0 0.0 50.0),378.184,32.576,40.616
Truck-126,Route-126,(425.0 0.0 -5.5),(375.0 0.0 200.0),387.568,49.368,33.192
Truck-127,Route-127,(425.0 0.0 105.5),(125.0 0.0 100.0),377.184,35.176,37
Truck-128,Route-128,(425.0 0.0 194.5),(375.0 0.0 50.0),362.712,16.912,40.784
Truck-129,Route-129,(675.0 0.0 105.5),(375.0 0.0 200.0),363.768,31.408,27.352
Truck-130,Route-130,(675.0 0.0 205.5),(125.0 0.0 100.0),359.264,7.024,47.24
Truck-131,Route-131,(175.0 0.0 194.5),(125.0 0.0 50.0),362.4,16.832,40.576
Truck-132,Route-132,(175.0 0.0 105.5),(625.0 0.0 0.0),401.024,34.704,61.296
Truck-133,Route-133,(175.0 0.0 5.5),(375.0 0.0 200.0),362.304,7.024,50.288
Truck-134,Route-134,(675.0 0.0 5.5),(375.0 0.0 0.0),391.832,42.776,44.024
Truck-135,Route-135,(425.0 0.0 105.5),(625.0 0.0 100.0),399.344,35.432,58.92
Truck-136,Route-136,(425.0 0.0 -5.5),(125.0 0.0 150.0),397.608,36.856,55.752
Truck-137,Route-137,(425.0 0.0 55.5),(125.0 0.0 200.0),353.432,7.024,41.4
Truck-138,Route-138,(675.0 0.0 105.5),(125.0 0.0 200.0),362.84,7.016,50.824
Truck-139,Route-139,(675.0 0.0 55.5),(125.0 0.0 200.0),363.336,7.016,51.336
