Truck_id,Route_id,Origin,Destination,Total Time,PickupSta AT,DropSta AT
Truck-100,Route-100,(675.0 0.0 105.5),(375.0 0.0 200.0),344.176,6.808,32.304
Truck-101,Route-101,(175.0 0.0 55.5),(125.0 0.0 200.0),345.664,6.92,33.68
Truck-102,Route-102,(175.0 0.0 155.5),(375.0 0.0 150.0),381.136,29.856,46.184
Truck-103,Route-103,(675.0 0.0 205.5),(375.0 0.0 0.0),350.824,6.952,38.824
Truck-104,Route-104,(675.0 0.0 55.5),(625.0 0.0 200.0),347.656,6.936,35.728
Truck-105,Route-105,(675.0 0.0 155.5),(125.0 0.0 200.0),354.488,6.944,42.52
Truck-106,Route-106,(425.0 0.0 5.5),(375.0 0.0 200.0),355.472,6.88,43.528
Truck-107,Route-107,(175.0 0.0 105.5),(125.0 0.0 150.0),367.352,33.776,28.512
Truck-108,Route-108,(425.0 0.0 155.5),(375.0 0.0 200.0),338.64,6.896,26.728
Truck-109,Route-109,(425.0 0.0 194.5),(125.0 0.0 100.0),372.704,16.544,51.136
Truck-110,Route-110,(675.0 0.0 -5.5),(375.0 0.0 200.0),369.888,29.504,35.312
Truck-111,Route-111,(175.0 0.0 5.5),(125.0 0.0 200.0),351.224,6.84,39.344
Truck-112,Route-112,(425.0 0.0 55.5),(625.0 0.0 200.0),394.688,29.376,60.28
Truck-113,Route-113,(425.0 0.0 105.5),(125.0 0.0 50.0),377.76,34.104,38.6
Truck-114,Route-114,(175.0 0.0 205.5),(375.0 0.0 100.0),362.792,6.888,50.888
Truck-115,Route-115,(675.0 0.0 105.5),(375.0 0.0 200.0),343.152,6.856,31.264
Truck-116,Route-116,(425.0 0.0 -5.5),(625.0 0.0 200.0),361.912,16.456,40.424
Truck-117,Route-117,(675.0 0.0 55.5),(125.0 0.0 150.0),389.296,38.768,45.44
Truck-118,Route-118,(675.0 0.0 155.5),(625.0 0.0 50.0),370.368,29.768,35.552
Truck-119,Route-119,(175.0 0.0 105.5),(125.0 0.0 200.0),343.04,6.896,31.12
Truck-120,Route-120,(175.0 0.0 155.5),(125.0 0.0 150.0),361.544,30.104,26.416
Truck-121,Route-121,(175.0 0.0 205.5),(625.0 0.0 150.0),374.832,6.96,62.768
Truck-122,Route-122,(425.0 0.0 105.5),(625.0 0.0 200.0),360.2,6.928,48.216
Truck-123,Route-123,(425.0 0.0 155.5),(375.0 0.0 50.0),371.168,29.888,36.256
Truck-124,Route-124,(425.0 0.0 55.5),(375.0 0.0 200.0),347.536,6.952,35.536
Truck-125,Route-125,(675.0 0.0 5.5),(375.0 0.0 200.0),349.68,6.896,37.728
Truck-126,Route-126,(175.0 0.0 55.5),(375.0 0.0 200.0),378.056,6.96,66.024
Truck-127,Route-127,(425.0 0.0 194.5),(375.0 0.0 0.0),363.096,16.496,41.576
Truck-128,Route-128,(175.0 0.0 5.5),(125.0 0.0 200.0),350.016,6.856,38.104
Truck-129,Route-129,(675.0 0.0 205.5),(375.0 0.0 50.0),347.472,6.856,35.528
