Truck_id,Route_id,Origin,Destination,Completion_Time_alone,Completion_Time,Congestion_ratio,Path_length,TravelTime_by_Distance,CompletionTime_by_Distance,PickupSta_AT,DropSta_AT,Unnamed: 10,Unnamed: 11,C_max_prev,C_max_now,C_max,Congestion_ratio_AVG_prev,Congestion_ratio_AVG_now,Congestion_ratio_AVG
Truck-4,Route-4,(175.0 0.0 155.5),(125.0 0.0 200.0),341.2643,338.992,-0.05506716,15.0,2.5994666666666677,22.59947,6.888,27.048,,,393.176,418.776,418.776,0.07868988,0.176862,0.1347882
Truck-5,Route-5,(425.0 0.0 155.5),(375.0 0.0 200.0),341.2643,340.464,-0.01939505,15.0,2.6976,22.6976,6.888,28.48,,,,,,,,
Truck-6,Route-6,(175.0 0.0 105.5),(125.0 0.0 200.0),344.8487,344.48,-0.008219918,17.0,2.616470588235295,20.26353,6.888,32.52,,,,,,,,
Truck-10,Route-10,(675.0 0.0 55.5),(375.0 0.0 200.0),348.433,346.944,-0.03074377,19.0,2.4707368421052642,18.26021,6.888,34.944,,,,,,,,
Truck-11,Route-11,(175.0 0.0 55.5),(125.0 0.0 200.0),348.433,347.936,-0.01026179,19.0,2.5229473684210517,18.31242,6.888,35.984,,,,,,,,
Truck-3,Route-3,(675.0 0.0 205.5),(625.0 0.0 0.0),352.0174,353.552,0.02950241,21.0,2.5500952380952393,16.83581,6.888,41.56,,,,,,,,
Truck-12,Route-12,(425.0 0.0 55.5),(375.0 0.0 200.0),348.433,357.648,0.1902627,19.0,3.034105263157896,18.82358,6.888,45.632,,,,,,,,
Truck-0,Route-0,(175.0 0.0 205.5),(375.0 0.0 0.0),352.0174,360.56,0.1642266,21.0,2.883809523809524,17.16952,6.888,48.56,,,,,,,,
Truck-2,Route-2,(175.0 0.0 5.5),(375.0 0.0 200.0),352.0174,361.264,0.1777607,21.0,2.917333333333334,17.20305,6.888,49.296,,,,,,,,
Truck-1,Route-1,(675.0 0.0 155.5),(625.0 0.0 150.0),362.7704,362.152,-0.009851906,27.0,2.3019259259259255,13.41304,30.104,26.968,,,,,,,,
Truck-13,Route-13,(425.0 0.0 105.5),(125.0 0.0 200.0),362.7704,365.144,0.03781393,27.0,2.412740740740741,13.52385,29.872,27.192,,,,,,,,
Truck-8,Route-8,(675.0 0.0 -5.5),(625.0 0.0 150.0),366.3548,372.184,0.08784936,29.0,2.489103448275863,12.83393,35.616,31.48,,,,,,,,
Truck-14,Route-14,(425.0 0.0 205.5),(625.0 0.0 100.0),362.7704,372.84,0.1604192,27.0,2.6977777777777767,13.80889,6.888,60.864,,,,,,,,
Truck-7,Route-7,(675.0 0.0 105.5),(375.0 0.0 100.0),369.9391,383.84,0.1987569,31.0,2.7045161290322572,12.38194,33.68,36.12,,,,,,,,
Truck-9,Route-9,(425.0 0.0 -5.5),(625.0 0.0 50.0),373.5235,393.176,0.267296,33.0,2.823515151515151,11.91442,37.76,35.384,,,,,,,,
