Truck_id,Route_id,Origin,Destination,Completion_Time_alone,Completion_Time,Congestion_ratio,Path_length,TravelTime_by_Distance,CompletionTime_by_Distance,PickupSta_AT,DropSta_AT,Unnamed: 10,Unnamed: 11,C_max_prev,C_max_now,C_max,Congestion_ratio_AVG_prev,Congestion_ratio_AVG_now,Congestion_ratio_AVG
Truck-2,Route-2,(675.0 0.0 155.5),(375.0 0.0 200.0),341.2643,341.608,0.008328964,15.0,2.773866666666667,22.77387,6.816,29.736,,,425.456,417.192,425.456,0.097078,0.07840551,0.08640801
Truck-8,Route-8,(425.0 0.0 55.5),(375.0 0.0 200.0),348.433,349.144,0.01468004,19.0,2.586526315789474,18.376,6.816,37.28,,,,,,,,
Truck-1,Route-1,(675.0 0.0 55.5),(625.0 0.0 200.0),348.433,352.08,0.07529932,19.0,2.7410526315789467,18.53053,6.824,40.232,,,,,,,,
Truck-10,Route-10,(675.0 0.0 205.5),(125.0 0.0 150.0),359.1861,355.736,-0.05829199,25.0,2.2294399999999994,14.22944,6.816,43.856,,,,,,,,
Truck-12,Route-12,(425.0 0.0 205.5),(375.0 0.0 50.0),348.433,362.488,0.2901945,19.0,3.288842105263158,19.07832,6.816,50.624,,,,,,,,
Truck-11,Route-11,(675.0 0.0 -5.5),(625.0 0.0 150.0),366.3548,371.944,0.08423258,29.0,2.480827586206897,12.82565,35.504,31.44,,,,,,,,
Truck-0,Route-0,(425.0 0.0 155.5),(125.0 0.0 0.0),373.5235,376.776,0.04423802,33.0,2.326545454545455,11.41745,29.816,38.864,,,,,,,,
Truck-13,Route-13,(175.0 0.0 155.5),(375.0 0.0 100.0),384.2766,385.424,0.01361542,39.0,2.1903589743589738,9.882667,29.56,50.776,,,,,,,,
Truck-9,Route-9,(175.0 0.0 205.5),(625.0 0.0 0.0),387.8609,387.432,-0.004881512,41.0,2.1324878048780493,9.449561,6.816,75.512,,,,,,,,
Truck-14,Route-14,(425.0 0.0 105.5),(375.0 0.0 0.0),377.1078,387.92,0.1402213,35.0,2.5120000000000005,11.08343,33.688,49.232,,,,,,,,
Truck-3,Route-3,(175.0 0.0 105.5),(625.0 0.0 200.0),380.6922,392.64,0.1480665,37.0,2.5037837837837835,10.61189,6.816,80.76,,,,,,,,
Truck-5,Route-5,(175.0 0.0 55.5),(375.0 0.0 150.0),387.8609,395.048,0.08180093,41.0,2.3182439024390242,9.635317,36.88,53.128,,,,,,,,
